t_s,bob1_energy_proxy_fraction,bob2_energy_proxy_fraction,bob3_energy_proxy_fraction,bob4_energy_proxy_fraction,bob5_energy_proxy_fraction
33.36331000,0.05067326304,0.1141525052,0.3564716297,0.2302233686,0.2484792335
33.38000000,0.08038957992,0.1188604174,0.350788551,0.2149593958,0.2350020559
33.39669000,0.1091248176,0.1203440116,0.3142984188,0.212866049,0.243366703
33.41338000,0.130597706,0.1096015026,0.2563341501,0.2276448727,0.2758217687
33.43007000,0.1305179397,0.08101045449,0.1865240445,0.2680462695,0.3339012918
33.44676000,0.1089133198,0.04447871824,0.1158170706,0.3301832309,0.4006076605
33.46345000,0.07876750448,0.01600190073,0.05983250141,0.3880404611,0.4573576323
33.48014000,0.06574441384,0.01327933523,0.02668493003,0.4190587556,0.4752325653
33.49683000,0.07341541053,0.03577123474,0.01220444684,0.4064874129,0.472121495
33.51352000,0.08984128797,0.05485274264,0.008186420101,0.3614094249,0.4857101244
33.53021000,0.11105745,0.0601343111,0.009442442757,0.3123779776,0.5069878185
33.54690000,0.1306201684,0.0489340586,0.01828987155,0.2594943071,0.5426615943
33.56359000,0.1354607333,0.07706232517,0.04291576218,0.1989563702,0.5456048091
33.58028000,0.1099113456,0.2113477813,0.08292306896,0.1499651351,0.4458526691
33.59697000,0.06901963185,0.3786831501,0.1229926601,0.1182955285,0.3110090295
33.61366000,0.04320261541,0.4763598295,0.1568323731,0.09778009205,0.22582509
33.63035000,0.03302298994,0.4759439039,0.1887993975,0.08756304088,0.2146706678
33.64704000,0.03244139361,0.4134994663,0.2235517173,0.08731738657,0.2431900362
33.66373000,0.03922623869,0.3335172132,0.2612972616,0.09222906682,0.2737302196
33.68042000,0.05251270299,0.2653608396,0.2918132621,0.09918572972,0.2911274656
33.69711000,0.07161452587,0.2247977578,0.3070434111,0.108264907,0.2882793983
33.71380000,0.09270968354,0.2160757358,0.3039578391,0.1187637785,0.2684929631
33.73049000,0.1125608708,0.2276896401,0.2967431083,0.1305200332,0.2324863476
33.74718000,0.1261771119,0.2448040681,0.3129514937,0.1449547669,0.1711125593
33.76387000,0.127787785,0.2468720353,0.3675815698,0.1567939484,0.1009646615
33.78056000,0.1186011077,0.2311227357,0.4367043651,0.1653424131,0.04822937842
33.79725000,0.106943665,0.2074086896,0.4853688786,0.1804429139,0.01983585292
33.81394000,0.1013526061,0.1918694628,0.489879243,0.2005577228,0.0163409653
33.83063000,0.1076617726,0.192245959,0.4499723912,0.2247745273,0.02534535001
33.84732000,0.1259523449,0.2037093129,0.3875711885,0.2441994747,0.03856767908
33.86401000,0.1555204767,0.2451789459,0.3173779301,0.2318452698,0.05007737748
33.88070000,0.1903349016,0.3268722155,0.2526979372,0.1813522238,0.04874272188
33.89739000,0.2257466196,0.423432348,0.2066769638,0.1111358851,0.03300818347
33.91408000,0.2618608824,0.5035982642,0.1643971103,0.05651374039,0.0136300027
33.93077000,0.2951212565,0.5220049337,0.1257284575,0.05488764418,0.002257708025
33.94746000,0.3273807621,0.4727698874,0.1003291237,0.08942573868,0.01009448815
33.96415000,0.3583944501,0.4113228759,0.08928430498,0.1098032767,0.03119509236
33.98084000,0.3956152087,0.3725542296,0.09407667833,0.08227541444,0.05547846892
33.99753000,0.4370019321,0.347480087,0.1079709588,0.02844983033,0.07909719184
34.01422000,0.4501670257,0.3486144368,0.1207456978,0.004662834346,0.0758100054
34.03091000,0.4105383679,0.3610104642,0.1148769018,0.06011182229,0.05346244381
34.04760000,0.3502460025,0.3562711779,0.09809754078,0.156365905,0.03901937379
34.06429000,0.3294622102,0.3233250941,0.09339172163,0.2224084439,0.03141253006
34.08098000,0.3611207864,0.2671199232,0.1126450959,0.2312301217,0.02788407277
34.09767000,0.4222238506,0.2103667415,0.144730863,0.195669057,0.02700948792
34.11436000,0.475377663,0.1738147337,0.1684284109,0.1545446367,0.02783455562
34.13105000,0.5046478148,0.1596887088,0.1780564322,0.1280069484,0.02960009586
34.14774000,0.5075450283,0.159056734,0.1745733227,0.1242958855,0.03452902954
34.16443000,0.4807508818,0.1656318041,0.1760962765,0.1372034804,0.04031755716
34.18112000,0.4129118986,0.1809888385,0.2089051877,0.152013786,0.04518028915
34.19781000,0.3135946952,0.2027833359,0.2850593657,0.1505933334,0.04796926985
34.21450000,0.2030149255,0.2372169776,0.3821895124,0.1310461253,0.04653245912
34.23119000,0.1243578004,0.2795699989,0.4417903306,0.1126121295,0.04166974066
34.24788000,0.08537342417,0.322126172,0.4478940089,0.1059058127,0.03870058217
34.26457000,0.06913893809,0.3512102314,0.4258900771,0.1118372369,0.04192351642
34.28126000,0.06878616831,0.3535868262,0.390237486,0.1353661095,0.05202341001
34.29795000,0.07606903605,0.3344912375,0.3472776098,0.176485983,0.06567613369
34.31464000,0.08405674323,0.2931706291,0.3082816095,0.2301904899,0.08430052827
34.33133000,0.08264000918,0.2361439719,0.2808146166,0.2882517414,0.1121496609
34.34802000,0.06585238194,0.1918274697,0.2577031299,0.334479489,0.1501375294
34.36471000,0.04047018799,0.1884694413,0.2299940025,0.3419936057,0.1990727624
34.38140000,0.01845826619,0.231729957,0.2010843851,0.3155780716,0.2331493201
34.39809000,0.008955488614,0.2732652216,0.185306354,0.2812487914,0.2512241445
34.41478000,0.007136417626,0.270758439,0.1958388981,0.2522944672,0.273971778
34.43147000,0.00723367857,0.2133966729,0.2397527999,0.2403766224,0.2992402262
34.44816000,0.007883026767,0.1198526143,0.2990231198,0.2545381723,0.3187030669
34.46485000,0.009265950014,0.04678814447,0.3217449189,0.2989825603,0.3232184263
34.48154000,0.01119349803,0.0150742039,0.2834476924,0.3713605221,0.3189240835
34.49823000,0.01448721259,0.009832104034,0.200647198,0.4373565585,0.3376769269
34.51492000,0.01843548538,0.01278426922,0.1047737211,0.4408848322,0.423121692
34.53161000,0.01760597376,0.01232700863,0.04102491282,0.3606824473,0.5683596574
34.54830000,0.01244805339,0.012814786,0.01928297985,0.2380398788,0.717414302
34.56499000,0.007470215642,0.01502975369,0.01445142932,0.148297114,0.8147514873
34.58168000,0.003682212178,0.01881962921,0.01423976119,0.1060408626,0.8572175348
34.59837000,0.001575817813,0.0216234409,0.01785163123,0.09667501002,0.8622741
34.61506000,0.0007936191735,0.02410718452,0.03377102417,0.1203975171,0.820930655
34.63175000,0.0005396248134,0.02305900724,0.07526368083,0.1790696717,0.7220680154
34.64844000,0.0005257034436,0.01876317986,0.14639022,0.248759105,0.5855617917
34.66513000,0.0005021717464,0.01873259232,0.2216079034,0.3080734097,0.4510839228
34.68182000,0.0004592467856,0.02557805086,0.2781282583,0.3503216569,0.3455127872
34.69851000,0.0003575301156,0.03860239134,0.3014254104,0.3776729529,0.2819417153
34.71520000,0.0004066349791,0.05217609697,0.3001520911,0.3897623117,0.2575028653
34.73189000,0.0007904110299,0.07054974055,0.2899959819,0.3779384355,0.260725431
34.74858000,0.003027514939,0.09760450267,0.2752656213,0.3446182915,0.2794840696
34.76527000,0.008911822257,0.1275298135,0.2679299527,0.3003368993,0.2952915122
34.78196000,0.0183955972,0.1556230483,0.2606159825,0.2751966088,0.2901687632
34.79865000,0.03217129589,0.174888081,0.2453706727,0.2886419453,0.2589280051
34.81534000,0.04552663832,0.1748067511,0.2273136785,0.3508253707,0.2015275615
34.83203000,0.05494055552,0.1621545635,0.2158790139,0.4269675562,0.140058311
34.84872000,0.0651434105,0.149434119,0.2321451926,0.4558192096,0.0974580683
34.86541000,0.07522782832,0.1395940864,0.2929352993,0.4207519614,0.07149082465
34.88210000,0.08510507556,0.1456756383,0.3877304468,0.3229705419,0.05851829741
34.89879000,0.09328615275,0.1786318775,0.4647140687,0.2084976083,0.05487029278
34.91548000,0.0938091837,0.2468482094,0.4702381771,0.1324000631,0.05670436673
34.93217000,0.09377314238,0.346547682,0.4018919725,0.09649542132,0.06129178185
34.94886000,0.1111138224,0.4410718856,0.2936415208,0.08519099817,0.06898177297
34.96555000,0.178339021,0.4735597317,0.1841741092,0.0883111292,0.07561600895
34.98224000,0.3198612985,0.3903303762,0.110530052,0.09991907005,0.07935920314
34.99893000,0.4942523161,0.2408890189,0.0768548255,0.110050599,0.07795324055
35.01562000,0.6286322969,0.1275243671,0.06409406734,0.1060318416,0.07371742706
35.03231000,0.6835101702,0.08407954453,0.06113824781,0.09952491649,0.07174712093
35.04900000,0.6785141982,0.08898711073,0.06380697118,0.09733073209,0.07136098777
35.06569000,0.6360966939,0.1190150081,0.0695251412,0.1007048957,0.07465826112
35.08238000,0.5618870078,0.1736742743,0.07760415108,0.1077962771,0.07903828976
35.09907000,0.469246245,0.2483079606,0.08823656606,0.1107595071,0.08344972125
35.11576000,0.3865389294,0.3221011964,0.09940197037,0.107812971,0.08414493282
35.13245000,0.339073536,0.3822363225,0.1092578747,0.09313735648,0.07629491029
35.14914000,0.3287294187,0.4077721542,0.1200107467,0.07213737737,0.07135030306
35.16583000,0.3475346012,0.4036983749,0.1293778626,0.05260119049,0.06678797083
35.18252000,0.3792753689,0.3883506726,0.1394686845,0.03732946034,0.05557581364
35.19921000,0.4091612019,0.3691681571,0.1477523812,0.02998894314,0.04392931657
35.21590000,0.4195983113,0.3700295003,0.1490222161,0.02938874083,0.03196123144
35.23259000,0.3994475371,0.4085272708,0.1416135763,0.03220860212,0.01820301366
35.24928000,0.3449635889,0.483719565,0.1290180153,0.03443111871,0.007867712078
35.26597000,0.2868551793,0.5529823684,0.1244142139,0.03427288257,0.001475355863
35.28266000,0.2357625669,0.5821991754,0.1475073506,0.03271099826,0.001819908789
35.29935000,0.1887076734,0.5597263898,0.2113999771,0.03002556962,0.01014039005
35.31604000,0.1593544394,0.4809754403,0.309375954,0.03134299277,0.0189511735
35.33273000,0.1413685634,0.3714266062,0.4123499,0.04765608534,0.02719884503
35.34942000,0.1255371054,0.2774121162,0.4667508272,0.09461724337,0.03568270781
35.36611000,0.1147025924,0.2275797372,0.4441963999,0.1720879326,0.04143333786
35.38280000,0.1099725759,0.2155778088,0.3767193531,0.2585486401,0.03918162206
35.39949000,0.114874939,0.2299865875,0.3153241588,0.3146284955,0.02518581926
35.41618000,0.1294195228,0.2646782357,0.2722692166,0.2942948288,0.03933819611
35.43287000,0.1391945946,0.277327458,0.2458270464,0.204801771,0.13284913
35.44956000,0.1332935806,0.253871454,0.2212674615,0.1237762073,0.2677912966
35.46625000,0.1201501319,0.2279969383,0.1975898692,0.0903192511,0.3639438095
35.48294000,0.1114056649,0.2174459579,0.1875355763,0.08135625925,0.4022565416
35.49963000,0.1047599931,0.2229377606,0.1889885201,0.07532446024,0.407989266
35.51632000,0.1033667216,0.2408369995,0.2009989913,0.07151829231,0.3832789953
35.53301000,0.1072436132,0.2720022752,0.2098097304,0.07659559155,0.3343487896
35.54970000,0.1121352053,0.2986010562,0.2028381929,0.09218480723,0.2942407383
35.56639000,0.1234693458,0.3094316792,0.1764149589,0.1137905333,0.2768934829
35.58308000,0.1424476329,0.3106597964,0.134985357,0.1312083536,0.2806988601
35.59977000,0.1611134428,0.2916945399,0.08928733318,0.1449364598,0.3129682244
35.61646000,0.1689402763,0.2374795428,0.05061427785,0.1598657213,0.3831001817
35.63315000,0.1624869384,0.1669359513,0.02761950929,0.1812260945,0.4617315065
35.64984000,0.1417940867,0.09947037145,0.01452193281,0.2149937484,0.5292198606
35.66653000,0.1114086814,0.05229549022,0.008339604315,0.2581028706,0.5698533535
35.68322000,0.08429662645,0.03337131968,0.007976076918,0.3031321914,0.5712237855
35.69991000,0.06657577801,0.02887534431,0.01383696903,0.3491656047,0.541546304
35.71660000,0.05429892862,0.03072792096,0.03204462972,0.3912789295,0.4916495912
35.73329000,0.04823860764,0.0278659676,0.07548147334,0.4140540272,0.4343599243
35.74998000,0.05012356922,0.01894668618,0.1427282419,0.4085259098,0.3796755929
35.76667000,0.06232974665,0.01151264086,0.2167217196,0.3769865765,0.3324493163
35.78336000,0.0846016452,0.01466337362,0.278118583,0.338755896,0.2838605022
35.80005000,0.09833470834,0.03672837215,0.3070289287,0.3108995772,0.2470084136
35.81674000,0.0984449815,0.07711706481,0.3057074693,0.293061314,0.2256691703
35.83343000,0.08387561555,0.1265976123,0.2854764353,0.2845037213,0.2195466155
35.85012000,0.05220664399,0.1563759918,0.2710699408,0.2895273789,0.2308200445
35.86681000,0.02032993686,0.1390360428,0.2753126219,0.309809903,0.2555114954
35.88350000,0.00411321199,0.1113745173,0.2805469934,0.3279201548,0.2760451224
35.90019000,0.03019498604,0.1234292977,0.2690076736,0.3176999629,0.2596680797
35.91688000,0.07640009472,0.1442371022,0.2615060021,0.2973795072,0.2204772938
35.93357000,0.1053544976,0.123847895,0.2854525906,0.2928349969,0.1925100198
35.95026000,0.1097035614,0.07780318173,0.3304924823,0.3108285719,0.1711722027
35.96695000,0.09485816192,0.03916160902,0.3663490891,0.3430393796,0.1565917603
35.98364000,0.07699408927,0.01768067981,0.3777937383,0.3726898334,0.1548416592
36.00033000,0.06530289448,0.01131741916,0.3500710364,0.4084809248,0.1648277251
36.01702000,0.05961674127,0.0107478463,0.2933012509,0.4597363142,0.1765978473
36.03371000,0.06303879194,0.01292361174,0.2322676495,0.5019930821,0.1897768647
36.05040000,0.08392889883,0.02184267568,0.1741260755,0.5060788196,0.2140235305
36.06709000,0.1291341347,0.0407045483,0.1313327272,0.452506513,0.2463220768
36.08378000,0.1864542063,0.06463129944,0.1078324258,0.3529067805,0.2881752879
36.10047000,0.2309717404,0.09155318774,0.09442413933,0.268225877,0.3148250555
36.11716000,0.2548970649,0.1170171682,0.08931997727,0.2356470594,0.3031187303
36.13385000,0.2684591068,0.145902435,0.08626892466,0.2355594882,0.2638100454
36.15054000,0.2719337857,0.181530389,0.07715476978,0.2454813104,0.2238997451
36.16723000,0.2803580575,0.2090947975,0.0686996945,0.2420829115,0.1997645389
36.18392000,0.2888933305,0.2294266039,0.06926345692,0.2136869851,0.1987296236
36.20061000,0.2807681027,0.2508931485,0.0800369512,0.1668415904,0.2214602071
36.21730000,0.2566304097,0.2600578265,0.1013311998,0.1129887111,0.2689918528
36.23399000,0.2256652152,0.255500239,0.1224733684,0.06572288877,0.3306382886
36.25068000,0.2023814547,0.2476466286,0.1365021508,0.04081659117,0.3726531748
36.26737000,0.189059903,0.2314438348,0.1449353391,0.03670607665,0.3978548464
36.28406000,0.1890619307,0.2212463599,0.1462929759,0.04061564689,0.4027830866
36.30075000,0.2172715331,0.2371681785,0.1537814083,0.04331375566,0.3484651245
36.31744000,0.2638380891,0.2727749457,0.1680203068,0.05944966088,0.2359169975
36.33413000,0.2901748558,0.2971120655,0.1800572163,0.1173371362,0.1153187263
36.35082000,0.2644948783,0.2882628202,0.2106103358,0.1852155483,0.05141641745
36.36751000,0.2138800837,0.2648437486,0.2738355176,0.1975355507,0.04990509935
36.38420000,0.1717348781,0.2582783798,0.3499398738,0.1527274038,0.06731946452
36.40089000,0.1328800857,0.276656907,0.4202946429,0.09523615352,0.07493221094
36.41758000,0.1079935616,0.3304743781,0.4373417063,0.05221666179,0.07197369231
36.43427000,0.09746939877,0.4065604333,0.4064157646,0.0304507751,0.05910362822
36.45096000,0.09241356498,0.479016325,0.363958645,0.02450522641,0.04010623859
36.46765000,0.09932009482,0.5324727607,0.3174099991,0.02639348703,0.02440365828
36.48434000,0.1220122094,0.5535824271,0.2796732151,0.03144906467,0.01328308377
36.50103000,0.1511772686,0.5453937771,0.2596174756,0.03758788131,0.006223597368
36.51772000,0.1853503672,0.504421979,0.2580902688,0.04487187513,0.007265509884
36.53441000,0.213749609,0.4432126045,0.2684517084,0.05228649473,0.02229958328
36.55110000,0.2116341309,0.4019745255,0.2721765002,0.05774965699,0.05646518638
36.56779000,0.1870247864,0.4148388151,0.2501538207,0.05637349455,0.09160908329
36.58448000,0.1656762581,0.4381209612,0.2210151744,0.05396934087,0.1212182654
36.60117000,0.1562969712,0.4511550167,0.1975873266,0.05373813977,0.1412225457
36.61786000,0.1630488819,0.4485969246,0.1805601295,0.0552590376,0.1525350264
36.63455000,0.1906374765,0.4193226635,0.1666405889,0.05993650355,0.1634627676
36.65124000,0.2511601679,0.3531282445,0.1534057617,0.06872421157,0.1735816144
36.66793000,0.3492826703,0.2750622427,0.1306068145,0.0775441716,0.1675041009
36.68462000,0.4782227732,0.184289603,0.09117516014,0.08622272236,0.1600897413
36.70131000,0.6030923805,0.0945657398,0.04656475538,0.09279066433,0.16298646
36.71800000,0.6607597979,0.05047697798,0.01777898072,0.09590091942,0.175083324
36.73469000,0.6383118757,0.04748019421,0.005918829705,0.09648064211,0.2118084583
36.75138000,0.554808589,0.08346659262,0.004315020041,0.09848063324,0.2589291651
36.76807000,0.4281355948,0.1684926828,0.005971324794,0.09980094495,0.2975994527
36.78476000,0.2939168213,0.2580647907,0.02423825528,0.100725097,0.3230550357
36.80145000,0.1990080107,0.2969458192,0.08876421109,0.107279342,0.3080026171
36.81814000,0.1609323858,0.2584239545,0.2065073045,0.1206996189,0.2534367363
36.83483000,0.1571823249,0.1855710284,0.3205257167,0.1450031751,0.1917177549
36.85152000,0.1564639541,0.1333546208,0.3775652596,0.190124036,0.1424921296
36.86821000,0.1508429173,0.1076186385,0.3759429365,0.2560890641,0.1095064435
36.88490000,0.1403423744,0.1022344428,0.3325698334,0.333307514,0.09154583533
36.90159000,0.1237212796,0.1036205285,0.2793183532,0.4081983826,0.0851414561
36.91828000,0.1018883433,0.1098736482,0.2466258361,0.4521889903,0.08942318208
36.93497000,0.07364722014,0.1190049829,0.2491422958,0.4561722193,0.1020332819
36.95166000,0.0455582627,0.12641749,0.278483205,0.42706916,0.1224718824
36.96835000,0.0257202705,0.1315865546,0.3220871697,0.3735585625,0.1470474426
36.98504000,0.01129069651,0.1055955439,0.3402866884,0.3882617625,0.1545653087
37.00173000,0.00346981523,0.07539080198,0.3265739451,0.4513830829,0.1431823548
37.01842000,0.003253959359,0.06342849191,0.3119248702,0.491554579,0.1298380995
37.03511000,0.007983867101,0.0505978029,0.3074029074,0.5128244421,0.1211909805
37.05180000,0.01578885394,0.03741854244,0.3202821895,0.5017009227,0.1248094915
37.06849000,0.02269017414,0.03205397358,0.3388446282,0.4600418711,0.146369353
37.08518000,0.02617820264,0.02346761545,0.3440884046,0.4021253957,0.2041403817
37.10187000,0.02631005854,0.01943536455,0.3248019715,0.3335761897,0.2958764157
37.11856000,0.02261108675,0.02676911781,0.2686686073,0.2705802689,0.4113709192
37.13525000,0.01524973968,0.03755098128,0.1814546207,0.2134261914,0.5523184669
37.15194000,0.01097393941,0.04575063982,0.1082534652,0.1716153802,0.6634065754
37.16863000,0.01442137674,0.04558621434,0.07672751871,0.1506316261,0.7126332641
37.18532000,0.02952422756,0.03717864994,0.07479362655,0.1481769521,0.7103265439
37.20201000,0.05834504206,0.02942717617,0.0788439236,0.1675629012,0.6658209569
37.21870000,0.09424371328,0.02868968742,0.07499157554,0.2096244623,0.5924505614
37.23539000,0.1310555679,0.03141540881,0.06410553597,0.2629634571,0.5104600303
37.25208000,0.1422261723,0.03229264419,0.06836632678,0.2962728169,0.4608420398
37.26877000,0.1195554171,0.02904446449,0.1084168517,0.280217062,0.4627662048
37.28546000,0.08687198702,0.03679852113,0.1584463827,0.2378201999,0.4800629093
37.30215000,0.06019086048,0.07029043542,0.179629595,0.2086878758,0.4812012333
37.31884000,0.04581683072,0.1374532607,0.1718008426,0.1981224514,0.4468066145
37.33553000,0.03998005667,0.2165486698,0.1500589386,0.2004789805,0.3929333544
37.35222000,0.03860434995,0.2635374268,0.1362010678,0.2141270503,0.3475301052
37.36891000,0.03882962105,0.2678270752,0.1369540363,0.2324544351,0.3239348323
37.38560000,0.04091518672,0.2494767261,0.1575526997,0.2441785362,0.3078768513
37.40229000,0.04413919054,0.2393614465,0.1972513878,0.251357249,0.2678907262
37.41898000,0.0438412926,0.2755220975,0.2332237304,0.2395241144,0.2078887651
37.43567000,0.04170235777,0.3625324338,0.2565122394,0.1966575643,0.1425954047
37.45236000,0.03727006786,0.4568694396,0.2688004665,0.1459084362,0.09115158986
37.46905000,0.03345822206,0.5030974028,0.2877858294,0.1089167667,0.06674177904
37.48574000,0.03457644047,0.4857616363,0.3365969262,0.08528811643,0.0577768806
37.50243000,0.04487003914,0.4308760674,0.3940924155,0.07243584512,0.05772563282
37.51912000,0.06766387988,0.3621159615,0.4349372027,0.07035963207,0.06492332385
37.53581000,0.1040677921,0.297703037,0.4451839054,0.07483480017,0.07821046529
37.55250000,0.154740716,0.261754629,0.4086541528,0.08564669241,0.08920380989
37.56919000,0.2202629487,0.2496253996,0.3410647495,0.1029295148,0.08611738734
37.58588000,0.2921785054,0.2411273074,0.2802505317,0.119108907,0.0673347485
37.60257000,0.3448995555,0.2350289478,0.2592866444,0.1212704753,0.039514377
37.61926000,0.3657525959,0.2220326877,0.279571575,0.1182355544,0.01440758707
37.63595000,0.3549513451,0.2127968945,0.2985559478,0.1309146324,0.002781180165
37.65264000,0.3228527728,0.2134542434,0.2901650654,0.1701013566,0.003426561763
37.66933000,0.2899686571,0.2235552444,0.256807755,0.2137291024,0.01593924109
37.68602000,0.2779578918,0.2453612708,0.2134455558,0.2343687094,0.0288665721
37.70271000,0.3184220323,0.2769161681,0.1697995039,0.1990335728,0.03582872295
37.71940000,0.4129212731,0.3167277269,0.1286839997,0.1039074746,0.03775952568
37.73609000,0.5128954223,0.3464992704,0.08935566815,0.0210051252,0.03024451399
37.75278000,0.5669038939,0.3441415153,0.05969573405,0.004148970274,0.02510988649
37.76947000,0.5522751422,0.3403459669,0.04136978691,0.03891330324,0.02709580076
37.78616000,0.4967363078,0.3644065027,0.03109676636,0.07479691633,0.03296350688
37.80285000,0.4600125137,0.3849281529,0.02755587972,0.09098567973,0.03651777388
37.81954000,0.4444221222,0.4124500336,0.02874795213,0.07968803285,0.0346918592
37.83623000,0.4300348322,0.4548750166,0.03435546362,0.05249611179,0.02823857579
37.85292000,0.4235844159,0.4509690948,0.05012822407,0.060380982,0.01493728324
37.86961000,0.3697514422,0.400425075,0.08405969547,0.142426987,0.003336800319
37.88630000,0.2708931311,0.3371923461,0.1370830577,0.2545540497,0.0002774154529
37.90299000,0.2038672465,0.2627045334,0.2109997615,0.3223768124,5.164620015e-05
37.91968000,0.1675385375,0.2020609761,0.2915205491,0.3388546825,2.525478344e-05
37.93637000,0.1497257115,0.1728303364,0.3623209823,0.3146812546,0.000441715253
37.95306000,0.1473413277,0.1624991262,0.4132240716,0.2735130216,0.003422452945
37.96975000,0.1609201805,0.1618635294,0.4262831069,0.23730378,0.01362940319
37.98644000,0.1877379967,0.1657139833,0.3928264362,0.2139562484,0.03976533544
38.00313000,0.2139584425,0.1721707163,0.3355075152,0.1997675659,0.07859576011
38.01982000,0.2204432453,0.1733776973,0.292793122,0.1905002337,0.1228857017
38.03651000,0.192050185,0.1702798717,0.2901755368,0.1798763069,0.1676180996
38.05320000,0.143562507,0.1761977194,0.3213299511,0.1695096449,0.1894001775
38.06989000,0.08819202821,0.2211818702,0.3409286632,0.1585596889,0.1911377495
38.08658000,0.03870504574,0.3007494181,0.329072033,0.1485291602,0.182944343
38.10327000,0.01195334312,0.389583975,0.2955035769,0.1401089754,0.1628501295
38.11996000,0.003457809604,0.4427379335,0.271903873,0.134251731,0.1476486529
38.13665000,0.00220482413,0.4336714026,0.272733639,0.1349994681,0.1563906663
38.15334000,0.002351993799,0.3561201942,0.2853195706,0.1506075699,0.2056006715
38.17003000,0.003510077629,0.2339285681,0.276444365,0.1870644147,0.2990525746
38.18672000,0.008744163032,0.1218998429,0.219743872,0.2453690653,0.4042430567
38.20341000,0.01545190239,0.07142225153,0.1351526127,0.2974307552,0.4805424782
38.22010000,0.02242193361,0.07993884746,0.0724224011,0.3197865841,0.5054302337
38.23679000,0.02860226038,0.08872460125,0.04675279664,0.3350813339,0.5008390078
38.25348000,0.03024762071,0.07852256229,0.04232341389,0.3537734952,0.495132908
38.27017000,0.02903794163,0.0576278168,0.04379213407,0.3550557231,0.5144863844
38.28686000,0.02804216957,0.03126451251,0.04630578698,0.3485767456,0.5458107853
38.30355000,0.03116913038,0.01463716453,0.04948423481,0.3444146842,0.5602947861
38.32024000,0.04029544365,0.0205681522,0.06086421044,0.3312752466,0.5469969471
38.33693000,0.05002681857,0.05969668277,0.0845132994,0.3127947859,0.4929684134
38.35362000,0.0535648323,0.1052495169,0.1243819758,0.2925074611,0.4242962139
38.37031000,0.04687613662,0.1172178021,0.1738138737,0.2769956743,0.3850965134
38.38700000,0.03201997666,0.1142165967,0.2124718294,0.2636071938,0.3776844035
38.40369000,0.01582081438,0.1011080383,0.2279136907,0.2435208907,0.4116365659
38.42038000,0.0040833197,0.09262030901,0.2169335653,0.2139464867,0.4724163193
38.43707000,0.0005211909612,0.08927285755,0.1928257857,0.1773044669,0.5400756989
38.45376000,0.003428309449,0.08583660625,0.1842605461,0.1514797838,0.5749947543
38.47045000,0.01298004023,0.08282416411,0.2008171467,0.1386710084,0.5647076405
38.48714000,0.02425743195,0.08155096024,0.2336888201,0.1483602924,0.5121424953
38.50383000,0.03254186335,0.08826322258,0.2596494778,0.2071854412,0.412359995
38.52052000,0.03532440529,0.09227426288,0.2710120302,0.3191448284,0.2822444732
38.53721000,0.03103927024,0.09023678753,0.2599375782,0.4521785073,0.1666078567
38.55390000,0.02466334787,0.07870517841,0.248728525,0.5499480383,0.09795491042
38.57059000,0.02137470863,0.05866427731,0.2754206229,0.5772451907,0.06729520043
38.58728000,0.02217988697,0.04829775047,0.3351630749,0.5307893646,0.06356992303
38.60397000,0.03324052239,0.06522584686,0.399342122,0.4292470701,0.07294443867
38.62066000,0.06296912737,0.1065870057,0.4189953355,0.3258123154,0.0856362161
38.63735000,0.111403594,0.1795600887,0.3468449018,0.2684244885,0.09376692702
38.65404000,0.1553795844,0.2552558128,0.2415421692,0.2539887798,0.09383365381
38.67073000,0.1811694964,0.28763422,0.1861127677,0.257813949,0.08726956701
38.68742000,0.1929624162,0.287987244,0.1782680576,0.2611805114,0.07960177084
38.70411000,0.2122644031,0.2637075379,0.1905065781,0.2548668742,0.07865460674
38.72080000,0.2455218051,0.2341064528,0.2012533883,0.2312141124,0.08790424138
38.73749000,0.2757610907,0.2253781982,0.2018853067,0.1925427066,0.1044326978
38.75418000,0.2921530005,0.2482073454,0.183360249,0.1448122095,0.1314671955
38.77087000,0.2935863326,0.286668272,0.1444010888,0.101848227,0.1734960796
38.78756000,0.2912243848,0.3246802693,0.1083690313,0.06785254763,0.207873767
38.80425000,0.2957396722,0.354403565,0.07843342723,0.04179071873,0.2296326168
38.82094000,0.3253514482,0.3584745603,0.05713572397,0.0265691868,0.2324690807
38.83763000,0.3934050407,0.3275871629,0.04845310189,0.02309359246,0.207461102
38.85432000,0.4941163433,0.260001778,0.04665084836,0.02934546395,0.1698855664
38.87101000,0.6053115843,0.1779936877,0.04813621351,0.04035611469,0.1282023998
38.88770000,0.6942505388,0.1144277963,0.05682323642,0.05057111216,0.08392731633
38.90439000,0.7402509115,0.08108874416,0.07150070302,0.05488619751,0.0522734438
38.92108000,0.7222317252,0.08770874862,0.08899532811,0.05783229775,0.04323190028
38.93777000,0.635558028,0.1485562691,0.1108560153,0.05983376559,0.04519592203
38.95446000,0.5016136659,0.2694924616,0.1239575342,0.055780807,0.04915553127
38.97115000,0.3377674268,0.4347547331,0.1300425951,0.04554740918,0.05188783579
38.98784000,0.2009707804,0.5705791491,0.148332592,0.03453032919,0.04558714926
39.00453000,0.1360173829,0.6163508434,0.1856888885,0.02651154503,0.03543134012
39.02122000,0.1172019063,0.5830650788,0.2509851012,0.02392609549,0.02482181819
39.03791000,0.1204860801,0.4965299083,0.3402711306,0.02581756769,0.01689531333
39.05460000,0.1368203056,0.4128384986,0.4101307053,0.03101535019,0.009195140425
