t_s,bob1_proxy,bob2_proxy,bob3_proxy,bob4_proxy,bob5_proxy
100.87436000,-0.04941590912,0.05723076125,0.1454980261,0.03802457096,-0.08076178092
100.89105000,-0.1181303738,-0.07463249544,0.01507093705,0.05045236267,-0.05372255299
100.90774000,-0.1770119311,-0.2134899482,-0.1137707927,0.04728792228,-0.02217076151
100.92443000,-0.2220792454,-0.3484218535,-0.2292929571,0.0236096279,0.009437882145
100.94112000,-0.2671465597,-0.4676501442,-0.3275130651,-0.02367765967,0.04133641858
100.95781000,-0.3032685229,-0.5596037587,-0.4054124403,-0.09356331163,0.0697968186
100.97450000,-0.3267297721,-0.6176730135,-0.4605106352,-0.1757712143,0.09239185785
100.99119000,-0.3501910212,-0.6426268849,-0.4947692002,-0.2575527884,0.103614367
101.00788000,-0.3626231723,-0.6335552295,-0.5120098265,-0.3298754368,0.09448427412
101.02457000,-0.3597125521,-0.5938524124,-0.5175236766,-0.383301679,0.05967017535
101.04126000,-0.3568019319,-0.5291638373,-0.51281165,-0.4145218482,0.009087682312
101.05795000,-0.3413962549,-0.4483225827,-0.4963689515,-0.4211443637,-0.05547421103
101.07464000,-0.3084795198,-0.3674347775,-0.4617860108,-0.4031615559,-0.1325466356
101.09133000,-0.2755627847,-0.2976420418,-0.4047774726,-0.3682076364,-0.2128046995
101.10802000,-0.2327648945,-0.240737341,-0.3253353072,-0.323018434,-0.2957669279
101.12471000,-0.1763557835,-0.195964191,-0.2318935457,-0.2780890234,-0.3759864684
101.14140000,-0.1199466725,-0.1549402012,-0.1358521625,-0.2447796844,-0.4336769289
101.15809000,-0.06008358149,-0.1083543934,-0.05217687755,-0.2265337307,-0.4596318215
101.17478000,0.004572586307,-0.05028423399,0.007525170638,-0.2194657396,-0.4540597131
101.19147000,0.0692287541,0.02467243541,0.03831835507,-0.2164206512,-0.4167495401
101.20816000,0.1259669055,0.115425399,0.03982581157,-0.209400264,-0.3557802753
101.22485000,0.1719047031,0.2087993717,0.02082323957,-0.19414599,-0.2733301813
101.24154000,0.2178425007,0.2867313428,-0.001642564428,-0.1678035949,-0.1764840074
101.25823000,0.2476338219,0.3352450714,-0.007153312994,-0.1285627076,-0.06972439662
101.27492000,0.2552380931,0.3460798762,0.01727873842,-0.07405039742,0.0415438777
101.29161000,0.2628423643,0.3237344993,0.07301350043,-0.001723930106,0.1434246175
101.30830000,0.2537362809,0.2825006828,0.1528100735,0.0887901881,0.2279595043
101.32499000,0.2220594509,0.2371402798,0.2421411665,0.1936403633,0.2968530339
101.34168000,0.1903826209,0.2065874589,0.3259035504,0.3077739301,0.3460246287
101.35837000,0.151662657,0.200471916,0.397489095,0.423621969,0.3792670223
101.37506000,0.1033592492,0.2128548912,0.4520785359,0.5291280328,0.3999727228
101.39175000,0.05505584139,0.2426707034,0.4909365569,0.6120861892,0.4094947546
101.40844000,0.01392765322,0.2828443625,0.5200079157,0.6644625315,0.4122112778
101.42513000,-0.01760342741,0.3186151966,0.5413801175,0.6788274372,0.4105025587
101.44182000,-0.04913450804,0.3402677586,0.5560338818,0.6507450766,0.4027103514
101.45851000,-0.06409594332,0.342918693,0.5622252408,0.5875809505,0.3911002733
101.47520000,-0.056731471,0.3303208132,0.5497397439,0.5019062993,0.3719362994
101.49189000,-0.04936699867,0.3039960239,0.5098813175,0.4072323428,0.3417124371
101.50858000,-0.0297963631,0.2635002936,0.4378471043,0.3117441971,0.3005508699
101.52527000,0.005941488759,0.2076931214,0.3337059064,0.2230833147,0.249899834
101.54196000,0.04167934062,0.1349173598,0.2036273576,0.1435376571,0.1874330696
101.55865000,0.07368194572,0.05556430851,0.05955965788,0.07101796564,0.1104153509
101.57534000,0.100700739,-0.01463918169,-0.08067954961,0.0004824971268,0.02818840972
101.59203000,0.1277195323,-0.07009610289,-0.1992247316,-0.07493900696,-0.05829825217
101.60872000,0.1374301356,-0.1076758682,-0.2832739707,-0.1635759451,-0.1433807542
101.62541000,0.1244387223,-0.1268776512,-0.3264580027,-0.2643125914,-0.2182086883
101.64210000,0.1114473089,-0.1324833337,-0.3368542917,-0.3680996845,-0.2848652051
101.65879000,0.08267305175,-0.1290822639,-0.3250639582,-0.4627956191,-0.3502938099
101.67548000,0.03304524572,-0.1219915822,-0.3034901671,-0.532791425,-0.404865378
101.69217000,-0.01658256032,-0.1130366506,-0.2862846147,-0.5671921073,-0.4502620962
101.70886000,-0.06891600948,-0.1100679112,-0.2817950779,-0.5601314319,-0.4860719121
101.72555000,-0.1247638133,-0.1263801976,-0.2893050247,-0.5154964583,-0.5059286057
101.74224000,-0.1806116172,-0.1710847512,-0.3024394813,-0.4468173819,-0.5062019545
101.75893000,-0.2274580868,-0.2373960234,-0.3129609311,-0.3714756301,-0.4830482329
101.77562000,-0.2625268769,-0.3135076876,-0.3175686481,-0.3030943175,-0.4322719799
101.79231000,-0.2975956671,-0.3892226369,-0.3143006905,-0.2499909703,-0.3600233794
101.80900000,-0.3174122167,-0.4546779732,-0.3087183743,-0.2130088538,-0.2695381478
101.82569000,-0.3176097882,-0.5036779397,-0.3071282893,-0.1894640338,-0.1676829988
101.84238000,-0.3178073597,-0.531518487,-0.309548164,-0.172924864,-0.06275746296
101.85907000,-0.3055998938,-0.525083859,-0.3169739317,-0.1592059238,0.04115769585
101.87576000,-0.2773187757,-0.4796255394,-0.3285288192,-0.1425277429,0.1344626756
101.89245000,-0.2490376575,-0.4032211673,-0.3356303557,-0.113708024,0.2109832792
101.90914000,-0.2124095655,-0.3065654548,-0.3250101335,-0.07144170106,0.2735417011
101.92583000,-0.1651487477,-0.2040030626,-0.2864236706,-0.02205238077,0.3152694816
101.94252000,-0.1178879299,-0.1111575806,-0.2133177193,0.03232763962,0.330154959
101.95921000,-0.06683873729,-0.03031153326,-0.1031640934,0.08744042287,0.3187282854
101.97590000,-0.01092840166,0.04110164298,0.03360623696,0.138855118,0.2833341085
101.99259000,0.04498193396,0.1052420821,0.1774523952,0.1909352405,0.2282161285
102.00928000,0.1013305474,0.1750241941,0.3140528068,0.2433121287,0.1624156204
102.02597000,0.1582320562,0.2541959699,0.4252441799,0.2920201494,0.0943524141
102.04266000,0.2151335649,0.3418899498,0.4996048525,0.3339027766,0.03351539101
102.05935000,0.2674050805,0.4393647489,0.5392742105,0.3607832458,-0.01241565309
102.07604000,0.31379304,0.5366640458,0.547680096,0.3632200436,-0.03697309047
102.09273000,0.3601809996,0.6165222069,0.5332403804,0.3389755852,-0.04481748804
102.10942000,0.3933344941,0.6680804418,0.5056692306,0.2886689056,-0.03371255522
102.12611000,0.4099538252,0.6848929981,0.4705684781,0.2216369869,0.0004302552187
102.14280000,0.4265731563,0.6587267622,0.4309961881,0.1559550844,0.04936619189
102.15949000,0.4228828035,0.5905813108,0.384516267,0.1086687004,0.1000720046
102.17618000,0.3936335791,0.4912281211,0.3284680844,0.0905462181,0.1467110942
102.19287000,0.3643843546,0.3747209169,0.2621539447,0.1033553791,0.1822818378
102.20956000,0.3152877152,0.2585889285,0.1878259962,0.1364537503,0.2041457872
102.22625000,0.2416345553,0.1611049223,0.1141156032,0.1760051473,0.2165897487
102.24294000,0.1679813955,0.07927350537,0.05056939563,0.2122992806,0.2207176252
102.25963000,0.08429653886,0.006928996621,0.006217719912,0.2354816538,0.21239643
102.27632000,-0.01189080937,-0.05915467849,-0.01288508185,0.235805797,0.1956063749
102.29301000,-0.1080781576,-0.1212036112,-0.009214987436,0.2118083581,0.1731444586
102.30970000,-0.1946748184,-0.175398459,0.008748739445,0.163991489,0.1473172652
102.32639000,-0.26951969,-0.2186075071,0.02907170876,0.09998982734,0.1178666432
102.34308000,-0.3443645617,-0.2558679819,0.0353869199,0.03338056762,0.0857251828
102.35977000,-0.3916100387,-0.2903843079,0.01507272206,-0.02795633176,0.04624871896
102.37646000,-0.4047903991,-0.3212426948,-0.03788492294,-0.07968630767,0.0002712498715
102.39315000,-0.4179707596,-0.3479037463,-0.1177824939,-0.1190690651,-0.04871211333
102.40984000,-0.4059256689,-0.3753170374,-0.2146382119,-0.1545887436,-0.0979295025
102.42653000,-0.3632687907,-0.4026651411,-0.3132859764,-0.1947987582,-0.1432658823
102.44322000,-0.3206119124,-0.4314686256,-0.3979952641,-0.2417982791,-0.1857585984
102.45991000,-0.2678605626,-0.4615032954,-0.4617222629,-0.2982277323,-0.2254930045
102.47660000,-0.2027700319,-0.4824024929,-0.5009218472,-0.3660310152,-0.2612192579
102.49329000,-0.1376795012,-0.4818983383,-0.5137221463,-0.4378586134,-0.2872021297
102.50998000,-0.07991003592,-0.4563276907,-0.5071074636,-0.5057955833,-0.3092443065
102.52667000,-0.03093937094,-0.3952292452,-0.4898269475,-0.5591083914,-0.3267448405
102.54336000,0.01803129404,-0.2962533197,-0.4613510397,-0.5841856411,-0.3391651008
102.56005000,0.05323716269,-0.1816065288,-0.42198005,-0.575590942,-0.3490603063
102.57674000,0.0717794235,-0.06933004913,-0.3676807151,-0.534769417,-0.3590316508
102.59343000,0.09032168432,0.02800157482,-0.2886879492,-0.4610396694,-0.3598715117
102.61012000,0.0975151633,0.093929637,-0.1841417439,-0.3603826032,-0.3509823435
102.62681000,0.09120031529,0.1301812763,-0.06304470404,-0.2428444888,-0.3327874577
102.64350000,0.08488546727,0.1423182769,0.06401371203,-0.1174506038,-0.2932479606
102.66019000,0.07750347877,0.1343802616,0.1803059156,0.003095924906,-0.2316663698
102.67688000,0.06884204645,0.1212362489,0.2682449078,0.1130732497,-0.1501516055
102.69357000,0.06018061414,0.1159713511,0.3223278299,0.2123953769,-0.04910883427
102.71026000,0.05678416642,0.1219270355,0.3434493499,0.2978708191,0.06445745203
102.72695000,0.059594352,0.1451711056,0.3337604422,0.3656725781,0.1786686617
102.74364000,0.06240453757,0.1792892052,0.3045581051,0.4142173787,0.2891741878
102.76033000,0.06986838946,0.2137709803,0.2699427112,0.4425846271,0.3936153428
102.77702000,0.08285808891,0.2401814765,0.2397866734,0.4547008276,0.4880013179
102.79371000,0.09584778837,0.2481520929,0.2268344466,0.4538802961,0.5672607788
102.81040000,0.1085543683,0.2371359948,0.2363054473,0.4428420507,0.6244673587
102.82709000,0.1209303969,0.2187243028,0.2609156354,0.4276032884,0.6479471912
102.84378000,0.1333064256,0.2021408491,0.2913448317,0.4141181234,0.6328192615
102.86047000,0.1435029566,0.1899116939,0.3175143641,0.4070267002,0.5839959002
102.87716000,0.1511363755,0.187273047,0.3300602884,0.4087164818,0.5031925824
102.89385000,0.1587697945,0.1992175591,0.3285382801,0.4129205918,0.3995132687
102.91054000,0.1635191186,0.2279086925,0.3161164511,0.4093823372,0.2779939238
102.92723000,0.164933475,0.2687228542,0.2965815437,0.3883766623,0.1513548903
102.94392000,0.1663478314,0.3103370891,0.276211724,0.3372350013,0.03534127247
102.96061000,0.1651852597,0.3380245427,0.2589024645,0.2514882378,-0.06710727393
102.97730000,0.1610212852,0.3395041693,0.2430214553,0.1383486365,-0.1500759234
102.99399000,0.1568573107,0.3191969573,0.221272755,0.008732614367,-0.2146416407
103.01068000,0.1502438913,0.2810037206,0.1787598236,-0.1212308707,-0.2726351558
103.02737000,0.1408252594,0.2221427459,0.1015147031,-0.2317610922,-0.3172777864
103.04406000,0.1314066274,0.144854727,-0.01281598236,-0.3124919031,-0.3422227401
103.06075000,0.1120905042,0.05438378675,-0.1535024452,-0.3595218843,-0.3532148968
103.07744000,0.08135714582,-0.04724707716,-0.2994741893,-0.3752758997,-0.346562479
103.09413000,0.05062378743,-0.1554032711,-0.4283505168,-0.3743953867,-0.3281065702
103.11082000,0.006618791933,-0.2653263959,-0.524310918,-0.3707794706,-0.3067796856
103.12751000,-0.05243983806,-0.371584662,-0.5789477353,-0.3689275883,-0.2810825301
103.14420000,-0.1114984681,-0.4628390111,-0.5929369403,-0.3703943929,-0.2490940168
103.16089000,-0.1753344673,-0.5255312632,-0.5717052177,-0.3742549663,-0.2114803302
103.17758000,-0.2446285648,-0.5549359921,-0.5272663664,-0.3745831952,-0.1757451206
103.19427000,-0.3139226624,-0.553118684,-0.4726538826,-0.3627704537,-0.1420990545
103.21096000,-0.3697168175,-0.5252662386,-0.4172661305,-0.3342588676,-0.1115012582
103.22765000,-0.4103450069,-0.4805890542,-0.3687775975,-0.2884115819,-0.08876537468
103.24434000,-0.4509731962,-0.4266717742,-0.3265939805,-0.2276564861,-0.07215110241
103.26103000,-0.4636528013,-0.3722775384,-0.28508075,-0.1581245494,-0.06076598057
103.27772000,-0.4447073161,-0.3278517137,-0.2393035199,-0.08793712584,-0.06027014264
103.29441000,-0.4257618308,-0.2934495166,-0.1853637203,-0.02419425262,-0.06173246918
103.31110000,-0.3779260667,-0.268419915,-0.1252639418,0.02490979386,-0.06297178024
103.32779000,-0.2979452961,-0.2471091476,-0.06506506354,0.05381826454,-0.06335432864
103.34448000,-0.2179645254,-0.220241176,-0.01208865475,0.06540504803,-0.05425971626
103.36117000,-0.1273409602,-0.17926298,0.02679246188,0.06710758228,-0.03369528076
103.37786000,-0.02478989183,-0.1151557806,0.04547547135,0.06172778225,-0.004421008119
103.39455000,0.0777611765,-0.02589405968,0.04339316997,0.05178736743,0.02738663498
103.41124000,0.1693208966,0.08449432875,0.02919851406,0.04055675475,0.05310374907
103.42793000,0.2487679849,0.2083636819,0.020207863,0.03074999214,0.06811366888
103.44462000,0.3282150732,0.3275029908,0.03227137709,0.02735341021,0.07482980566
103.46131000,0.3821857747,0.425711295,0.07800154498,0.03242208764,0.07577274506
103.47800000,0.4078780088,0.494760615,0.1578081664,0.04565687972,0.0713118632
103.49469000,0.433570243,0.5267585675,0.2606786978,0.07182961272,0.0626252039
103.51138000,0.4335884708,0.5309837121,0.3709447551,0.1164772184,0.05404722927
103.52807000,0.4055840675,0.5262548003,0.4679961507,0.1818444079,0.04885532009
103.54476000,0.3775796643,0.5185765788,0.5331679525,0.2661305782,0.04658909914
103.56145000,0.3363406139,0.506664385,0.5594621221,0.3543990416,0.04919017764
103.57814000,0.2805517754,0.4861600843,0.548387104,0.4266368168,0.05924431969
103.59483000,0.2247629369,0.453012025,0.5099959458,0.4682924141,0.08026051877
103.61152000,0.1687511947,0.4076947942,0.4584585623,0.4709896683,0.1184890903
103.62821000,0.1124984832,0.3493837307,0.4042516252,0.4346191192,0.1729610384
103.64490000,0.05624577167,0.2740281795,0.3486623224,0.3703396101,0.2360022435
103.66159000,0.007783762155,0.1804553807,0.2851455457,0.2909147625,0.3005357731
103.67828000,-0.03219525513,0.07561807181,0.2095256094,0.2082221308,0.3551126294
103.69497000,-0.07217427242,-0.03099121248,0.1188272559,0.1373289564,0.3907548332
103.71166000,-0.1037023008,-0.1312488612,0.01358531028,0.08489327825,0.4045810349
103.72835000,-0.1261816897,-0.2201653993,-0.09704890774,0.04861594512,0.3893597608
103.74504000,-0.1486610787,-0.2925222109,-0.2048564073,0.02473687308,0.3464487632
103.76173000,-0.1666250011,-0.3474176219,-0.2999092051,0.005813989945,0.2763832795
103.77842000,-0.1797191926,-0.3881910992,-0.3642908642,-0.01915574505,0.1826537019
103.79511000,-0.1928133841,-0.4148143669,-0.3913938173,-0.05773338336,0.08091185028
103.81180000,-0.2012969642,-0.4243148192,-0.3836170438,-0.1146104963,-0.02978145951
103.82849000,-0.2048910195,-0.4141998501,-0.3496229432,-0.1909295935,-0.1448570614
103.84518000,-0.2084850748,-0.3780661517,-0.3040792057,-0.2778440087,-0.2510778205
103.86187000,-0.2017717413,-0.3198103494,-0.2607277008,-0.3630366172,-0.3515711625
103.87856000,-0.1840485329,-0.2537071772,-0.2330437647,-0.4377816955,-0.4389746717
103.89525000,-0.1663253244,-0.185524743,-0.2286066397,-0.4929831745,-0.5037567135
103.91194000,-0.1416526405,-0.1283829573,-0.2496302846,-0.5216970819,-0.5495105058
103.92863000,-0.1096804462,-0.09388919673,-0.2908605348,-0.5252533314,-0.5706750796
103.94532000,-0.07770825189,-0.08186498318,-0.3358259419,-0.509205044,-0.5646281015
103.96201000,-0.04768669866,-0.09670404348,-0.3701253626,-0.4819158803,-0.5354392032
103.97870000,-0.01972883232,-0.136060235,-0.3851521804,-0.4531931561,-0.4830725975
103.99539000,0.008229034027,-0.1863595611,-0.3776744897,-0.4243585367,-0.4110155695
104.01208000,0.02420156421,-0.2330354127,-0.3525473203,-0.389914738,-0.3172483507
104.02877000,0.02770524218,-0.2544644852,-0.3161717165,-0.3438216081,-0.2127573909
104.04546000,0.03120892015,-0.2337866749,-0.2745767948,-0.2817872022,-0.1066972506
104.06215000,0.0231587093,-0.1773311099,-0.2311428357,-0.2017674731,-0.003266693873
104.07884000,0.00300172412,-0.1010881515,-0.1820506344,-0.1077314061,0.08945400078
104.09553000,-0.01715526106,-0.02045146559,-0.1197813991,-0.005379024631,0.1717225829
104.11222000,-0.03703643921,0.05286975273,-0.03510570574,0.1002432236,0.2411250458
104.12891000,-0.05663342203,0.1124534549,0.07736374344,0.2009461653,0.2909131862
104.14560000,-0.07623040486,0.1569186791,0.208712642,0.2933720477,0.3281206791
104.16229000,-0.08131805058,0.1844299011,0.3426955386,0.3786527142,0.3547897236
104.17898000,-0.07134716567,0.1943411221,0.4612927009,0.4537680768,0.3697253976
104.19567000,-0.06137628076,0.1946078992,0.549044028,0.5165062608,0.3773716725
104.21236000,-0.03298942416,0.1981354609,0.5981872692,0.5667373428,0.3727018545
104.22905000,0.01419242543,0.2152048604,0.6068703039,0.596149885,0.3587822557
104.24574000,0.06137427502,0.2491316071,0.576717602,0.5978218543,0.343015135
104.26243000,0.1151316662,0.2942889586,0.5140981883,0.5709644488,0.3249328283
104.27912000,0.1756483628,0.3410524826,0.4325854951,0.5138780134,0.3051525555
104.29581000,0.2361650593,0.3806713158,0.3487073684,0.4279766603,0.2894898293
104.31250000,0.2845461825,0.4074091657,0.2761732525,0.3202324525,0.2760314975
104.32919000,0.3206601417,0.4163699908,0.2220078274,0.1997281314,0.2572175236
104.34588000,0.356774101,0.4036787254,0.1856411403,0.07940179492,0.222103297
104.36257000,0.3680854851,0.3733230981,0.1582730009,-0.02109939256,0.166903291
104.37926000,0.3541444287,0.3353020653,0.1323996982,-0.08908746675,0.09869125827
104.39595000,0.3402033722,0.2970517168,0.1029106381,-0.1208421593,0.02197732111
104.41264000,0.3017400958,0.260636278,0.06720084038,-0.1205921253,-0.06088078602
104.42933000,0.2387251962,0.2208696249,0.02967275581,-0.1002503285,-0.1431180011
104.44602000,0.1757102966,0.1709318093,-0.001565392814,-0.07472818177,-0.2146611677
104.46271000,0.1009802425,0.1135406064,-0.02058266815,-0.06023537603,-0.2662055281
104.47940000,0.01443635019,0.04359117899,-0.02666082804,-0.07044497899,-0.2919357185
104.49609000,-0.07210754211,-0.03756486721,-0.02821546046,-0.1069088038,-0.2936819451
104.51278000,-0.1496857374,-0.1204186987,-0.0391240045,-0.1608805762,-0.2773409133
104.52947000,-0.218373128,-0.2007205337,-0.07257957143,-0.2197681841,-0.2454531276
104.54616000,-0.2870605186,-0.2743120655,-0.1332885839,-0.2692417618,-0.1975914362
104.56285000,-0.3354379137,-0.3391738883,-0.2186738526,-0.2988638959,-0.1404210943
104.57954000,-0.3635296366,-0.4002859835,-0.3224055705,-0.3056146566,-0.08471132299
104.59623000,-0.3916213594,-0.4614888075,-0.429316982,-0.2919377073,-0.03339834569
104.61292000,-0.3999249912,-0.5186107207,-0.5234911623,-0.2667942191,0.01128841539
104.62961000,-0.3887930512,-0.5706140701,-0.5898247885,-0.2441516221,0.04506716668
104.64630000,-0.3776611113,-0.617547044,-0.6137912321,-0.229889093,0.06538590542
104.66299000,-0.3553475666,-0.6464925133,-0.5923595037,-0.2223926507,0.07078014872
104.67968000,-0.3219723629,-0.6415513855,-0.5341918639,-0.2210886211,0.06304778062
104.69637000,-0.2885971591,-0.5977358418,-0.4525127035,-0.2230854158,0.04539826935
104.71306000,-0.2479441732,-0.5126676135,-0.3622036116,-0.223341411,0.01847626702
104.72975000,-0.2002112645,-0.3898730904,-0.2732691394,-0.218412483,-0.01950628915
104.74644000,-0.1524783557,-0.2403403333,-0.1898859095,-0.2038658607,-0.06851533912
104.76313000,-0.09824671446,-0.07497881864,-0.1134322415,-0.1765348117,-0.1208737828
104.77982000,-0.03764739451,0.08691716231,-0.03988531669,-0.1416043251,-0.1691609447
104.79651000,0.02295192544,0.2234054184,0.03724353875,-0.1053810578,-0.208631622
104.81320000,0.08501197052,0.3180282454,0.119899234,-0.06581078647,-0.2330359553
104.82989000,0.1484794672,0.3689932447,0.2043049491,-0.02439498123,-0.239997815
104.84658000,0.2119469639,0.3886363551,0.2787344672,0.01513919447,-0.2263132812
104.86327000,0.2640887577,0.3875145029,0.3296611059,0.05679305402,-0.1861975728
104.87996000,0.3052391372,0.3767663479,0.3497282846,0.0993717006,-0.1243570913
104.89665000,0.3463895168,0.3685746176,0.3373867354,0.1422156858,-0.04714741359
104.91334000,0.3659405647,0.3693443524,0.2982106042,0.1897451958,0.04126362684
104.93003000,0.3648786674,0.3778158498,0.2502751683,0.2342196776,0.1317164066
104.94672000,0.36381677,0.3910195008,0.2103375635,0.2681971316,0.2175646709
104.96341000,0.3391569153,0.3995609649,0.1934040938,0.2911552344,0.2980355593
104.98010000,0.2918141826,0.3914256273,0.2097720901,0.3034194572,0.3712714535
104.99679000,0.2444714499,0.364163331,0.2530291769,0.3115401139,0.43307653
105.01348000,0.1862852814,0.3230129041,0.3127867713,0.3251682833,0.4783181715
105.03017000,0.1178496648,0.2720202644,0.3734587982,0.3475407104,0.4983839837
105.04686000,0.04941404821,0.218217741,0.4149494215,0.3808021105,0.4907088524
105.06355000,-0.01057210655,0.164760373,0.4280959827,0.4217910019,0.4599165773
105.08024000,-0.06251397832,0.1145952641,0.4121509307,0.4612332815,0.4106393176
105.09693000,-0.1144558501,0.07377461946,0.3684819662,0.488930139,0.3470574594
105.11362000,-0.1457718854,0.04041555287,0.3071097535,0.4911267411,0.2785457889
105.13031000,-0.1577781179,0.01052468888,0.2372769381,0.4526699118,0.2111257238
105.14700000,-0.1697843504,-0.01812819334,0.1635096099,0.3667244482,0.1479094923
105.16369000,-0.164859896,-0.05273354622,0.09082375779,0.2368465887,0.09372514732
105.18038000,-0.1439705329,-0.0892754212,0.02076370105,0.07717007109,0.04572724439
105.19707000,-0.1230811698,-0.1231878095,-0.05274787064,-0.09073399282,-0.003289257906
105.21376000,-0.09630140254,-0.1556014147,-0.1347860549,-0.2474705693,-0.05211231915
105.23045000,-0.0640597477,-0.1797253524,-0.2261596135,-0.3792959158,-0.1003367205
105.24714000,-0.03181809285,-0.1963108503,-0.3260454178,-0.4759921801,-0.1557999229
105.26383000,-0.01063814794,-0.210716197,-0.4247368438,-0.5344364208,-0.2192756156
105.28052000,0.0002106982049,-0.2259638866,-0.5047091002,-0.5603013718,-0.288799713
105.29721000,0.01105954435,-0.2471906684,-0.5498702038,-0.5617653023,-0.3629182954
105.31390000,0.003526546011,-0.270404301,-0.549256531,-0.5498394824,-0.4265045736
105.33059000,-0.02088816934,-0.2910395134,-0.5022160283,-0.5348700699,-0.4696770344
105.34728000,-0.04530288469,-0.3040536343,-0.4216106533,-0.5180489175,-0.4966815572
105.36397000,-0.07776140118,-0.2972154361,-0.3282295773,-0.4944094012,-0.5045187611
105.38066000,-0.1176606657,-0.2710104799,-0.2437636524,-0.4633046833,-0.4906694499
105.39735000,-0.1575599303,-0.2275197976,-0.1828660259,-0.4205522544,-0.4574165033
105.41404000,-0.189219415,-0.1753264469,-0.1481853147,-0.3604510763,-0.3991390167
105.43073000,-0.2133839055,-0.1338169899,-0.1329955105,-0.2872019686,-0.3185448502
105.44742000,-0.237548396,-0.1082261852,-0.1298837415,-0.2055222248,-0.2254373137
105.46411000,-0.2435808069,-0.09844380549,-0.1277121225,-0.1178468644,-0.1227541019
105.48080000,-0.2330008187,-0.1122041319,-0.1159211528,-0.03618239337,-0.0185916754
105.49749000,-0.2224208306,-0.1413487807,-0.092242008,0.03431785837,0.08578874001
105.51418000,-0.196408954,-0.1744208417,-0.05438767812,0.09894756939,0.1904025516
105.53087000,-0.1564943167,-0.2014404515,-0.007457548099,0.1576159874,0.2850327361
105.54756000,-0.1165796795,-0.2075436644,0.03713735129,0.209893057,0.3642367064
105.56425000,-0.07205615529,-0.1812074382,0.07537423208,0.2574080156,0.4246573415
105.58094000,-0.02335039535,-0.1216559609,0.1046365119,0.2979884507,0.4599261743
105.59763000,0.02535536459,-0.02763125508,0.1286413819,0.3306535713,0.4700283584
105.61432000,0.07139381035,0.09246011588,0.1588788974,0.3537509086,0.4583292616
105.63101000,0.1150522377,0.2216145501,0.2011479813,0.3636200062,0.4231185143
105.64770000,0.158710665,0.3449170254,0.2625069085,0.3597938546,0.3743910207
105.66439000,0.1979699812,0.4444351834,0.3452881596,0.3446236637,0.3185311975
105.68108000,0.2332756027,0.5097187939,0.4385981106,0.3221069696,0.2508181876
105.69777000,0.2685812241,0.5441251295,0.5261029693,0.2975726887,0.1686960932
105.71446000,0.2964088279,0.5510037339,0.5880092468,0.2781051832,0.08418252831
105.73115000,0.3176277547,0.5400263746,0.6061404972,0.2674683926,0.007204469826
105.74784000,0.3388466815,0.5226478918,0.5755464318,0.2633246231,-0.05293856949
105.76453000,0.3464247627,0.4960725843,0.501554594,0.2573682075,-0.08752262823
105.78122000,0.3418604831,0.4616359801,0.3989846579,0.2356536115,-0.102375115
105.79791000,0.3372962035,0.4186622,0.2853149489,0.1876039192,-0.1040917703
105.81460000,0.3120286771,0.3614286721,0.1763344359,0.1125934818,-0.08788607155
105.83129000,0.2686399943,0.2878318965,0.08157350081,0.02077170715,-0.05582983031
105.84798000,0.2252513115,0.1981090916,0.003782952575,-0.07374485451,-0.01491178627
105.86467000,0.1646028683,0.0943956506,-0.06055391989,-0.1547701897,0.03215122959
105.88136000,0.08873781568,-0.01332510634,-0.1175347523,-0.2083472403,0.07152265849
105.89805000,0.01287276303,-0.1161024107,-0.1705390164,-0.2284308235,0.09444086579
105.91474000,-0.06722539407,-0.2062892741,-0.2218548175,-0.2171016222,0.100063746
105.93143000,-0.1509931887,-0.2802700619,-0.2691563102,-0.1808932319,0.08856426765
105.94812000,-0.2347609834,-0.339953553,-0.3051319294,-0.1311965782,0.06365888912
105.96481000,-0.305568298,-0.3923417848,-0.3242558496,-0.08095495281,0.03159263095
105.98150000,-0.36505883,-0.438501104,-0.3242734949,-0.04263335022,-0.007493886917
105.99819000,-0.4245493619,-0.4801234953,-0.3048435531,-0.02760219948,-0.04665938677
106.01488000,-0.4561262798,-0.5102473962,-0.2726381271,-0.04113384725,-0.08190850416
106.03157000,-0.4637372773,-0.5224419442,-0.2371488557,-0.08277792291,-0.1133001558
106.04826000,-0.4713482748,-0.5155827302,-0.2115640241,-0.1442877805,-0.1398360235
106.06495000,-0.4471508044,-0.4871002379,-0.2096132853,-0.2123109036,-0.1568142382
106.08164000,-0.3954452288,-0.4367426652,-0.2356479564,-0.2743339857,-0.1665237934
106.09833000,-0.3437396531,-0.369082758,-0.2846254232,-0.3222011174,-0.1744863124
106.11502000,-0.2750692919,-0.2873936341,-0.3437886725,-0.3506189857,-0.1811776288
106.13171000,-0.1919732207,-0.2065830838,-0.3958408441,-0.3613841345,-0.190173689
106.14840000,-0.1088771494,-0.1419683983,-0.4233730171,-0.3601607601,-0.2027990528
106.16509000,-0.0317238592,-0.1012254929,-0.4181916214,-0.3506027222,-0.211191421
106.18178000,0.04033939609,-0.08473131436,-0.3760079541,-0.3338895263,-0.2110476226
106.19847000,0.1124026514,-0.07243698755,-0.3010946914,-0.3087022662,-0.2092368019
106.21516000,0.1617697808,-0.04242840577,-0.2068024271,-0.2710737874,-0.2024648251
106.23185000,0.1920230645,0.01813334158,-0.1053716486,-0.220899472,-0.1876675998
