frequency_Hz,amplitude,power
1.0524232516191356,0.000697999008442979,4.872026157873818e-07
1.0579623213644995,0.0004903384362175782,2.404317820323e-07
1.0635013911098634,0.00040165216528499,1.6132446187812094e-07
1.0690404608552273,0.00042426900149234066,1.8000418562730777e-07
1.0745795306005912,0.002266140290551296,5.135391816459912e-06
1.080118600345955,0.00956277562261117,9.144667760840646e-05
1.085657670091319,0.010766391305615998,0.00011591518174564375
1.0911967398366829,0.004069907581240664,1.6564147719840235e-05
1.0967358095820468,0.0007748422306144235,6.003804823435354e-07
1.1022748793274104,0.002412599810957075,5.820637847830114e-06
1.1078139490727743,0.001997564056277075,3.990262158930121e-06
1.1133530188181382,0.0014147355220822757,2.001476597441409e-06
1.118892088563502,0.0008392968684652958,7.04419233415652e-07
1.124431158308866,0.00028610482849704595,8.185597288932408e-08
1.1299702280542299,0.00042129951230463457,1.7749327906812294e-07
1.1355092977995938,0.00047086934890048116,2.2171794373396305e-07
1.1410483675449576,0.00015821103408419037,2.5030731305988847e-08
1.1465874372903215,0.00019931069985127317,3.97247550752043e-08
1.1521265070356854,0.00030358571715513507,9.216428766059767e-08
1.1576655767810493,0.0010057781575791094,1.0115897022632279e-06
1.1632046465264132,0.0015400863023746665,2.3718658187620726e-06
1.168743716271777,0.0013904022720860132,1.933218478221948e-06
1.1742827860171408,0.0006355803813486396,4.039624211552821e-07
1.1798218557625046,0.00020431533272336627,4.1744755185859866e-08
1.1853609255078685,0.00037681706986102733,1.4199110413865034e-07
1.1908999952532324,0.0007303236422314071,5.333726224021483e-07
1.1964390649985963,0.0009078296564524312,8.241546851345394e-07
1.2019781347439602,0.0007939519391029519,6.303596816053374e-07
1.207517204489324,0.0005005711251432241,2.5057145132715337e-07
1.213056274234688,0.0002597872756837237,6.748942860717106e-08
1.2185953439800519,0.0004186460835214165,1.7526454324782086e-07
1.2241344137254158,0.0008849065646566766,7.830596281724811e-07
1.2296734834707796,0.0011627983173164505,1.3520999267539687e-06
1.2352125532161435,0.0008681331983828288,7.536552501344001e-07
1.2407516229615072,0.00019909586316845597,3.9639162730792545e-08
1.246290692706871,0.0003253009063620299,1.0582067967995815e-07
1.251829762452235,0.0006654155711193641,4.4277788228810946e-07
1.2573688321975989,0.0010794295409351199,1.1651681338434036e-06
1.2629079019429628,0.001650128846188092,2.722925209022044e-06
1.2684469716883267,0.0010771286669620768,1.1602061651915005e-06
1.2739860414336905,0.004741195867891064,2.2478938257707297e-05
1.2795251111790544,0.006241045370926343,3.8950647321961134e-05
1.2850641809244183,0.0027647181971056415,7.64366670940707e-06
1.2906032506697822,0.0003006471003211506,9.0388678931516e-08
1.296142320415146,0.0005021844189319905,2.521891906180609e-07
1.30168139016051,0.00043159484682344946,1.862741118045568e-07
1.3072204599058739,0.0005197410362175179,2.701307447284593e-07
1.3127595296512375,0.0010141794308417035,1.0285599179424016e-06
1.3182985993966014,0.0007926335089432207,6.282678794996427e-07
1.3238376691419653,0.0002394474187343167,5.73350663385272e-08
1.3293767388873292,0.00033063432269026547,1.0931905534085059e-07
1.334915808632693,0.0006700347362813711,4.4894654782364645e-07
1.340454878378057,0.0007358980618939926,5.415459574993345e-07
1.3459939481234209,0.001673218480354576,2.7996600830000764e-06
1.3515330178687848,0.0010129252161527383,1.0260174935180716e-06
1.3570720876141487,0.0016871889057161501,2.84660640357166e-06
1.3626111573595125,0.00043972644005817174,1.933593420862329e-07
1.3681502271048764,0.0011193979294263523,1.253051724404005e-06
1.3736892968502403,0.0054501821838216355,2.9704485836846772e-05
1.3792283665956042,0.012482319159591443,0.00015580829160190363
1.3847674363409679,0.027127962952702853,0.0007359263739632185
1.3903065060863318,0.14906194334251868,0.02221946295304825
1.3958455758316957,0.3289897373878026,0.10823424730649533
1.4013846455770596,0.19861968284888423,0.03944977841499136
1.4069237153224234,0.012262870391382586,0.0001503779902358477
1.4124627850677873,0.0017068502736439651,2.9133378566384784e-06
1.4180018548131512,0.0011771829354792157,1.3857596635834634e-06
1.423540924558515,0.0015239322096511666,2.3223693796122875e-06
1.429079994303879,0.0010169970076552076,1.0342829135796464e-06
1.4346190640492429,0.0006674795924506846,4.4552900633813194e-07
1.4401581337946068,0.0012766453813665985,1.629823429764668e-06
1.4456972035399707,0.0007013637187276588,4.919110659474904e-07
1.4512362732853346,0.0006318186736615719,3.9919483638746785e-07
1.4567753430306982,0.000420380536015703,1.7671979506084977e-07
1.4623144127760621,0.00022935221967929827,5.260244067182109e-08
1.467853482521426,0.0003663419008910755,1.342063883484866e-07
1.47339255226679,0.0011626898642876165,1.351847720517156e-06
1.4789316220121538,0.0014693626351170214,2.1590265534780367e-06
1.4844706917575177,0.0012420608682980044,1.5427152005571926e-06
1.4900097615028816,0.0006788242804162753,4.60802403682674e-07
1.4955488312482454,0.00013593742807673908,1.847898435211861e-08
1.5010879009936093,0.00043194301508277504,1.8657476827879843e-07
1.5066269707389732,0.000551992655067071,3.046958912479944e-07
1.5121660404843371,0.00039886479941029937,1.5909312820861836e-07
1.517705110229701,0.0003541556850350673,1.254262492426578e-07
1.523244179975065,0.0002599955499398274,6.759768598851329e-08
1.5287832497204286,0.0007748364458579065,6.003715178297124e-07
1.5343223194657925,0.0009496962095273396,9.019228903905965e-07
