t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.93333333,-0.4760399881,-0.1790299589,0.03422498949,0.2376892227,0.46367976,0.909298852,0.4266045179,0.4135579854,0.5778248383,0.6375562202
0.94166667,-0.4678354481,-0.1756743758,0.0374813788,0.242288305,0.4687141346,1.058311452,0.378937828,0.3683100345,0.5251152508,0.5700691596
0.95000000,-0.4584288971,-0.1727086031,0.04036913059,0.2464274189,0.4731712884,1.197371644,0.3333937638,0.3250944822,0.4674745332,0.4991133229
0.95833333,-0.4479151439,-0.170105067,0.04290535084,0.2500668616,0.4770245303,1.323577321,0.2923775019,0.2839370981,0.4052723334,0.4252216103
0.96666667,-0.436411493,-0.1678178218,0.04510682016,0.2531707989,0.4802516809,1.434602812,0.2577660052,0.2447186834,0.3390621961,0.3489358369
0.97500000,-0.4240524717,-0.1657868714,0.04698867942,0.255708806,0.4828348025,1.528402351,0.231257165,0.2071937448,0.269577821,0.2707381409
0.98333333,-0.4109959442,-0.1639327057,0.0485643045,0.2576568723,0.4847601373,1.601520121,0.2157156842,0.1712028531,0.1976161013,0.1911554665
0.99166667,-0.3974238918,-0.1621568882,0.04984601046,0.2589979637,0.4860183379,1.65165888,0.2128232528,0.1366290071,0.1240568117,0.110712443
1.00000000,-0.383541685,-0.1603429249,0.05084522314,0.2597226728,0.4866043873,1.675555225,0.2251303288,0.103420001,0.04984617785,0.02992460701
1.00833333,-0.3695770474,-0.1583589864,0.05157399069,0.2598296615,0.4865175444,1.670757695,0.2541169297,0.07176768852,-0.02402978387,-0.05069644472
1.01666667,-0.3557823725,-0.1560573195,0.05204649349,0.2593258891,0.4857613371,1.634793597,0.3011752412,0.04198427748,-0.09656943844,-0.1306366212
1.02500000,-0.3424221398,-0.1532878287,0.05228056867,0.2582266488,0.4843436083,1.566166422,0.3664657473,0.01467132923,-0.1667779272,-0.2093736149
1.03333333,-0.3297688248,-0.1499048094,0.05230026434,0.2565554286,0.4822766055,1.465177254,0.4481015434,-0.009310787588,-0.233685937,-0.286371685
1.04166667,-0.3180902422,-0.1457808564,0.05213730071,0.254343646,0.4795771084,1.332866509,0.5433685251,-0.02899095822,-0.2963576749,-0.3610825985
1.05000000,-0.3076258109,-0.140832056,0.05183295761,0.2516305386,0.4762663088,1.17464064,0.644646878,-0.0427894081,-0.3538506384,-0.4329980538
1.05833333,-0.2985704275,-0.1350450445,0.05144919272,0.2484629823,0.4723698234,0.9958869636,0.742874026,-0.04773159475,-0.4052360207,-0.5015467111
1.06666667,-0.2910616015,-0.1284880167,0.05106324082,0.2448986384,0.4679182297,0.8049328442,0.8277124229,-0.04330224123,-0.4487758321,-0.5661252218
1.07500000,-0.2851643396,-0.1213208941,0.05076032222,0.2410084695,0.4629471819,0.6105587335,0.8871047421,-0.02717038115,-0.4832873304,-0.6261009766
1.08333333,-0.2808720446,-0.11380236,0.05064678827,0.2368712936,0.4574979907,0.421032676,0.9107611612,0.002054290536,-0.50792881,-0.6807549689
1.09166667,-0.2781149507,-0.1062650958,0.05083533641,0.2325721326,0.4516181992,0.2428236207,0.8904924464,0.04565717854,-0.5220660044,-0.7293111113
1.10000000,-0.2767848976,-0.099088445,0.05144009194,0.22820447,0.445362046,0.0790904491,0.8242114323,0.10091909,-0.523854182,-0.7709384443
1.10833333,-0.2767480062,-0.09265938197,0.05253970958,0.2238808328,0.4387909528,-0.06717162283,0.7111840196,0.1638754092,-0.5113975978,-0.8047445469
1.11666667,-0.2778577631,-0.08734601384,0.05417459657,0.2197219952,0.4319738808,-0.1964766984,0.5582256191,0.2278914215,-0.4841975418,-0.8298144168
1.12500000,-0.2799779497,-0.08343879823,0.05630915484,0.2158586951,0.4249876199,-0.3097357865,0.3753853558,0.2817845235,-0.4400192807,-0.8452154234
1.13333333,-0.2829782165,-0.08114239579,0.05881537071,0.2124361915,0.4179163371,-0.4081151346,0.1737376672,0.3156593316,-0.3786715968,-0.8500246374
1.14166667,-0.2867472755,-0.0805588362,0.06148822729,0.2095911393,0.4108556932,-0.494644044,-0.03370047867,0.3200873353,-0.3015750239,-0.8422282858
1.15000000,-0.2911942958,-0.08168995976,0.06404877278,0.207445978,0.403919471,-0.5711018067,-0.2361067651,0.288145577,-0.2115754095,-0.8199413238
1.15833333,-0.2962423347,-0.08445409753,0.06618478042,0.2060838962,0.3972338892,-0.6391646082,-0.4242360533,0.218118163,-0.1146882667,-0.7818628414
1.16666667,-0.3018281053,-0.08870289298,0.06758166779,0.2055362467,0.3909358502,-0.7003926171,-0.591961108,0.1118111262,-0.01757057741,-0.726562302
1.17500000,-0.3079001903,-0.0942576087,0.06797205071,0.20576056,0.3851799439,-0.7560922449,-0.7371598264,-0.02194660843,0.0687591594,-0.6515279232
1.18333333,-0.314417586,-0.1009196035,0.06716644717,0.2066247322,0.3801320995,-0.8074406909,-0.8576785004,-0.1732578842,0.1344228882,-0.5567051346
1.19166667,-0.3213479338,-0.1084884894,0.06507230743,0.2079172213,0.3759563158,-0.8553224686,-0.9550535212,-0.3293343103,0.1700553563,-0.442060358
1.20000000,-0.3286649701,-0.11677441,0.0616871474,0.2093606297,0.3728175265,-0.9003174504,-1.029869818,-0.4818370151,0.1702638783,-0.3083814299
1.20833333,-0.3363460108,-0.1255940206,0.05707454431,0.2106523703,0.3708577848,-0.9427049893,-1.083633722,-0.6224218654,0.1336687892,-0.1599390796
1.21666667,-0.3443693144,-0.1347851586,0.0513627231,0.2114970838,0.3701767367,-0.9824247846,-1.119391628,-0.745366904,0.06424876751,-0.002590402474
1.22500000,-0.3527116331,-0.1442055078,0.04470771298,0.2116511496,0.3708196868,-1.019213518,-1.138945336,-0.8482294194,-0.03100409844,0.1565461131
1.23333333,-0.3613469205,-0.153727881,0.03728295486,0.2109350904,0.3727687694,-1.052654382,-1.144211319,-0.9304183027,-0.1425578949,0.3095272741
1.24166667,-0.3702450105,-0.1632417155,0.02925729224,0.2092591441,0.3759387492,-1.08217264,-1.137253414,-0.9922819263,-0.259877038,0.4482243898
1.25000000,-0.3793696581,-0.172654362,0.02080055478,0.2066149667,0.3801780657,-1.106856711,-1.120262941,-1.034359266,-0.3730288788,0.5649799077
1.25833333,-0.3886768341,-0.1818900041,0.01206661075,0.2030749721,0.3852827663,-1.125857424,-1.095088066,-1.058886752,-0.4742604776,0.6556161248
1.26666667,-0.3981161586,-0.1908883664,0.003200205954,0.1987569789,0.3910238819,-1.13845555,-1.063619155,-1.066231263,-0.5590330238,0.7172800294
1.27500000,-0.4076314427,-0.1996042472,-0.005658939897,0.1938089659,0.3971571499,-1.143979498,-1.027548573,-1.057519933,-0.6250230631,0.7498066504
1.28333333,-0.4171609751,-0.2080051854,-0.01438648252,0.1883977181,0.403441736,-1.141772675,-0.9882380236,-1.034847879,-0.6704779712,0.7541495215
1.29166667,-0.4266381517,-0.2160690234,-0.02287034416,0.1826888132,0.4096544536,-1.131350042,-0.9468077684,-0.9991970721,-0.6964797668,0.7327800232
1.30000000,-0.4359930501,-0.2237817813,-0.03100666473,0.176837698,0.4155928197,-1.112357813,-0.904113972,-0.951638646,-0.7049370349,0.6888360453
1.30833333,-0.4451524462,-0.231136113,-0.03870157802,0.1709860869,0.4210780524,-1.084382918,-0.8608589099,-0.8935044041,-0.6969981012,0.6246250247
1.31666667,-0.4540409016,-0.2381283574,-0.0458732578,0.1652594624,0.4259572171,-1.047347495,-0.8172000189,-0.8263084396,-0.6751684036,0.5437553296
1.32500000,-0.4625836192,-0.2447538406,-0.05245294224,0.1597680268,0.430100533,-1.001454762,-0.7727361468,-0.7517466136,-0.64097132,0.4486059643
1.33333333,-0.4707082226,-0.251003633,-0.05838703168,0.1546044623,0.433403686,-0.947073695,-0.7269484637,-0.6716652145,-0.5966899684,0.3424874899
1.34166667,-0.4783459477,-0.2568643385,-0.06363717086,0.1498485295,0.4357834765,-0.884686795,-0.6792456647,-0.5879315356,-0.5432763384,0.2273024857
1.35000000,-0.48543231,-0.2623171463,-0.06818108414,0.1455714878,0.437173256,-0.8148515086,-0.6289364585,-0.5024545645,-0.4821292788,0.1053937571
1.35833333,-0.4919076258,-0.2673377557,-0.07201100718,0.1418292973,0.4375285429,-0.7381299176,-0.5754255108,-0.4168264016,-0.4151276875,-0.02065935044
1.36666667,-0.4977173752,-0.2718968745,-0.0751317705,0.1386652902,0.4368226528,-0.655253788,-0.5180667446,-0.3324802429,-0.3435955882,-0.1489721529
1.37500000,-0.5028137758,-0.2759597136,-0.07755936581,0.1361112119,0.4350447151,-0.5670695655,-0.4562204958,-0.2506536288,-0.269001843,-0.2776293973
1.38333333,-0.5071561705,-0.2794871795,-0.07931875372,0.1341861056,0.4321999137,-0.4744309759,-0.3896178911,-0.1721632491,-0.1929063608,-0.4046962604
1.39166667,-0.5107109083,-0.2824408872,-0.08043874909,0.1328957825,0.4283095763,-0.3781753873,-0.3185192664,-0.09728013997,-0.1169289778,-0.5282360689
1.40000000,-0.5134514426,-0.2847833338,-0.08095142397,0.1322323583,0.4234110735,-0.2791646838,-0.242927068,-0.02647053821,-0.04272076747,-0.6463508022
1.40833333,-0.5153583418,-0.286477639,-0.08089205059,0.1321743855,0.4175571171,-0.178240832,-0.1630098776,0.03998018357,0.0281071572,-0.7572448909
1.41666667,-0.5164190612,-0.2874891517,-0.08029748339,0.1326854048,0.4108169202,-0.07621333957,-0.07913457783,0.1019741805,0.09336808449,-0.8585446899
1.42500000,-0.5166276416,-0.2877871009,-0.07920463294,0.13370855,0.4032815784,0.02614773808,0.008135581418,0.159594781,0.1507258531,-0.9477716972
1.43333333,-0.5159843639,-0.287346192,-0.07764921033,0.135170955,0.3950592625,0.1281148442,0.09805200361,0.213026911,0.1985178853,-1.023113537
