t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.51666667,-0.4437285998,-0.2028964398,0.02021711972,0.2833317106,1.01157495,-0.5885720182,-0.5988191734,-0.321871541,-0.2856857769,-5.281401842
0.52500000,-0.448315934,-0.2076978863,0.01790450659,0.280901141,0.9654563953,-0.5119690575,-0.5522889278,-0.2336465052,-0.2973718094,-5.784311479
0.53333333,-0.4522554895,-0.212079812,0.01631234364,0.2783814099,0.9152190427,-0.4332297816,-0.4980480787,-0.1492541313,-0.3069372528,-6.269472251
0.54166667,-0.455532482,-0.2159761939,0.01540176506,0.2757934686,0.8610224121,-0.3530663775,-0.4357198048,-0.07031437149,-0.3138737186,-6.733788846
0.55000000,-0.4581377387,-0.21931925,0.01512101299,0.2731436465,0.8030722268,-0.2721114279,-0.3653421985,0.001380674564,-0.3227405685,-7.168305691
0.55833333,-0.4600669976,-0.2220456325,0.01538838335,0.2704020428,0.7416669369,-0.1909106913,-0.2878621916,0.06028208602,-0.3360545944,-7.561455421
0.56666667,-0.4613201896,-0.2240991356,0.01607944616,0.2675298608,0.677179031,-0.1099253088,-0.2039800425,0.1025333121,-0.3539363574,-7.907479015
0.57500000,-0.4619007449,-0.2254301338,0.01704459679,0.264493097,0.6100155959,-0.02953452107,-0.1146503613,0.1258817102,-0.3757974456,-8.202708473
0.58333333,-0.4618149319,-0.2259984576,0.01812425006,0.2612064539,0.5406703141,0.04995835726,-0.02118579055,0.1301259068,-0.4191089361,-8.425242742
0.59166667,-0.461071269,-0.2257762845,0.01916413445,0.2573535378,0.4698971081,0.1283141054,0.07476961868,0.1166794199,-0.5192112201,-8.537805996
0.60000000,-0.4596800554,-0.224750708,0.02002609234,0.2522096485,0.398865016,0.2053417534,0.1712897836,0.08775197594,-0.7454304683,-8.470849589
0.60833333,-0.4576530474,-0.2229258339,0.02058386938,0.2441805178,0.3296198648,0.2808788296,0.2662273327,0.04341118646,-1.246647075,-8.073228031
0.61666667,-0.4550033174,-0.2203244397,0.02069859302,0.2298807382,0.2660386232,0.354767877,0.3572513577,-0.01977486783,-2.310300966,-7.049087709
0.62500000,-0.4517453183,-0.216989477,0.02015486806,0.2005863062,0.217466166,0.4268305016,0.4418561116,-0.1204278865,-5.261080257,-4.04952322
0.63333333,-0.4478951724,-0.2129855413,0.01837270333,0.1463677696,0.1948631426,0.4968396957,0.5172545407,-0.3393523745,-7.232965545,-1.850608117
0.64166667,-0.4434712042,-0.208409275,0.01364768203,0.08411369651,0.183580594,0.5644870438,0.5780020163,-0.8726994346,-7.511824792,-0.963603321
0.65000000,-0.4384948523,-0.203417953,0.001828260509,0.02463621126,0.1775483267,0.6293185334,0.6143600594,-2.178908622,-6.483850576,-0.5338970983
0.65833333,-0.4329923525,-0.1983271214,-0.03351656076,-0.01227115281,0.1741513955,0.6906003439,0.5899780315,-6.345284898,-2.289631972,-0.2980462772
0.66666667,-0.4269992181,-0.194136939,-0.09220031215,-0.02441802939,0.1724482395,0.7466181032,0.3616806068,-7.421361051,-0.8759541481,-0.1147344211
0.67500000,-0.4205755727,-0.1937730252,-0.1534235592,-0.02898289488,0.172199349,0.7927656357,-0.4108743138,-7.043029925,-0.3012152781,0.05356235412
0.68333333,-0.4138490569,-0.2089417213,-0.200537967,-0.03032943416,0.1733219995,0.8144625822,-4.329366384,-3.118487376,-0.05328517033,0.2148473239
0.69166667,-0.407278763,-0.2608696533,-0.2098210413,-0.03010664211,0.1757632155,0.732147448,-7.114802431,-0.08731801137,0.1030683932,0.3700102472
0.70000000,-0.4024735525,-0.3215543571,-0.2070063463,-0.02862190613,0.1794706806,0.3448204034,-7.249368496,0.6447595718,0.2542341013,0.5186334914
0.70833333,-0.4034878873,-0.3783642396,-0.2003696839,-0.02584284374,0.184387137,-0.7888256474,-6.131676757,0.8989506216,0.414559476,0.6600770135
0.71666667,-0.4277941267,-0.4109675111,-0.1925527963,-0.02168395974,0.1904509,-5.374951154,-1.341636837,0.9592656352,0.5851442338,0.7939487964
0.72500000,-0.4809673494,-0.4126282604,-0.1845435409,-0.01606790203,0.1975982897,-6.960349659,0.5239586672,0.9576872866,0.7637205823,0.9201476824
0.73333333,-0.5411357363,-0.4048046522,-0.1766505687,-0.008946780084,0.2057661546,-7.38184344,1.259401705,0.9342819777,0.945293435,1.038976327
0.74166667,-0.6028559093,-0.3927255612,-0.1689964456,-0.0003234361673,0.2148956448,-7.384337885,1.595988454,0.9020196177,1.123102077,1.150994615
0.75000000,-0.6636533707,-0.3787100142,-0.1616166183,0.009741817053,0.2249314621,-7.183384797,1.746759423,0.8699816256,1.290186552,1.256555767
0.75833333,-0.7222788191,-0.3638733964,-0.154470352,0.02113066489,0.2358212237,-6.872796669,1.802226033,0.8473167132,1.43967909,1.355973328
0.76666667,-0.7780168362,-0.3488257015,-0.1474501596,0.03367107373,0.2475142787,-6.496439222,1.802592971,0.8406279579,1.565691789,1.449385615
0.77500000,-0.8304393037,-0.3339342017,-0.1404027331,0.04715358545,0.2599615011,-6.078555707,1.765084584,0.8545376888,1.665689491,1.53697454
0.78333333,-0.8792303417,-0.3195082517,-0.1331381724,0.0613557671,0.2731139866,-5.626604156,1.691422726,0.8937661458,1.738091942,1.618596466
0.79166667,-0.9241483665,-0.3058309181,-0.1254287735,0.07604438797,0.286919999,-5.15061564,1.586725893,0.9607516675,1.782892501,1.693700221
0.80000000,-0.9650293599,-0.2931270775,-0.1170616367,0.09100128006,0.3013221102,-4.658362599,1.45879675,1.050692971,1.802719517,1.761515895
