t_s,theta_rad
86.61090000,0.02806067604
86.63175000,0.01408757798
86.65260000,-0.0004344924929
86.67345000,-0.01433019122
86.69430000,-0.02853972559
86.71515000,-0.04108099772
86.73600000,-0.0512506793
86.75685000,-0.05911949338
86.77770000,-0.06542456345
86.79855000,-0.0688241824
86.81940000,-0.0691672906
86.84025000,-0.06618437961
86.86110000,-0.061156953
86.88195000,-0.0550450468
86.90280000,-0.04502711213
86.92365000,-0.0335015152
86.94450000,-0.01971445983
86.96535000,-0.005840010494
86.98620000,0.008266352062
87.00705000,0.02336764648
87.02790000,0.03730603878
87.04875000,0.05011206698
87.06960000,0.06147958079
87.09045000,0.07147035688
87.11130000,0.07993071878
87.13215000,0.0854866109
87.15300000,0.08754756399
87.17385000,0.08884863
87.19470000,0.08584608059
87.21555000,0.08129753227
87.23640000,0.07518783874
87.25725000,0.06463960754
87.27810000,0.05276967893
87.29895000,0.03943642135
87.31980000,0.02501254567
87.34065000,0.009917871608
87.36150000,-0.004148513314
87.38235000,-0.01742086509
87.40320000,-0.02960926717
87.42405000,-0.04150169112
87.44490000,-0.05105290212
87.46575000,-0.0582316057
87.48660000,-0.06293497157
87.50745000,-0.06522226756
87.52830000,-0.06519171313
87.54915000,-0.06169869789
87.57000000,-0.05559267342
87.59085000,-0.04795029042
87.61170000,-0.03799679745
87.63255000,-0.02511737003
87.65340000,-0.01261211086
87.67425000,0.001195536046
87.69510000,0.01591769176
87.71595000,0.03074530269
87.73680000,0.04462261977
87.75765000,0.05754023129
87.77850000,0.06822439815
87.79935000,0.07769205224
87.82020000,0.08415256964
87.84105000,0.08931211744
87.86190000,0.09067326238
87.88275000,0.09065519882
87.90360000,0.08674495934
87.92445000,0.08008996382
87.94530000,0.07218337694
87.96615000,0.06232098098
87.98700000,0.0502048124
88.00785000,0.03704333978
88.02870000,0.02199320801
88.04955000,0.008112409744
88.07040000,-0.006379654575
88.09125000,-0.01916269265
88.11210000,-0.03126055694
88.13295000,-0.04244265169
88.15380000,-0.05115390773
88.17465000,-0.05816368549
88.19550000,-0.0624545035
88.21635000,-0.0641326867
88.23720000,-0.06287299187
88.25805000,-0.05891767772
88.27890000,-0.05348354258
88.29975000,-0.04480701883
88.32060000,-0.03371962201
88.34145000,-0.02153838805
88.36230000,-0.008041981852
88.38315000,0.005046109265
88.40400000,0.01895917745
88.42485000,0.03262612061
88.44570000,0.04624278569
88.46655000,0.05789283547
88.48740000,0.0675810739
88.50825000,0.07580127042
88.52910000,0.08221663964
88.54995000,0.08555088706
88.57080000,0.08591726599
88.59165000,0.08430777471
88.61250000,0.08047600778
88.63335000,0.07399010355
88.65420000,0.0653169413
88.67505000,0.05403479297
88.69590000,0.04219198732
88.71675000,0.0285867663
88.73760000,0.01512449151
88.75845000,0.001779960982
88.77930000,-0.01260897376
88.80015000,-0.02535786488
88.82100000,-0.03700010973
88.84185000,-0.04737185249
88.86270000,-0.0541230866
88.88355000,-0.05982863307
88.90440000,-0.06286305738
88.92525000,-0.06299673002
88.94610000,-0.06172415159
88.96695000,-0.05729779103
88.98780000,-0.05059020237
89.00865000,-0.04074421197
89.02950000,-0.02957521711
89.05035000,-0.0172565847
89.07120000,-0.004640321477
89.09205000,0.009075065763
89.11290000,0.0229590742
89.13375000,0.03659677986
89.15460000,0.04954860576
89.17545000,0.06113654359
89.19630000,0.07048007011
89.21715000,0.07797730322
89.23800000,0.0831265301
89.25885000,0.08646496435
89.27970000,0.08655491875
89.30055000,0.08416122071
89.32140000,0.07948631839
89.34225000,0.07278405265
89.36310000,0.06399998278
89.38395000,0.05401116082
89.40480000,0.04167236523
89.42565000,0.02748246955
89.44650000,0.01399389339
89.46735000,-0.0001166814249
89.48820000,-0.01355242904
89.50905000,-0.02633735404
89.52990000,-0.03676904347
89.55075000,-0.04674906634
89.57160000,-0.05427667561
89.59245000,-0.0588840032
89.61330000,-0.06213723295
89.63415000,-0.06208489155
89.65500000,-0.05977424139
89.67585000,-0.05365556793
89.69670000,-0.0466201492
89.71755000,-0.03668678076
89.73840000,-0.02554209815
89.75925000,-0.01364944189
89.78010000,-0.0005096575695
89.80095000,0.01434704538
89.82180000,0.02837159094
89.84265000,0.04147999679
89.86350000,0.05300965922
89.88435000,0.06375049462
89.90520000,0.07191795292
89.92605000,0.07906411706
89.94690000,0.08397416294
89.96775000,0.08649052227
89.98860000,0.08616864101
90.00945000,0.08331805744
90.03030000,0.07729490696
90.05115000,0.06957259094
90.07200000,0.0592973177
90.09285000,0.04804693266
90.11370000,0.03556014128
90.13455000,0.02250639736
90.15540000,0.008967389003
90.17625000,-0.005293359293
90.19710000,-0.01819377108
90.21795000,-0.03028281945
90.23880000,-0.04090383997
90.25965000,-0.04946284529
90.28050000,-0.05616710642
90.30135000,-0.0597961357
90.32220000,-0.06129817093
90.34305000,-0.06066742241
90.36390000,-0.05690643753
90.38475000,-0.05123765894
90.40560000,-0.04315353915
90.42645000,-0.03376204833
90.44730000,-0.02171846386
90.46815000,-0.009641751404
90.48900000,0.00396700304
90.50985000,0.01743467082
90.53070000,0.03095398433
90.55155000,0.04427686314
90.57240000,0.0563127074
90.59325000,0.06612176133
90.61410000,0.07478319947
90.63495000,0.0809520841
90.65580000,0.08517083959
90.67665000,0.08667970206
90.69750000,0.0854749293
90.71835000,0.08130515263
90.73920000,0.07544069505
90.76005000,0.06752757173
90.78090000,0.0568813524
90.80175000,0.04513988945
90.82260000,0.03208441143
90.84345000,0.01877193215
90.86430000,0.006323735202
90.88515000,-0.007163164296
90.90600000,-0.0203792279
90.92685000,-0.03171297987
90.94770000,-0.04224730849
90.96855000,-0.05061584075
90.98940000,-0.05554717436
91.01025000,-0.05813230665
91.03110000,-0.05937571916
91.05195000,-0.0583220891
91.07280000,-0.05364547056
91.09365000,-0.04719821183
91.11450000,-0.03925843986
91.13535000,-0.02808641094
91.15620000,-0.01566742127
91.17705000,-0.002836409161
91.19790000,0.01002980743
91.21875000,0.023544153
91.23960000,0.03702594546
91.26045000,0.04892444276
91.28130000,0.05893922113
91.30215000,0.06886244073
91.32300000,0.0768021628
91.34385000,0.08212783509
91.36470000,0.08488036243
91.38555000,0.08551015407
91.40640000,0.08287897182
91.42725000,0.07806844182
91.44810000,0.07155763997
91.46895000,0.0627757121
91.48980000,0.0514085844
91.51065000,0.03977007137
91.53150000,0.02723421856
91.55235000,0.01467175251
91.57320000,0.0009389846071
91.59405000,-0.01191153153
91.61490000,-0.02405508565
91.63575000,-0.03574691675
91.65660000,-0.04488024721
91.67745000,-0.05189140975
91.69830000,-0.05663737273
91.71915000,-0.05967383751
91.74000000,-0.05996959098
91.76085000,-0.05786180225
91.78170000,-0.05277944582
91.80255000,-0.04658530283
91.82340000,-0.03806704703
91.84425000,-0.02608370217
91.86510000,-0.01387802194
91.88595000,-0.001241130159
91.90680000,0.01236904434
91.92765000,0.02552881481
91.94850000,0.03863567382
91.96935000,0.05067694164
91.99020000,0.06061316879
92.01105000,0.06938070333
92.03190000,0.07530975487
92.05275000,0.0802641621
92.07360000,0.08252772653
92.09445000,0.08288920097
92.11530000,0.07948939255
92.13615000,0.07496274327
92.15700000,0.06794751907
92.17785000,0.05902063932
92.19870000,0.04711305373
92.21955000,0.03473269969
92.24040000,0.02195132282
92.26125000,0.008900259334
92.28210000,-0.003752801365
92.30295000,-0.01618167296
92.32380000,-0.02725512453
92.34465000,-0.03721468555
92.36550000,-0.04477020735
92.38635000,-0.05115871436
92.40720000,-0.05487368696
92.42805000,-0.05632999733
92.44890000,-0.05538670135
92.46975000,-0.05337508269
92.49060000,-0.04818825091
92.51145000,-0.040957683
92.53230000,-0.03211628077
92.55315000,-0.02050398592
92.57400000,-0.008567767359
92.59485000,0.003910347222
92.61570000,0.01740613325
92.63655000,0.03084222701
92.65740000,0.04213163999
92.67825000,0.05414241616
92.69910000,0.06333630628
92.71995000,0.07173352238
92.74080000,0.07736585367
92.76165000,0.08161238369
92.78250000,0.08157310061
92.80335000,0.08072677646
92.82420000,0.07720259628
92.84505000,0.07177356315
92.86590000,0.06346244557
92.88675000,0.05418417868
92.90760000,0.04289897085
92.92845000,0.03001625285
92.94930000,0.01730208193
92.97015000,0.004921982341
92.99100000,-0.007807370456
93.01185000,-0.01995454828
93.03270000,-0.03045628798
93.05355000,-0.0405538755
93.07440000,-0.04830829677
93.09525000,-0.05345545727
93.11610000,-0.05628129317
93.13695000,-0.05691820622
93.15780000,-0.05575914278
93.17865000,-0.05200645792
93.19950000,-0.04581443801
93.22035000,-0.0381434922
93.24120000,-0.02911337216
93.26205000,-0.01734888102
93.28290000,-0.00547159275
93.30375000,0.007495689415
93.32460000,0.01994440608
93.34545000,0.03266723294
93.36630000,0.04475202316
93.38715000,0.05488359842
93.40800000,0.0637576905
93.42885000,0.07019512448
93.44970000,0.07570873881
93.47055000,0.07880033469
93.49140000,0.07916440104
93.51225000,0.077287594
93.53310000,0.07252320958
93.55395000,0.06638300454
93.57480000,0.05745855024
93.59565000,0.04740713794
93.61650000,0.03605709143
93.63735000,0.02374135594
93.65820000,0.01139477026
93.67905000,-0.001474989493
93.69990000,-0.01410222138
93.72075000,-0.02520578307
93.74160000,-0.03565106387
93.76245000,-0.0454197856
93.78330000,-0.05216877266
93.80415000,-0.05729920464
93.82500000,-0.0598031053
93.84585000,-0.06020803271
93.86670000,-0.05713261702
93.88755000,-0.05321848701
93.90840000,-0.04758567493
93.92925000,-0.03852610364
93.95010000,-0.02827919809
93.97095000,-0.0162897377
93.99180000,-0.004506080225
94.01265000,0.008758154151
94.03350000,0.0214924101
94.05435000,0.03385070316
94.07520000,0.04589788836
94.09605000,0.05668840633
94.11690000,0.06433596337
94.13775000,0.07127397883
94.15860000,0.07622478155
94.17945000,0.07834358093
94.20030000,0.07847273121
94.22115000,0.07594349077
94.24200000,0.07107243297
94.26285000,0.06366660245
94.28370000,0.05565911585
94.30455000,0.04584878702
94.32540000,0.03371728222
94.34625000,0.02176461525
94.36710000,0.008766349928
94.38795000,-0.003443898972
94.40880000,-0.01554504739
94.42965000,-0.0266513035
94.45050000,-0.03618897611
94.47135000,-0.04407017312
94.49220000,-0.05097079176
94.51305000,-0.05506751592
94.53390000,-0.05591764031
94.55475000,-0.05534808625
94.57560000,-0.0536015988
94.59645000,-0.04839847201
94.61730000,-0.04103579939
94.63815000,-0.0319013598
94.65900000,-0.02164372346
94.67985000,-0.01105366166
94.70070000,0.001231594635
94.72155000,0.01397475435
94.74240000,0.02727359277
94.76325000,0.03846171085
94.78410000,0.04968714973
94.80495000,0.05898983334
94.82580000,0.0669971283
94.84665000,0.07321369068
94.86750000,0.07653842341
94.88835000,0.07899534245
94.90920000,0.07738654855
94.93005000,0.07420074767
94.95090000,0.06860812035
94.97175000,0.06038895235
94.99260000,0.05136238593
95.01345000,0.0410239874
95.03430000,0.02870523764
95.05515000,0.01630841894
95.07600000,0.003337716331
95.09685000,-0.009101730903
95.11770000,-0.02083722523
95.13855000,-0.03103682757
95.15940000,-0.0391264186
95.18025000,-0.04610430304
95.20110000,-0.05266674895
95.22195000,-0.05463196862
95.24280000,-0.05612900891
95.26365000,-0.05561218598
95.28450000,-0.05177459864
95.30535000,-0.0466843597
95.32620000,-0.03945493933
95.34705000,-0.03005309141
95.36790000,-0.01882926385
95.38875000,-0.006626955614
95.40960000,0.005379255343
95.43045000,0.0173126394
95.45130000,0.02985846037
95.47215000,0.04194202663
95.49300000,0.05213977331
95.51385000,0.06094586634
95.53470000,0.06703995791
95.55555000,0.07260157556
95.57640000,0.07597265996
95.59725000,0.07690920675
95.61810000,0.07647449459
95.63895000,0.07192582398
95.65980000,0.06520693588
95.68065000,0.05761332007
95.70150000,0.04897815164
95.72235000,0.03819221642
95.74320000,0.0262625913
95.76405000,0.0148962739
95.78490000,0.002698322099
95.80575000,-0.009538817912
95.82660000,-0.02087636518
95.84745000,-0.03085643306
95.86830000,-0.03862022613
95.88915000,-0.04542907905
95.91000000,-0.05069806629
95.93085000,-0.05242852875
95.95170000,-0.05272805401
95.97255000,-0.05062744595
95.99340000,-0.04610259978
96.01425000,-0.04024093406
96.03510000,-0.03263605867
96.05595000,-0.02343004168
96.07680000,-0.01301898951
96.09765000,-0.001526353201
96.11850000,0.01097149049
96.13935000,0.02334060866
96.16020000,0.03454474385
96.18105000,0.04566287615
96.20190000,0.05599580207
96.22275000,0.06450676381
96.24360000,0.07048267823
96.26445000,0.07527609892
96.28530000,0.07714975875
96.30615000,0.07706685831
96.32700000,0.07412141792
96.34785000,0.06991023846
96.36870000,0.0636538816
96.38955000,0.05558643783
96.41040000,0.04609420143
96.43125000,0.03479271237
96.45210000,0.0226466334
96.47295000,0.01024382341
96.49380000,-0.002250576776
96.51465000,-0.01379281381
96.53550000,-0.02417508815
96.55635000,-0.03390578368
96.57720000,-0.04230220871
96.59805000,-0.04814567518
96.61890000,-0.05151156234
96.63975000,-0.05447089883
96.66060000,-0.05389411837
96.68145000,-0.05137122397
96.70230000,-0.04767990616
96.72315000,-0.03911751297
96.74400000,-0.03033767936
96.76485000,-0.02128831786
96.78570000,-0.01056612991
96.80655000,0.00182848829
96.82740000,0.01398848713
96.84825000,0.02537807743
96.86910000,0.03799288602
96.88995000,0.04863420061
96.91080000,0.05722537203
96.93165000,0.06468604322
96.95250000,0.07072754854
96.97335000,0.07302052719
96.99420000,0.07433463885
97.01505000,0.07436254983
97.03590000,0.07122625405
97.05675000,0.06616735333
97.07760000,0.05972641429
97.09845000,0.05118895774
97.11930000,0.04005486887
97.14015000,0.0299628263
97.16100000,0.01800205177
97.18185000,0.007229815123
97.20270000,-0.004931684159
97.22355000,-0.0159974166
97.24440000,-0.02588523808
97.26525000,-0.03417766063
97.28610000,-0.04167350969
97.30695000,-0.04707140781
97.32780000,-0.04991028885
97.34865000,-0.05061497459
97.36950000,-0.04960077514
97.39035000,-0.04738305488
97.41120000,-0.04123046606
97.43205000,-0.03470318619
97.45290000,-0.02480881883
97.47375000,-0.01523026999
97.49460000,-0.005177476637
97.51545000,0.007079570582
97.53630000,0.01910329591
97.55715000,0.03099163403
97.57800000,0.04054453382
97.59885000,0.05180129814
97.61970000,0.06045552223
97.64055000,0.06680056227
97.66140000,0.07123852912
97.68225000,0.07409644848
97.70310000,0.07526729408
97.72395000,0.07377362277
97.74480000,0.07083939831
97.76565000,0.06439098411
97.78650000,0.05676078687
97.80735000,0.04823051597
97.82820000,0.0386400155
97.84905000,0.0273654833
97.86990000,0.01626635915
97.89075000,0.004184312716
97.91160000,-0.007647751664
97.93245000,-0.01853120527
97.95330000,-0.02810178916
97.97415000,-0.0365387404
97.99500000,-0.04258661156
98.01585000,-0.04704189041
98.03670000,-0.04954251063
98.05755000,-0.04988513059
98.07840000,-0.04809311908
98.09925000,-0.04376932729
98.12010000,-0.03741434849
98.14095000,-0.03019414857
98.16180000,-0.02080119337
98.18265000,-0.009975175436
98.20350000,0.0009838847548
98.22435000,0.01241166991
98.24520000,0.02307082952
98.26605000,0.03544302708
98.28690000,0.04648380238
98.30775000,0.05509055109
98.32860000,0.06250510864
98.34945000,0.06864130141
98.37030000,0.07284651784
98.39115000,0.07463643144
98.41200000,0.0748118258
98.43285000,0.07222251923
98.45370000,0.0682814035
98.47455000,0.06198359207
98.49540000,0.05381309122
98.51625000,0.04486874163
98.53710000,0.03453684363
98.55795000,0.02373971748
98.57880000,0.01210971527
98.59965000,-0.0002652846353
98.62050000,-0.01129268779
98.64135000,-0.02160692928
98.66220000,-0.03117486028
98.68305000,-0.03878763998
98.70390000,-0.04416556849
98.72475000,-0.04771433024
98.74560000,-0.05008619807
98.76645000,-0.0492100893
98.78730000,-0.04755524581
98.80815000,-0.04330002403
98.82900000,-0.03640290531
98.84985000,-0.0289128738
98.87070000,-0.01932308736
98.89155000,-0.008371926942
98.91240000,0.002942679372
98.93325000,0.01432429719
98.95410000,0.02592254706
98.97495000,0.03675425033
98.99580000,0.04668156485
99.01665000,0.05400505742
99.03750000,0.06196297198
99.05835000,0.06815026959
99.07920000,0.07172532815
99.10005000,0.07313186423
99.12090000,0.07198724359
99.14175000,0.06901825459
99.16260000,0.06359639197
99.18345000,0.05719303766
99.20430000,0.05080633873
99.22515000,0.04085261932
99.24600000,0.03070236935
99.26685000,0.0193053297
99.28770000,0.008388390762
99.30855000,-0.003892920225
99.32940000,-0.01454904108
99.35025000,-0.02487596112
99.37110000,-0.0337279043
99.39195000,-0.04063483389
99.41280000,-0.04578970167
99.43365000,-0.04839449644
99.45450000,-0.04985752821
99.47535000,-0.04858043147
99.49620000,-0.04482316281
99.51705000,-0.04088369606
99.53790000,-0.03315115536
99.55875000,-0.02526638857
99.57960000,-0.01553195458
99.60045000,-0.005200339329
99.62130000,0.005353774133
99.64215000,0.01687437404
99.66300000,0.02701060526
99.68385000,0.03786899751
99.70470000,0.04748444124
99.72555000,0.05601178612
99.74640000,0.06298576837
99.76725000,0.06697782599
99.78810000,0.06994097589
99.80895000,0.07116738978
99.82980000,0.06964009438
99.85065000,0.06693667271
99.87150000,0.06131719179
99.89235000,0.05398864949
99.91320000,0.0455054425
99.93405000,0.03520897897
99.95490000,0.02430233663
99.97575000,0.01363601896
99.99660000,0.002677344128
100.01745000,-0.008391314819
100.03830000,-0.01781910467
100.05915000,-0.02716132208
100.08000000,-0.03575592125
100.10085000,-0.04177568252
100.12170000,-0.04650142134
100.14255000,-0.04860778758
100.16340000,-0.04900429492
100.18425000,-0.04635314305
100.20510000,-0.04181796331
100.22595000,-0.03647672298
100.24680000,-0.0293971271
100.26765000,-0.020396968
100.28850000,-0.0115536521
100.30935000,-0.000447105398
100.33020000,0.01127020624
100.35105000,0.02150400503
100.37190000,0.03217451362
100.39275000,0.04173585854
100.41360000,0.05134501061
100.43445000,0.05942955976
100.45530000,0.06505028555
100.47615000,0.06884554075
100.49700000,0.07100101772
100.51785000,0.07097031967
100.53870000,0.06875183643
100.55955000,0.06417023504
100.58040000,0.05830939169
100.60125000,0.05097482363
100.62210000,0.04247202481
100.64295000,0.03283618852
100.66380000,0.02234394675
100.68465000,0.0114827159
100.70550000,0.0008175462745
100.72635000,-0.009569038405
100.74720000,-0.01808152416
100.76805000,-0.02614784401
100.78890000,-0.03334009565
100.80975000,-0.03856583351
100.83060000,-0.04171282437
100.85145000,-0.0431235738
100.87230000,-0.04345253875
100.89315000,-0.04179432264
100.91400000,-0.03782428641
100.93485000,-0.03115858966
100.95570000,-0.02273363834
100.97655000,-0.01420501734
100.99740000,-0.00520869318
101.01825000,0.006412936583
101.03910000,0.01693588233
101.05995000,0.02723282655
101.08080000,0.03722516344
101.10165000,0.04662544513
101.12250000,0.05473716867
101.14335000,0.06206181365
101.16420000,0.0663708562
101.18505000,0.07017015163
101.20590000,0.0712319648
101.22675000,0.06993052487
101.24760000,0.06766380537
101.26845000,0.0627629914
101.28930000,0.05675163075
101.31015000,0.04802532391
101.33100000,0.03848420576
101.35185000,0.02884482008
101.37270000,0.01777910934
101.39355000,0.006875811411
101.41440000,-0.003271164786
101.43525000,-0.01274200179
101.45610000,-0.02206466539
101.47695000,-0.02945807487
101.49780000,-0.0354809454
101.51865000,-0.04103257372
101.53950000,-0.04437482997
101.56035000,-0.04479371697
101.58120000,-0.04338641697
101.60205000,-0.0418828002
101.62290000,-0.03603030248
101.64375000,-0.0297074465
101.66460000,-0.02087482569
101.68545000,-0.01168566886
101.70630000,-0.00197000045
101.72715000,0.008523456496
101.74800000,0.01937818423
101.76885000,0.02911010971
101.78970000,0.03931152061
101.81055000,0.0486560502
101.83140000,0.0561449351
101.85225000,0.06095732167
101.87310000,0.06631216712
101.89395000,0.06844176794
101.91480000,0.06951801647
101.93565000,0.0672873428
101.95650000,0.06347562513
101.97735000,0.06022698164
101.99820000,0.05252852931
102.01905000,0.04361521192
102.03990000,0.03455270866
102.06075000,0.02490152397
102.08160000,0.01419842452
102.10245000,0.003608145263
102.12330000,-0.006777841291
102.14415000,-0.01685972356
102.16500000,-0.02546612587
102.18585000,-0.03293061369
102.20670000,-0.04002549548
102.22755000,-0.04370882147
102.24840000,-0.0459888714
102.26925000,-0.04629124982
102.29010000,-0.044666301
102.31095000,-0.04052720069
102.33180000,-0.0353913703
102.35265000,-0.02763782674
102.37350000,-0.01883202405
102.39435000,-0.01027162061
102.41520000,-0.0003538329988
102.43605000,0.01105788916
102.45690000,0.02123605476
102.47775000,0.03078421443
102.49860000,0.04099541904
102.51945000,0.0502561193
102.54030000,0.05610234409
102.56115000,0.06242961184
102.58200000,0.06577960765
102.60285000,0.06832580377
102.62370000,0.06878318774
102.64455000,0.06659746301
102.66540000,0.06266348297
102.68625000,0.0564053912
102.70710000,0.04932082415
102.72795000,0.04095468345
102.74880000,0.03144508248
102.76965000,0.02182502275
102.79050000,0.01087300185
102.81135000,-0.0009757091379
102.83220000,-0.01004918322
102.85305000,-0.01934852266
102.87390000,-0.02721264084
102.89475000,-0.03425825307
102.91560000,-0.03901876522
102.93645000,-0.04343599447
102.95730000,-0.04487210538
102.97815000,-0.04390551569
102.99900000,-0.04176624259
103.01985000,-0.03733764462
103.04070000,-0.03132202054
103.06155000,-0.02385837351
103.08240000,-0.01450363289
103.10325000,-0.005504477859
103.12410000,0.004409079556
103.14495000,0.01402053755
103.16580000,0.0243167071
103.18665000,0.03505260415
103.20750000,0.04423147044
103.22835000,0.05186649795
103.24920000,0.05856766433
103.27005000,0.06228493952
103.29090000,0.06579499561
103.31175000,0.06725141967
103.33260000,0.06649181916
103.35345000,0.06295126867
103.37430000,0.06004271651
103.39515000,0.05446621337
103.41600000,0.04594346679
103.43685000,0.0364664647
103.45770000,0.02762681567
103.47855000,0.01682593917
103.49940000,0.006255059694
103.52025000,-0.004386912076
103.54110000,-0.01336287059
103.56195000,-0.02092154385
103.58280000,-0.02891288076
103.60365000,-0.03562657699
103.62450000,-0.04034862033
103.64535000,-0.0431175884
103.66620000,-0.04465671726
103.68705000,-0.04349650961
103.70790000,-0.0397363622
103.72875000,-0.03548410148
103.74960000,-0.02966595431
103.77045000,-0.02165131698
103.79130000,-0.0124065919
103.81215000,-0.003387989742
103.83300000,0.006948221858
103.85385000,0.01703375208
103.87470000,0.02663291343
103.89555000,0.03597298214
103.91640000,0.04453781754
103.93725000,0.05152272551
103.95810000,0.05772288159
103.97895000,0.06181173665
103.99980000,0.06457086143
104.02065000,0.06471760921
104.04150000,0.06423556335
104.06235000,0.06062934421
104.08320000,0.0551575164
104.10405000,0.04893492916
104.12490000,0.04271226479
104.14575000,0.03352330317
104.16660000,0.02430365178
104.18745000,0.01385171944
104.20830000,0.004646607811
104.22915000,-0.006181720819
104.25000000,-0.01510179891
104.27085000,-0.023011257
104.29170000,-0.03052455184
104.31255000,-0.03584666308
104.33340000,-0.04003253646
104.35425000,-0.04164676187
104.37510000,-0.04157994895
104.39595000,-0.04071338472
104.41680000,-0.03757026427
104.43765000,-0.03266496156
104.45850000,-0.02589575694
104.47935000,-0.0176738966
104.50020000,-0.008441890068
104.52105000,0.00128670236
104.54190000,0.01125159785
104.56275000,0.02084566102
104.58360000,0.03096095796
104.60445000,0.04003315441
104.62530000,0.04766932855
104.64615000,0.05443996281
104.66700000,0.06001151433
104.68785000,0.06330420889
104.70870000,0.06513507792
104.72955000,0.06472481841
104.75040000,0.06226206147
104.77125000,0.05927512073
104.79210000,0.05436446969
104.81295000,0.04694741361
104.83380000,0.03945978729
104.85465000,0.02957294121
104.87550000,0.02016054939
104.89635000,0.01070858802
104.91720000,-0.0005112886206
104.93805000,-0.009364395697
104.95890000,-0.0171865516
104.97975000,-0.02446174255
105.00060000,-0.0316777051
105.02145000,-0.03601769664
105.04230000,-0.03949536837
105.06315000,-0.04047641641
105.08400000,-0.03966817735
105.10485000,-0.03724133698
105.12570000,-0.0330177679
105.14655000,-0.0286584979
105.16740000,-0.0216480471
105.18825000,-0.01334752347
105.20910000,-0.003281845243
105.22995000,0.006446782745
105.25080000,0.01585159195
105.27165000,0.02666132478
105.29250000,0.03525448926
105.31335000,0.04372663311
105.33420000,0.05168970109
105.35505000,0.05722215338
105.37590000,0.06110598889
105.39675000,0.06399996612
105.41760000,0.06522422963
105.43845000,0.06418093871
105.45930000,0.06142072252
105.48015000,0.05765491706
105.50100000,0.0525057113
105.52185000,0.04469261485
105.54270000,0.03545697141
105.56355000,0.02648780861
105.58440000,0.01814575602
105.60525000,0.008762413682
105.62610000,-0.001629741109
105.64695000,-0.01065749478
105.66780000,-0.01871727798
105.68865000,-0.02652156378
105.70950000,-0.03213000577
105.73035000,-0.03580227373
105.75120000,-0.03785937017
105.77205000,-0.03905448389
105.79290000,-0.03832471437
105.81375000,-0.0349214955
105.83460000,-0.0308420326
105.85545000,-0.02479060586
105.87630000,-0.01829916465
105.89715000,-0.01020982981
105.91800000,-0.001905066003
105.93885000,0.008157752207
105.95970000,0.01777302575
105.98055000,0.02721781518
106.00140000,0.03531306763
106.02225000,0.04330433648
106.04310000,0.05098649903
106.06395000,0.05660407543
106.08480000,0.06022145771
106.10565000,0.06216497841
106.12650000,0.06258484089
106.14735000,0.0609159565
106.16820000,0.05831760278
106.18905000,0.05411891376
106.20990000,0.04731465141
106.23075000,0.04020566144
106.25160000,0.03113560728
106.27245000,0.02258781721
106.29330000,0.01253855765
106.31415000,0.003787078056
106.33500000,-0.004852324277
106.35585000,-0.01311593026
106.37670000,-0.020933883
106.39755000,-0.02734319436
106.41840000,-0.03144727164
106.43925000,-0.03561773987
106.46010000,-0.03609372338
106.48095000,-0.03630039902
106.50180000,-0.03499641492
106.52265000,-0.03179586091
106.54350000,-0.02683246387
106.56435000,-0.02018870296
106.58520000,-0.01330713117
106.60605000,-0.004270419413
106.62690000,0.004128909367
106.64775000,0.01348235419
106.66860000,0.02364421265
106.68945000,0.03238875051
106.71030000,0.04142775581
106.73115000,0.04934038711
106.75200000,0.05441085831
106.77285000,0.05887071491
106.79370000,0.06230516611
106.81455000,0.06376525266
106.83540000,0.06345979749
106.85625000,0.06229921016
106.87710000,0.05779303267
106.89795000,0.05350196686
106.91880000,0.04742245835
106.93965000,0.03979329649
106.96050000,0.03115206237
106.98135000,0.0222847148
107.00220000,0.01251716375
107.02305000,0.003372921766
107.04390000,-0.005827252047
107.06475000,-0.01331488119
107.08560000,-0.02087759824
107.10645000,-0.02679486066
107.12730000,-0.03141644103
107.14815000,-0.03377846201
107.16900000,-0.0352600459
107.18985000,-0.0348132652
107.21070000,-0.03354966017
107.23155000,-0.02928342239
107.25240000,-0.02354388986
107.27325000,-0.01730147228
107.29410000,-0.009853875553
107.31495000,-0.001311581921
107.33580000,0.007671626405
107.35665000,0.01792288258
107.37750000,0.02703381544
107.39835000,0.0353569579
107.41920000,0.04278958571
107.44005000,0.0507955642
107.46090000,0.05638018888
107.48175000,0.05967000473
107.50260000,0.06260573245
107.52345000,0.06402616478
107.54430000,0.06347384708
107.56515000,0.06067473664
107.58600000,0.05663036867
107.60685000,0.05139207749
107.62770000,0.04376522087
107.64855000,0.03538481585
107.66940000,0.02738668563
107.69025000,0.01825199889
107.71110000,0.008569788174
107.73195000,-0.0005522910374
107.75280000,-0.008680746993
107.77365000,-0.01618241549
107.79450000,-0.02332554344
107.81535000,-0.02862105905
107.83620000,-0.03300470367
107.85705000,-0.03581172316
107.87790000,-0.03519072354
107.89875000,-0.03518287739
107.91960000,-0.03227671526
107.94045000,-0.02752528153
107.96130000,-0.02258713685
107.98215000,-0.01553688169
108.00300000,-0.007262191704
108.02385000,0.001865554776
108.04470000,0.01110071092
108.06555000,0.02010430229
108.08640000,0.02874125154
108.10725000,0.03743810037
108.12810000,0.04523091034
108.14895000,0.0504423434
108.16980000,0.05491230876
108.19065000,0.05807987609
108.21150000,0.06058191837
108.23235000,0.06043328626
108.25320000,0.05938870606
108.27405000,0.05646246035
