frequency_Hz,amp_rad
7.05961414,6.814638216e-06
7.06715647,1.772932739e-05
7.07469879,1.604455522e-05
7.08224111,9.463432009e-06
7.08978343,7.863630915e-06
7.09732576,6.341677851e-06
7.10486808,5.243197241e-06
7.11241040,5.186930835e-06
7.11995272,6.601071196e-06
7.12749505,1.213335218e-05
7.13503737,2.05891862e-05
7.14257969,1.540039989e-05
7.15012202,1.971709791e-05
7.15766434,1.890334693e-05
7.16520666,1.718537122e-05
7.17274898,1.828817478e-05
7.18029131,1.945947157e-05
7.18783363,7.937172205e-06
7.19537595,6.900127564e-06
7.20291828,1.636141827e-05
7.21046060,1.944688208e-05
7.21800292,1.685528365e-05
7.22554524,2.141519124e-05
7.23308757,2.087095412e-05
7.24062989,1.01193751e-05
7.24817221,8.469328873e-06
7.25571454,5.325401935e-06
7.26325686,8.64674136e-06
7.27079918,1.628609972e-05
7.27834150,9.226245195e-06
7.28588383,6.008976244e-06
7.29342615,3.06856578e-06
7.30096847,1.059194086e-05
7.30851079,1.459014597e-05
7.31605312,1.184190923e-05
7.32359544,1.365563064e-05
7.33113776,1.242852094e-05
7.33868009,1.719019991e-05
7.34622241,8.895696343e-06
7.35376473,2.616815191e-05
7.36130705,2.942194032e-05
7.36884938,1.362499543e-05
7.37639170,2.17035389e-05
7.38393402,1.806138772e-05
7.39147635,1.500042273e-05
7.39901867,1.924102519e-05
7.40656099,1.53822093e-05
7.41410331,3.491180837e-06
7.42164564,9.847427433e-06
7.42918796,8.960376622e-06
7.43673028,6.404813726e-06
7.44427261,7.891588615e-06
7.45181493,1.939449247e-05
7.45935725,2.445442383e-05
7.46689957,2.878678936e-06
7.47444190,7.733710281e-06
7.48198422,7.007335813e-06
7.48952654,9.54368616e-06
7.49706886,7.061418709e-07
7.50461119,8.584146176e-06
7.51215351,1.510674454e-05
7.51969583,1.812465526e-05
7.52723816,1.515340245e-05
7.53478048,9.155757164e-06
7.54232280,5.057201117e-06
7.54986512,1.380099569e-05
7.55740745,1.433387294e-05
7.56494977,1.035194788e-05
7.57249209,1.023603368e-05
7.58003442,1.493241559e-05
7.58757674,6.78341539e-06
7.59511906,1.954636108e-05
7.60266138,1.916807763e-05
7.61020371,1.137855693e-05
7.61774603,9.047762779e-06
7.62528835,9.472179915e-06
7.63283068,8.987407709e-06
7.64037300,1.225239921e-05
7.64791532,1.487836397e-05
7.65545764,4.613723762e-06
7.66299997,8.623861498e-06
7.67054229,5.084780398e-06
7.67808461,8.02768872e-06
7.68562693,1.168215062e-05
7.69316926,1.188749093e-05
7.70071158,2.186204552e-06
7.70825390,8.108256483e-06
7.71579623,1.230718981e-05
7.72333855,1.768832678e-05
7.73088087,1.532243772e-05
7.73842319,1.718082351e-05
7.74596552,2.29128185e-05
7.75350784,1.848707748e-05
7.76105016,1.078047577e-06
7.76859249,1.756324636e-05
7.77613481,1.505942039e-05
7.78367713,1.280825761e-05
7.79121945,1.405469183e-05
7.79876178,1.284904746e-05
7.80630410,7.245599557e-06
7.81384642,5.421923389e-06
7.82138875,1.082523787e-05
7.82893107,1.672464322e-05
7.83647339,1.812198075e-05
7.84401571,8.114217424e-06
7.85155804,1.512587762e-06
7.85910036,1.076257443e-05
7.86664268,2.185182454e-05
7.87418500,2.497086401e-05
7.88172733,1.357120465e-05
7.88926965,7.111447113e-06
7.89681197,1.608317589e-05
7.90435430,1.352556906e-05
7.91189662,1.540443591e-05
7.91943894,1.439212527e-05
7.92698126,1.745060546e-05
7.93452359,1.12727775e-05
7.94206591,8.790719735e-06
7.94960823,1.148570779e-05
7.95715056,9.367982531e-06
7.96469288,1.460558208e-05
7.97223520,1.470131881e-05
7.97977752,9.588999648e-06
7.98731985,1.957501242e-05
7.99486217,2.276184272e-05
8.00240449,8.346028904e-06
8.00994682,1.745447565e-05
8.01748914,8.464746479e-06
8.02503146,2.610027891e-05
8.03257378,1.677363748e-05
8.04011611,1.971808724e-06
8.04765843,3.433634082e-06
8.05520075,7.086459421e-06
8.06274307,5.311702369e-06
8.07028540,1.142202728e-05
8.07782772,1.92991939e-05
8.08537004,1.269236295e-05
8.09291237,8.720410666e-06
8.10045469,1.096072474e-05
8.10799701,7.653071808e-06
8.11553933,2.045526013e-05
8.12308166,1.324963949e-05
8.13062398,1.501557358e-05
8.13816630,1.918945513e-05
8.14570863,9.682338049e-06
8.15325095,1.252636566e-05
8.16079327,1.381112029e-05
8.16833559,9.57335589e-06
8.17587792,4.84325939e-06
8.18342024,4.815842306e-06
8.19096256,7.964948195e-06
8.19850489,1.152082283e-05
8.20604721,1.312801185e-05
8.21358953,7.6490149e-06
8.22113185,1.340432776e-05
8.22867418,1.57359761e-05
8.23621650,9.886329497e-06
8.24375882,3.255449251e-06
8.25130114,1.156376589e-05
8.25884347,1.162460144e-05
8.26638579,8.88880462e-06
8.27392811,9.356875463e-06
8.28147044,7.952690994e-06
8.28901276,9.110891865e-06
8.29655508,1.058192005e-05
8.30409740,2.331492313e-06
8.31163973,8.106361631e-06
8.31918205,5.380652196e-06
8.32672437,1.771525236e-05
8.33426670,1.961336818e-05
8.34180902,1.692552041e-05
8.34935134,1.748879535e-05
8.35689366,1.651361626e-05
8.36443599,9.388444671e-06
8.37197831,5.314430348e-06
8.37952063,8.437930169e-06
8.38706296,9.94030339e-06
8.39460528,2.452309788e-05
8.40214760,2.333348701e-05
8.40968992,1.632619461e-05
8.41723225,9.192163632e-06
8.42477457,1.897117297e-06
8.43231689,1.123230193e-05
8.43985921,1.69255189e-05
8.44740154,1.319438816e-05
8.45494386,3.900521277e-06
8.46248618,1.78176915e-05
8.47002851,2.656593197e-05
8.47757083,1.50951735e-05
8.48511315,1.413475214e-05
8.49265547,3.433836725e-05
8.50019780,2.915090143e-05
8.50774012,2.473632203e-05
8.51528244,3.358483454e-05
8.52282477,1.133348647e-05
8.53036709,1.383872716e-05
8.53790941,1.345657645e-05
8.54545173,1.442075279e-05
8.55299406,3.617111296e-06
8.56053638,7.865386588e-06
8.56807870,5.254563768e-06
8.57562103,2.481740539e-05
8.58316335,1.922551716e-05
8.59070567,1.967907446e-05
8.59824799,1.880179545e-05
8.60579032,4.175823053e-06
8.61333264,7.906096212e-06
8.62087496,5.67022637e-06
8.62841729,5.815810621e-06
8.63595961,1.694963571e-05
8.64350193,3.095296998e-05
8.65104425,1.958022265e-05
8.65858658,1.048882652e-05
8.66612890,5.613584656e-06
8.67367122,7.215413405e-06
8.68121354,1.17327048e-05
8.68875587,6.42915723e-06
8.69629819,1.198995677e-05
8.70384051,7.792576678e-06
8.71138284,1.297879762e-05
8.71892516,7.955665617e-06
8.72646748,1.300211877e-05
8.73400980,9.618555511e-06
8.74155213,7.428610676e-06
8.74909445,1.124433726e-05
8.75663677,6.777697937e-06
8.76417910,1.066418485e-05
8.77172142,4.818062878e-06
8.77926374,4.128391427e-06
8.78680606,8.255937305e-06
8.79434839,8.944423095e-06
8.80189071,7.457057803e-06
8.80943303,7.009420112e-06
8.81697536,7.94070216e-06
8.82451768,1.441355507e-05
8.83206000,2.110799001e-05
8.83960232,5.585162482e-06
8.84714465,1.662621203e-05
8.85468697,1.604283061e-05
8.86222929,1.001828904e-05
8.86977161,1.39245128e-05
8.87731394,2.069358379e-05
8.88485626,1.412870462e-05
8.89239858,8.07011006e-06
8.89994091,6.615037503e-06
8.90748323,1.037628339e-06
8.91502555,1.850625299e-05
8.92256787,1.203672168e-05
8.93011020,9.931940916e-06
8.93765252,1.157819091e-05
8.94519484,1.78834561e-05
8.95273717,1.235924613e-05
8.96027949,5.935238608e-06
8.96782181,4.215964728e-06
8.97536413,6.049135492e-06
8.98290646,3.285753275e-06
8.99044878,1.149257772e-05
8.99799110,2.149177003e-05
9.00553343,1.434580961e-05
9.01307575,1.346664346e-05
9.02061807,1.424185857e-05
9.02816039,5.199915255e-06
9.03570272,8.255577568e-06
9.04324504,4.552256378e-06
9.05078736,1.331250471e-05
9.05832968,1.69313759e-05
9.06587201,6.099739701e-06
9.07341433,5.524482868e-06
9.08095665,3.82389831e-06
9.08849898,2.135896339e-05
9.09604130,2.327968939e-05
9.10358362,1.762114561e-05
9.11112594,1.214378596e-05
9.11866827,4.746315942e-06
9.12621059,6.208737613e-06
9.13375291,1.04404921e-05
9.14129524,1.401349112e-05
9.14883756,1.53201135e-05
9.15637988,1.003830972e-05
9.16392220,7.975094907e-06
9.17146453,1.760177753e-05
9.17900685,1.538383425e-05
9.18654917,6.011919622e-06
9.19409150,5.112960063e-06
9.20163382,4.675569082e-06
9.20917614,5.676557704e-06
9.21671846,7.985693652e-06
9.22426079,1.257583197e-05
9.23180311,2.723201994e-05
9.23934543,1.893614947e-05
9.24688775,6.071570926e-06
9.25443008,6.150137848e-06
9.26197240,5.777412304e-06
9.26951472,6.935773131e-06
9.27705705,3.435901126e-06
9.28459937,3.101974112e-06
9.29214169,2.589727242e-06
9.29968401,2.770673253e-06
9.30722634,8.993763663e-06
9.31476866,8.776478764e-06
9.32231098,7.432525693e-06
9.32985331,1.361658846e-05
9.33739563,1.101473341e-05
9.34493795,2.027898949e-05
9.35248027,2.568245795e-05
9.36002260,2.763721217e-05
9.36756492,1.346727863e-05
9.37510724,7.331471951e-06
9.38264957,9.985250711e-06
9.39019189,1.207159153e-05
9.39773421,1.399076292e-05
9.40527653,8.220742665e-06
9.41281886,1.65772002e-06
9.42036118,1.098778206e-05
9.42790350,1.75253838e-05
9.43544582,1.539637709e-05
9.44298815,9.884205087e-06
9.45053047,5.066478995e-06
9.45807279,5.860610824e-06
9.46561512,1.826516216e-05
9.47315744,1.50072508e-05
9.48069976,7.822801876e-06
9.48824208,3.477072971e-06
9.49578441,1.742835864e-05
9.50332673,1.252341944e-05
9.51086905,1.26958268e-05
9.51841138,2.555079713e-05
9.52595370,2.013698267e-05
9.53349602,1.553427823e-05
9.54103834,6.754559785e-06
9.54858067,1.525806048e-05
9.55612299,1.060022427e-05
9.56366531,6.544634345e-06
9.57120764,9.540581585e-06
9.57874996,1.21301181e-05
9.58629228,4.530083986e-06
9.59383460,3.399252998e-06
9.60137693,7.040106372e-06
9.60891925,1.268913181e-05
9.61646157,9.173614548e-06
9.62400389,1.171364913e-05
9.63154622,2.410570815e-06
9.63908854,1.624461906e-05
9.64663086,1.041472752e-05
9.65417319,1.097155945e-05
9.66171551,5.795916732e-06
9.66925783,2.048023934e-05
9.67680015,9.719861148e-06
9.68434248,1.054780269e-05
9.69188480,1.381224292e-05
9.69942712,1.214770775e-05
9.70696945,3.243842213e-06
9.71451177,1.766363165e-06
9.72205409,1.197155436e-05
9.72959641,1.989604697e-05
9.73713874,1.166431697e-05
9.74468106,7.764484484e-06
9.75222338,1.116740369e-05
9.75976571,1.979278457e-05
9.76730803,2.380011111e-05
9.77485035,1.368042063e-05
9.78239267,4.147796355e-06
9.78993500,1.19233466e-05
9.79747732,1.412415692e-05
9.80501964,1.155707192e-05
9.81256196,1.068096242e-05
9.82010429,5.676533128e-06
9.82764661,1.038256601e-05
9.83518893,1.407357156e-06
9.84273126,6.636529211e-06
9.85027358,1.170608977e-06
9.85781590,7.305856969e-06
9.86535822,8.962499181e-06
9.87290055,4.270234366e-06
9.88044287,6.242801551e-06
9.88798519,5.256363494e-06
9.89552752,1.32438546e-05
9.90306984,5.854265973e-06
9.91061216,1.06111285e-05
9.91815448,8.406367905e-06
9.92569681,3.384709353e-06
9.93323913,1.433280915e-05
9.94078145,1.271617242e-05
9.94832378,6.992382862e-06
9.95586610,6.820881266e-06
9.96340842,1.341095709e-05
9.97095074,1.546592349e-05
9.97849307,5.925203309e-06
9.98603539,8.681444824e-06
9.99357771,1.025995182e-05
10.00112003,2.049498553e-05
10.00866236,1.944476198e-05
10.01620468,1.109886706e-05
10.02374700,1.120873442e-06
10.03128933,3.541261131e-06
10.03883165,1.136490691e-05
10.04637397,1.634359374e-05
10.05391629,1.293056622e-05
10.06145862,9.26116469e-06
10.06900094,1.342811891e-05
10.07654326,1.325714997e-05
10.08408559,6.178631026e-06
10.09162791,3.268325158e-06
10.09917023,6.835136685e-06
10.10671255,4.995792433e-06
10.11425488,5.788361998e-06
10.12179720,1.186792851e-05
10.12933952,1.388248304e-05
10.13688185,8.685000689e-06
10.14442417,5.728414631e-06
10.15196649,5.918639612e-06
10.15950881,8.485487144e-06
10.16705114,4.951995063e-06
10.17459346,1.29562941e-05
10.18213578,1.134037879e-05
10.18967810,1.172140343e-05
10.19722043,1.400726343e-05
10.20476275,1.8492728e-05
10.21230507,9.011652769e-06
10.21984740,7.557816753e-06
10.22738972,1.072092464e-05
10.23493204,4.580319752e-06
10.24247436,4.696626778e-06
10.25001669,6.292258949e-06
10.25755901,2.677672351e-06
10.26510133,1.79272496e-05
10.27264366,2.082242502e-05
10.28018598,4.737246036e-06
10.28772830,5.365786442e-06
10.29527062,1.953250218e-05
10.30281295,1.813329665e-05
10.31035527,1.343668457e-05
10.31789759,1.097823516e-05
10.32543992,7.945342352e-06
10.33298224,1.077455886e-05
10.34052456,2.276536097e-06
10.34806688,4.787563702e-06
10.35560921,7.630430732e-06
10.36315153,1.079307862e-05
10.37069385,1.784888498e-05
10.37823618,1.038724282e-05
10.38577850,6.359252243e-06
10.39332082,1.056819857e-05
10.40086314,1.133427546e-05
10.40840547,1.108055646e-05
10.41594779,5.958932039e-06
10.42349011,3.833608159e-06
10.43103243,1.010791652e-05
10.43857476,1.350072324e-05
10.44611708,2.784747911e-06
10.45365940,1.118947976e-05
10.46120173,1.3081742e-05
10.46874405,1.252016233e-05
10.47628637,9.09207194e-06
10.48382869,6.731493461e-06
10.49137102,3.576018962e-06
10.49891334,1.091600843e-05
10.50645566,1.24140884e-05
10.51399799,1.048099846e-05
10.52154031,1.088888746e-05
10.52908263,8.995926645e-06
10.53662495,1.270060477e-06
10.54416728,1.189169659e-05
10.55170960,1.094437726e-05
10.55925192,1.387219405e-05
10.56679425,1.631421597e-05
10.57433657,1.055475411e-05
10.58187889,1.193035283e-05
10.58942121,2.10539784e-05
10.59696354,1.801615179e-05
10.60450586,9.335716998e-06
10.61204818,1.224464656e-05
10.61959050,1.343759889e-05
10.62713283,6.406513706e-06
10.63467515,1.797916225e-05
10.64221747,9.915574168e-06
10.64975980,3.711276682e-06
10.65730212,5.569949468e-06
10.66484444,1.100425017e-05
10.67238676,4.887248697e-06
10.67992909,9.035395258e-06
10.68747141,1.141403192e-05
10.69501373,1.109140214e-05
10.70255606,1.347137492e-05
10.71009838,1.374778856e-05
10.71764070,1.174994979e-05
10.72518302,1.013370658e-05
10.73272535,7.539123986e-06
10.74026767,9.543625938e-06
10.74780999,1.368697854e-05
10.75535232,1.467961441e-05
10.76289464,1.262373604e-05
10.77043696,2.023738969e-05
10.77797928,1.083738529e-05
10.78552161,1.302960853e-05
10.79306393,7.916297715e-06
10.80060625,8.91296712e-06
10.80814857,4.762525209e-06
10.81569090,5.950361861e-06
10.82323322,4.329787517e-06
10.83077554,8.018715604e-06
10.83831787,7.726883465e-06
10.84586019,4.4675952e-06
10.85340251,7.563765144e-06
10.86094483,5.820913002e-06
10.86848716,2.92106766e-06
10.87602948,3.493721708e-06
10.88357180,8.063117731e-06
10.89111413,1.816301782e-05
10.89865645,1.78647148e-05
10.90619877,1.208727029e-05
10.91374109,1.065058187e-05
10.92128342,5.226140705e-06
10.92882574,1.456397878e-05
10.93636806,1.975769974e-05
10.94391039,7.971405738e-06
10.95145271,2.415554127e-06
10.95899503,3.925461674e-06
10.96653735,5.746277063e-06
10.97407968,1.32052278e-05
10.98162200,2.829163783e-05
10.98916432,1.916563579e-05
10.99670664,7.485235292e-06
11.00424897,3.776593974e-06
11.01179129,1.295130449e-05
11.01933361,2.306838267e-05
11.02687594,2.702972865e-05
11.03441826,1.097518836e-05
11.04196058,6.673009795e-06
11.04950290,6.000380087e-06
11.05704523,1.012454875e-05
11.06458755,1.312452675e-05
11.07212987,1.129887244e-05
11.07967220,2.892896374e-06
11.08721452,7.499595172e-06
11.09475684,1.727179786e-05
11.10229916,1.379290153e-05
11.10984149,1.450174754e-05
11.11738381,1.177585724e-05
11.12492613,1.277059302e-05
11.13246846,1.648135861e-05
11.14001078,6.656433606e-06
11.14755310,7.600150136e-06
11.15509542,3.813369796e-06
11.16263775,9.0256528e-06
11.17018007,1.261526224e-05
11.17772239,1.119633816e-05
11.18526471,1.360588618e-05
11.19280704,1.093493573e-05
11.20034936,8.553829278e-06
11.20789168,1.171763217e-05
11.21543401,1.417411608e-05
11.22297633,1.339991814e-05
11.23051865,4.088824047e-06
11.23806097,3.829915682e-06
11.24560330,2.000200737e-06
11.25314562,6.732481198e-06
11.26068794,1.202373539e-05
11.26823027,1.302163575e-05
11.27577259,7.374772623e-06
11.28331491,5.380575775e-06
11.29085723,1.580517869e-05
11.29839956,1.83729091e-05
11.30594188,4.948521835e-06
11.31348420,8.436896322e-06
11.32102653,1.228437955e-05
11.32856885,1.231120778e-05
11.33611117,1.567447784e-05
11.34365349,1.244749204e-05
11.35119582,1.422484842e-05
11.35873814,1.689158407e-05
11.36628046,8.097446569e-06
11.37382278,6.892350057e-06
11.38136511,1.142784657e-05
11.38890743,7.333792353e-06
11.39644975,6.63239353e-06
11.40399208,6.72589478e-06
11.41153440,1.743910964e-05
11.41907672,2.052720549e-05
11.42661904,2.317254667e-05
11.43416137,1.838390785e-05
11.44170369,1.12134182e-05
11.44924601,1.566501166e-05
11.45678834,1.509266326e-05
11.46433066,3.854665109e-06
11.47187298,6.527687306e-06
11.47941530,1.16192425e-05
11.48695763,1.536234021e-05
11.49449995,1.346447992e-05
11.50204227,9.260813055e-06
11.50958460,1.22289823e-05
11.51712692,7.016878676e-06
11.52466924,7.225613528e-06
11.53221156,9.958599715e-06
11.53975389,6.820353905e-06
11.54729621,5.614744568e-06
11.55483853,8.570049888e-06
11.56238085,8.915457538e-06
11.56992318,1.208937563e-05
11.57746550,9.716053399e-06
11.58500782,3.377370615e-06
11.59255015,6.362059936e-06
11.60009247,1.192932038e-05
11.60763479,7.507666332e-06
11.61517711,1.023209672e-05
11.62271944,1.073686755e-05
11.63026176,9.497477626e-06
11.63780408,6.185203545e-06
11.64534641,6.516087443e-06
11.65288873,6.388125367e-06
11.66043105,1.018704259e-05
11.66797337,1.598797254e-05
11.67551570,1.434098779e-05
11.68305802,1.911616618e-06
11.69060034,8.647805247e-06
11.69814267,9.998135653e-06
11.70568499,6.791554936e-06
11.71322731,1.974880512e-06
11.72076963,9.561424859e-06
11.72831196,8.483561612e-06
11.73585428,7.925535274e-06
11.74339660,6.252028189e-06
11.75093892,3.903594499e-06
11.75848125,7.488003378e-06
11.76602357,1.006190532e-05
11.77356589,1.497287496e-05
11.78110822,1.532342108e-05
11.78865054,1.821874324e-05
11.79619286,1.199741048e-05
11.80373518,1.738201677e-05
11.81127751,1.741589419e-05
11.81881983,4.843277349e-06
11.82636215,1.178809523e-05
11.83390448,1.507498684e-05
11.84144680,1.05904172e-05
11.84898912,5.912700109e-06
11.85653144,9.79971387e-06
11.86407377,6.698331217e-06
11.87161609,3.609158165e-06
11.87915841,7.675968099e-06
11.88670074,8.248163418e-06
11.89424306,6.365349308e-06
11.90178538,7.985907589e-06
11.90932770,1.660320199e-05
11.91687003,1.322357974e-05
11.92441235,1.022402631e-05
11.93195467,1.261202845e-05
11.93949699,6.180602223e-07
11.94703932,1.124991303e-05
11.95458164,1.3549862e-05
11.96212396,1.164767957e-05
11.96966629,8.241153857e-06
11.97720861,7.69763748e-06
11.98475093,6.808308363e-06
11.99229325,1.238302942e-06
11.99983558,5.416034424e-06
12.00737790,6.460759624e-06
12.01492022,1.354734769e-05
12.02246255,8.697186312e-06
12.03000487,4.05815044e-06
12.03754719,9.152941875e-06
12.04508951,5.095263698e-06
12.05263184,4.353197764e-06
12.06017416,5.515303904e-06
12.06771648,8.063760879e-07
12.07525881,5.798243396e-06
12.08280113,9.199139013e-06
12.09034345,6.983224647e-06
12.09788577,8.238316823e-06
12.10542810,1.78698612e-05
12.11297042,1.323835883e-05
12.12051274,6.304424124e-06
12.12805506,1.061675186e-05
12.13559739,1.037214468e-05
12.14313971,4.048276841e-06
12.15068203,7.100985902e-06
12.15822436,2.119814136e-06
12.16576668,3.871773459e-06
12.17330900,3.723299427e-06
12.18085132,2.828295021e-06
12.18839365,7.091197397e-06
12.19593597,1.476767116e-05
12.20347829,8.510646763e-06
12.21102062,7.538528037e-06
12.21856294,9.316511703e-06
12.22610526,1.659043449e-05
12.23364758,1.663105945e-05
12.24118991,1.393923423e-05
12.24873223,7.164015494e-06
12.25627455,1.613247358e-05
12.26381688,1.558632465e-05
12.27135920,1.505600877e-05
12.27890152,6.75976117e-06
12.28644384,5.424496423e-06
12.29398617,6.256106772e-06
12.30152849,4.824001525e-06
12.30907081,4.862673511e-06
12.31661314,8.732989271e-06
12.32415546,3.045884448e-06
12.33169778,3.033394298e-06
12.33924010,1.024476236e-05
12.34678243,1.182718257e-05
12.35432475,1.173669483e-05
12.36186707,1.558902792e-05
12.36940939,1.235629967e-05
12.37695172,1.200045226e-06
12.38449404,8.494719596e-07
12.39203636,8.42122047e-06
12.39957869,5.432042165e-06
12.40712101,3.494006266e-06
12.41466333,6.358112114e-06
12.42220565,1.592935382e-05
12.42974798,7.22666546e-06
12.43729030,7.85352131e-06
12.44483262,3.605646125e-06
12.45237495,1.665100736e-06
12.45991727,4.720278114e-06
12.46745959,1.150787216e-05
12.47500191,1.271949356e-05
12.48254424,6.364349752e-06
12.49008656,1.52257461e-05
12.49762888,1.52006971e-05
12.50517121,6.476124519e-06
12.51271353,7.394508929e-06
12.52025585,5.71773509e-06
12.52779817,6.506517022e-06
12.53534050,1.29449593e-05
12.54288282,1.274906548e-05
12.55042514,4.871177318e-06
12.55796746,6.533170824e-06
12.56550979,8.923851473e-06
12.57305211,1.102202499e-05
12.58059443,1.370954446e-05
12.58813676,1.986401492e-05
12.59567908,4.598521601e-06
12.60322140,6.413533865e-06
12.61076372,1.295348187e-05
12.61830605,1.325200393e-05
12.62584837,7.441266189e-06
12.63339069,3.684471746e-06
12.64093302,1.275199871e-05
12.64847534,6.053873788e-06
12.65601766,7.389688558e-06
12.66355998,4.738181203e-06
12.67110231,8.216782503e-06
12.67864463,1.080057108e-05
12.68618695,9.003365243e-06
12.69372928,2.336043061e-06
12.70127160,5.063468349e-06
12.70881392,4.916917812e-06
12.71635624,7.217472615e-06
12.72389857,7.695878499e-06
12.73144089,7.245963213e-07
12.73898321,1.005670201e-05
12.74652553,2.162227522e-05
12.75406786,2.068287228e-05
12.76161018,8.587492089e-06
12.76915250,7.198139711e-06
12.77669483,8.436781844e-06
12.78423715,3.320208361e-06
12.79177947,2.953180058e-06
12.79932179,8.099704862e-06
12.80686412,8.701145767e-06
12.81440644,5.580106168e-06
12.82194876,7.007752469e-06
12.82949109,6.364705065e-06
12.83703341,9.025007415e-06
12.84457573,2.41937022e-06
12.85211805,6.316052084e-06
12.85966038,6.248420734e-06
12.86720270,1.231316829e-05
12.87474502,9.79014434e-06
12.88228735,1.114445857e-05
12.88982967,1.350707292e-05
12.89737199,2.956119397e-06
12.90491431,8.713571788e-06
12.91245664,3.858197343e-06
12.91999896,5.060914709e-06
12.92754128,7.770545766e-06
12.93508360,9.173073644e-06
12.94262593,1.419146052e-05
12.95016825,1.326008692e-05
12.95771057,1.06441537e-05
12.96525290,6.848141081e-06
12.97279522,2.317065583e-05
12.98033754,1.86298825e-05
12.98787986,1.011647307e-05
12.99542219,4.996895376e-06
13.00296451,8.635655669e-06
13.01050683,1.158940304e-05
13.01804916,4.484010467e-06
13.02559148,8.239949554e-06
13.03313380,5.57182456e-06
13.04067612,1.042349908e-05
13.04821845,1.289669034e-05
13.05576077,3.333320833e-06
13.06330309,8.876161475e-06
13.07084542,8.318786358e-06
13.07838774,1.051531337e-05
13.08593006,1.151342101e-05
13.09347238,1.25773026e-05
13.10101471,4.284409584e-06
13.10855703,1.005723484e-05
13.11609935,1.314762508e-05
13.12364167,1.117960045e-05
13.13118400,1.456570146e-06
13.13872632,7.43726964e-06
13.14626864,7.053484862e-06
13.15381097,6.991331723e-06
13.16135329,1.127511536e-05
13.16889561,1.884200566e-05
13.17643793,1.893992088e-05
13.18398026,1.042046945e-05
13.19152258,3.782665997e-06
13.19906490,5.056315182e-06
13.20660723,4.446969251e-06
13.21414955,2.712737714e-06
13.22169187,1.048946279e-05
13.22923419,2.315194481e-05
13.23677652,2.031033462e-05
13.24431884,9.016301073e-06
13.25186116,1.788199172e-05
13.25940349,1.211415742e-05
13.26694581,4.800659908e-06
13.27448813,1.032615571e-05
13.28203045,7.879403214e-06
13.28957278,1.10857937e-05
13.29711510,4.433827569e-06
13.30465742,9.863143292e-06
13.31219974,1.201395395e-05
13.31974207,3.474336198e-06
13.32728439,1.678327043e-05
13.33482671,1.510048473e-05
13.34236904,6.202681615e-06
13.34991136,1.489678657e-05
13.35745368,1.632988551e-05
13.36499600,8.377177309e-06
13.37253833,1.366405831e-05
13.38008065,1.132207618e-05
13.38762297,1.768509502e-06
13.39516530,5.025398698e-06
13.40270762,8.538042822e-06
13.41024994,9.939261091e-07
13.41779226,7.437249641e-06
13.42533459,9.989687741e-06
13.43287691,8.044457449e-06
13.44041923,7.564417351e-06
13.44796156,9.246297377e-06
13.45550388,4.793042296e-06
13.46304620,7.190795856e-06
13.47058852,8.98866076e-06
13.47813085,1.170620158e-05
13.48567317,8.24728512e-06
13.49321549,1.486855308e-05
13.50075781,9.301823663e-06
13.50830014,3.475188935e-06
13.51584246,5.64051633e-06
13.52338478,7.807751554e-06
13.53092711,6.766486769e-06
13.53846943,1.682330633e-05
13.54601175,1.638370466e-05
13.55355407,9.338947435e-06
13.56109640,6.088310602e-06
13.56863872,6.288840781e-06
13.57618104,3.127279255e-06
13.58372337,9.5042946e-06
13.59126569,1.293639521e-05
13.59880801,9.146655361e-06
13.60635033,1.215170065e-05
13.61389266,1.431355867e-05
13.62143498,4.811268244e-06
13.62897730,6.92266049e-06
13.63651963,9.282486762e-06
13.64406195,1.227593302e-05
13.65160427,8.206130873e-06
13.65914659,5.315813117e-06
13.66668892,1.041606061e-05
13.67423124,1.005074571e-05
13.68177356,5.950659811e-06
13.68931588,6.579656282e-06
13.69685821,8.139881604e-06
13.70440053,6.05343319e-06
13.71194285,5.736342842e-06
13.71948518,7.022121711e-06
13.72702750,7.787055333e-06
13.73456982,2.925132095e-06
13.74211214,1.512450788e-06
13.74965447,7.931785669e-06
13.75719679,4.476241416e-06
13.76473911,2.02659273e-06
13.77228144,6.922195947e-06
13.77982376,1.525378991e-05
13.78736608,1.055118875e-05
13.79490840,3.37630654e-06
13.80245073,7.248570509e-06
13.80999305,2.160844312e-05
13.81753537,1.965305765e-05
13.82507770,7.634670761e-06
13.83262002,1.511577195e-05
13.84016234,1.192098722e-05
13.84770466,7.426208804e-06
13.85524699,4.597414805e-06
13.86278931,7.020226429e-06
13.87033163,6.518695748e-06
13.87787395,4.886761737e-06
13.88541628,7.173102893e-06
13.89295860,8.008797588e-06
13.90050092,6.094826068e-06
13.90804325,9.45996157e-06
13.91558557,7.482339258e-06
13.92312789,5.19792869e-06
13.93067021,9.613112738e-06
13.93821254,9.966071346e-06
13.94575486,1.019725008e-05
13.95329718,1.247931274e-05
13.96083951,3.616076813e-06
13.96838183,1.088879476e-05
13.97592415,1.402558693e-05
13.98346647,1.371494522e-05
13.99100880,8.166026887e-06
13.99855112,5.302961687e-06
14.00609344,6.634260451e-06
14.01363577,1.073660754e-05
14.02117809,1.076391455e-06
14.02872041,9.71959697e-06
14.03626273,1.168843045e-05
14.04380506,6.182001577e-06
14.05134738,9.825784993e-06
14.05888970,1.402003021e-06
14.06643202,1.334652832e-05
14.07397435,6.612604367e-06
14.08151667,4.658173175e-06
