theta_i_deg,theta_j_deg,pivot_spacing_m,center_distance_m,surface_gap_m,axial_gap_for_table_m,force_x_on_i_N,force_y_on_i_N,tau_mag_i_Nm,tau_mag_j_Nm,tau_gravity_i_Nm,tau_gravity_j_Nm,tau_total_i_pair_Nm,tau_total_j_pair_Nm,invalid_if_surface_gap_lt_0,near_field_if_surface_gap_lt_0p02m
-80.0,2.0,0.05,0.20346975782733623,0.17346975782733623,0.1460256189922409,-0.006535206895,0.024808682955,-0.003159777340293786,0.0007001886737820711,0.08357989834675461,-0.0029618942152172213,0.08042012100646083,-0.0022617055414351503,0,0
-80.0,4.0,0.05,0.2070968322835852,0.1770968322835852,0.15033359278481526,-0.006535206895,0.024808682955,-0.003159777340293786,0.0005918380553678858,0.08357989834675461,-0.0059201798185780285,0.08042012100646083,-0.005328341763210143,0,0
-80.0,6.000000000000001,0.05,0.21066820747516127,0.18066820747516127,0.15463106297002807,-0.006535206895,0.024808682955,-0.003159777340293786,0.0004827663734488983,0.08357989834675461,-0.008871252594763691,0.08042012100646083,-0.008388486221314793,0,0
-80.0,8.0,0.05,0.2141824261700447,0.1841824261700447,0.1589127937424333,-0.006535206895,0.024808682955,-0.003159777340293786,0.0003731065150683221,0.08357989834675461,-0.01181151711617434,0.08042012100646083,-0.011438410601106017,0,0
-80.0,10.0,0.05,0.2176380781188427,0.1876380781188427,0.16317356847263473,-0.006535206895,0.024808682955,-0.003159777340293786,0.0002629920838717884,0.08357989834675461,-0.014737391123403663,0.08042012100646083,-0.014474399039531875,0,0
-80.0,12.000000000000002,0.05,0.2210337976429199,0.1910337976429199,0.16740819606294569,-0.006535206895,0.024808682955,-0.003159777340293786,0.00015255723733188168,0.08357989834675461,-0.0176453098896702,0.08042012100646083,-0.01749275265233832,0,0
-80.0,14.0,0.05,0.2243682615331308,0.1943682615331308,0.17161151727194174,-0.006535206895,0.024808682955,-0.003159777340293786,4.1936523297926814e-05,0.08357989834675461,-0.020531730563887792,0.08042012100646083,-0.020489794040589867,0,0
-80.0,16.0,0.05,0.22764018721791257,0.19764018721791257,0.17577841100020172,-0.006535206895,0.024808682955,-0.003159777340293786,-6.873528392983982e-05,0.08357989834675461,-0.02339313648708393,0.08042012100646083,-0.02346187177101377,0,0
-80.0,18.0,0.05,0.2308483311654366,0.2008483311654366,0.17990380052957855,-0.006535206895,0.024808682955,-0.003159777340293786,-0.00017932334780199728,0.08357989834675461,-0.026226041476906995,0.08042012100646083,-0.026405364824708993,0,0
-80.0,20.0,0.05,0.2339914874895244,0.2039914874895244,0.1839826597083982,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0002896929337975019,0.08357989834675461,-0.029026994075002446,0.08042012100646083,-0.029316687008799948,0,0
-80.0,22.0,0.05,0.23706848673326159,0.2070684867332616,0.18801001907505135,-0.006535206895,0.024808682955,-0.003159777340293786,-0.00039970957357695,0.08357989834675461,-0.03179258175208318,0.08042012100646083,-0.03219229132566013,0,0
-80.0,24.000000000000004,0.05,0.2400781948078268,0.2100781948078268,0.19198097191251695,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0005092392288115346,0.08357989834675461,-0.03451943506557079,0.08042012100646083,-0.03502867429438233,0,0
-80.0,26.0,0.05,0.24301951206709416,0.21301951206709416,0.19589068022644088,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0006181484544881017,0.08357989834675461,-0.03720423176474236,0.08042012100646083,-0.037822380219230456,0,0
-80.0,28.0,0.05,0.24589137250116058,0.21589137250116058,0.19973438063948704,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0007263045614913457,0.08357989834675461,-0.03984370083838116,0.08042012100646083,-0.0405700053998725,0,0
-80.0,29.999999999999996,0.05,0.24869274303415917,0.21869274303415917,0.2035073901947788,-0.006535206895,0.024808682955,-0.003159777340293786,-0.000833575778265053,0.08357989834675461,-0.0424346265,0.08042012100646083,-0.043268202278265055,0,0
-80.0,32.0,0.05,0.25142262291361495,0.22142262291361495,0.20720511206136058,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0009398314113554497,0.08357989834675461,-0.044973852105781725,0.08042012100646083,-0.04591368351713718,0,0
-80.0,34.0,0.05,0.25408004318022176,0.22408004318022176,0.2108230411347284,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0010449420046410411,0.08357989834675461,-0.04745828400046341,0.08042012100646083,-0.048503226005104455,0,0
-80.0,36.0,0.05,0.25666406620831594,0.22666406620831595,0.21435676952560556,-0.006535206895,0.024808682955,-0.003159777340293786,-0.0011487794970549538,0.08357989834675461,-0.04988489528647874,0.08042012100646083,-0.0510336747835337,0,0
