time1_s,bob1,time2_s,bob2,time3_s,bob3,time4_s,bob4,time5_s,bob5
37.13514000000373,0.0318295965646551,37.13514000000373,0.0891545900967884,37.13514000000373,0.2416473974938466,37.13514000000373,0.2075273778427295,37.13514000000373,-0.3721118056044721
37.14347000000373,-0.0259633974039781,37.14347000000373,0.1281689249308919,37.14347000000373,0.3305007720710303,37.14347000000373,0.2605509308251513,37.14347000000373,-0.3048660001617914
37.15180000000373,-0.0884703113179766,37.15180000000373,0.1677444513158849,37.15180000000373,0.4161136814524468,37.15180000000373,0.3061696387779172,37.15180000000373,-0.2317820740001989
37.16013000000373,-0.1466769828200763,37.16013000000373,0.202161941530456,37.16013000000373,0.4966438651578591,37.16013000000373,0.3450782008179334,37.16013000000373,-0.1538602522275763
37.16846000000373,-0.1973320529306811,37.16846000000373,0.2310285544714481,37.16846000000373,0.5708519555275674,37.16846000000373,0.3795546925301877,37.16846000000373,-0.073331030146956
37.17679000000373,-0.2482029352793417,37.17679000000373,0.2595031222877687,37.17679000000373,0.6373539484466475,37.17679000000373,0.4101103992329517,37.17679000000373,0.0096926412811995
37.185120000003735,-0.292020305615376,37.185120000003735,0.2832882106877621,37.185120000003735,0.6953464555759229,37.185120000003735,0.4373919438701225,37.185120000003735,0.0946379029156087
37.193450000003736,-0.3283375739240189,37.193450000003736,0.3025769278585092,37.193450000003736,0.7442527948973353,37.193450000003736,0.4634514993079099,37.193450000003736,0.1812771624005534
37.20178000000374,-0.3616743483537982,37.20178000000374,0.3198608045382651,37.20178000000374,0.7810851787984229,37.20178000000374,0.4890878626381592,37.20178000000374,0.2651310241265973
37.21011000000374,-0.3877184947424574,37.21011000000374,0.3323930842240713,37.21011000000374,0.806862364123135,37.21011000000374,0.5151482603764453,37.21011000000374,0.3495665237290636
37.21844000000374,-0.4058897428052537,37.21844000000374,0.3410596686978567,37.21844000000374,0.8206485695804214,37.21844000000374,0.541524946399497,37.21844000000374,0.4328874996791059
37.22677000000374,-0.4195269104429937,37.22677000000374,0.3470787122713056,37.22677000000374,0.8227643288306625,37.22677000000374,0.5693379052965869,37.22677000000374,0.5105858494898072
37.23510000000374,-0.426890363215143,37.23510000000374,0.3482424544010489,37.23510000000374,0.8129112212497074,37.23510000000374,0.598574308065297,37.23510000000374,0.5826237120082983
37.24343000000374,-0.4279438335467654,37.24343000000374,0.3464090719073678,37.24343000000374,0.7907057281977897,37.24343000000374,0.6284974429829198,37.24343000000374,0.6477615308881275
37.25176000000374,-0.4222860002168553,37.25176000000374,0.3401681244642753,37.25176000000374,0.758628975492705,37.25176000000374,0.6594015275588223,37.25176000000374,0.7060870379741069
37.26009000000374,-0.4090119198029667,37.26009000000374,0.3293217155458323,37.26009000000374,0.7160500869253695,37.26009000000374,0.6898136061477657,37.26009000000374,0.7596932936342293
37.268420000003744,-0.3895698388228849,37.268420000003744,0.3161074825320993,37.268420000003744,0.6659317326852098,37.268420000003744,0.7204953734661976,37.268420000003744,0.8072916842198293
37.276750000003744,-0.3605517696287387,37.276750000003744,0.2986182958194491,37.276750000003744,0.6102491508263922,37.276750000003744,0.7493911223001658,37.276750000003744,0.8479558504245164
37.28508000000375,-0.3252914708565078,37.28508000000375,0.279077827797818,37.28508000000375,0.5514254093529349,37.28508000000375,0.7751983842956129,37.28508000000375,0.8809912328743399
37.29341000000375,-0.2866463721479691,37.29341000000375,0.2585863577204419,37.29341000000375,0.4901097940009293,37.29341000000375,0.7981888181388538,37.29341000000375,0.9088761356903006
37.30174000000375,-0.2382184391282634,37.30174000000375,0.2314726689533789,37.30174000000375,0.4262551766754045,37.30174000000375,0.8181592983266661,37.30174000000375,0.9287907299513056
