time1_s,bob1,time2_s,bob2,time3_s,bob3,time4_s,bob4,time5_s,bob5
15.23797,0.3065121392,15.23797,0.3575638727,15.23797,0.2826549151,15.23797,-0.1492134511,15.23797,-0.7288618794
15.25466,0.4427488122,15.25466,0.5422414384,15.25466,0.5333526174,15.25466,-0.1162952966,15.25466,-0.7119042228
15.27135,0.5694250328,15.27135,0.7217391831,15.27135,0.6869163573,15.27135,-0.07718936968,15.27135,-0.6236833878
15.28804,0.6826878066,15.28804,0.8840895594,15.28804,0.7331470231,15.28804,-0.004668570903,15.28804,-0.4731989717
15.30473,0.776593352,15.30473,1.016154312,15.30473,0.6891209802,15.30473,0.1057712866,15.30473,-0.2838370068
15.32142,0.84469657,15.32142,1.09954118,15.32142,0.6076290332,15.32142,0.2426057753,15.32142,-0.06818635235
15.33811,0.8877539144,15.33811,1.106620201,15.33811,0.5517617153,15.33811,0.387351126,15.33811,0.1576223691
15.3548,0.9010702681,15.3548,1.026881418,15.3548,0.5557098724,15.3548,0.5199603642,15.3548,0.3799798868
15.37149,0.878726246,15.37149,0.8866667579,15.37149,0.6188879914,15.37149,0.6341105655,15.37149,0.5879310212
15.38818,0.8173427697,15.38818,0.7211320609,15.38818,0.7203332524,15.38818,0.7346338365,15.38818,0.768225679
15.40487,0.7132439219,15.40487,0.5702779427,15.40487,0.8249246849,15.40487,0.8281757508,15.40487,0.9114913906
15.42156,0.5695917241,15.42156,0.4729513935,15.42156,0.9021631913,15.42156,0.9191523046,15.42156,1.016570166
15.43825,0.3946846672,15.43825,0.4336918362,15.43825,0.9370920428,15.43825,1.009040328,15.43825,1.081297176
15.45494,0.2080453947,15.45494,0.4295960249,15.45494,0.9284820419,15.45494,1.088032828,15.45494,1.11005736
15.47163,0.02725997987,15.47163,0.4465059212,15.47163,0.8873542472,15.47163,1.145721679,15.47163,1.101424735
15.48832,-0.1347018129,15.48832,0.4599639728,15.48832,0.828371769,15.48832,1.172648279,15.48832,1.053379077
15.50501,-0.2719951508,15.50501,0.450940176,15.50501,0.7626255982,15.50501,1.156918704,15.50501,0.9641499949
15.5217,-0.3768416025,15.5217,0.4138628227,15.5217,0.7009842824,15.5217,1.087020169,15.5217,0.8410417091
15.53839,-0.4483818583,15.53839,0.340880732,15.53839,0.647353098,15.53839,0.961076734,15.53839,0.6911229867
15.55508,-0.4821463342,15.55508,0.2271321398,15.55508,0.593352258,15.55508,0.7801287038,15.55508,0.5210437209
15.57177,-0.4747166786,15.57177,0.08556852132,15.57177,0.522084972,15.57177,0.5549154974,15.57177,0.3425600868
15.58846,-0.4321560301,15.58846,-0.07301429906,15.58846,0.4141232751,15.58846,0.3063071751,15.58846,0.1606028687
15.60515,-0.3616577993,15.60515,-0.2206077158,15.60515,0.2501692403,15.60515,0.05258620728,15.60515,-0.02743959668
15.62184,-0.2666445042,15.62184,-0.3376276405,15.62184,0.0214532002,15.62184,-0.1903998093,15.62184,-0.2213354811
15.63853,-0.1593793492,15.63853,-0.4214418565,15.63853,-0.2634569312,15.63853,-0.4136891761,15.63853,-0.4142776873
15.65522,-0.05351972596,15.65522,-0.4701460966,15.65522,-0.5805462835,15.65522,-0.6208199986,15.65522,-0.5983423049
15.67191,0.03941768788,15.67191,-0.4912703788,15.67191,-0.88801776,15.67191,-0.8210936717,15.67191,-0.764630328
15.6886,0.1065600337,15.6886,-0.5012869015,15.6886,-1.130522549,15.6886,-1.023001796,15.6886,-0.9056879115
15.70529,0.1388431983,15.70529,-0.514022574,15.70529,-1.268045758,15.70529,-1.225018611,15.70529,-1.022112542
15.72198,0.1321543686,15.72198,-0.5337157079,15.72198,-1.290042577,15.72198,-1.407409608,15.72198,-1.113507887
15.73867,0.08777210385,15.73867,-0.5597485296,15.73867,-1.220232978,15.73867,-1.541154199,15.73867,-1.179082362
15.75536,0.0110396882,15.75536,-0.5847883458,15.75536,-1.106401175,15.75536,-1.593474822,15.75536,-1.219962072
15.77205,-0.09134583373,15.77205,-0.5985011423,15.77205,-0.9943550878,15.77205,-1.538024914,15.77205,-1.239951751
15.78874,-0.2103399505,15.78874,-0.5966979808,15.78874,-0.9086259869,15.78874,-1.378205285,15.78874,-1.235876259
15.80543,-0.3328432901,15.80543,-0.5900742986,15.80543,-0.8488730972,15.80543,-1.143599237,15.80543,-1.196231406
15.82212,-0.4494492451,15.82212,-0.5894099205,15.82212,-0.7944113737,15.82212,-0.8777248733,15.82212,-1.103385363
15.83881,-0.5479531444,15.83881,-0.5978760533,15.83881,-0.7242159489,15.83881,-0.6265658416,15.83881,-0.957416711
15.8555,-0.6198685662,15.8555,-0.6182078759,15.8555,-0.6234439913,15.8555,-0.4234926988,15.8555,-0.7553109368
15.87219,-0.6643135241,15.87219,-0.649158517,15.87219,-0.49093899,15.87219,-0.2759320469,15.87219,-0.5058625868
15.88888,-0.6836290502,15.88888,-0.6773968642,15.88888,-0.3404114653,15.88888,-0.1756621112,15.88888,-0.2297889655
15.90557,-0.6736937342,15.90557,-0.6858254369,15.90557,-0.1966048682,15.90557,-0.09990835634,15.90557,0.0486556699
15.92226,-0.6353860925,15.92226,-0.6622893034,15.92226,-0.07752502577,15.92226,-0.01790044001,15.92226,0.308832003
15.93895,-0.5676505767,15.93895,-0.5961810661,15.93895,-0.0006321935952,15.93895,0.08329916751,15.93895,0.5338085147
15.95564,-0.4715408659,15.95564,-0.494989357,15.95564,0.03546627499,15.95564,0.2087408221,15.95564,0.7217263557
15.97233,-0.3525933757,15.97233,-0.3654687764,15.97233,0.04507756389,15.97233,0.3538590765,15.97233,0.8669077254
15.98902,-0.2175134266,15.98902,-0.2077759741,15.98902,0.05108696717,15.98902,0.501217105,15.98902,0.966961199
16.00571,-0.06847441688,16.00571,-0.02891613611,16.00571,0.07608270979,16.00571,0.6394572694,16.00571,1.019866961
16.0224,0.08586467898,16.0224,0.1552684845,16.0224,0.1437763462,16.0224,0.7582719876,16.0224,1.02451509
16.03909,0.2422871871,16.03909,0.3326269079,16.03909,0.2690271943,16.03909,0.8424975804,16.03909,0.9861726659
16.05578,0.3959369397,16.05578,0.4898680906,16.05578,0.4530770083,16.05578,0.8868843847,16.05578,0.9059181018
16.07247,0.5398117052,16.07247,0.6331623483,16.07247,0.6786942367,16.07247,0.891134047,16.07247,0.7841797656
16.08916,0.6640240207,16.08916,0.7769267073,16.08916,0.9163167877,16.08916,0.8611588527,16.08916,0.6343353022
16.10585,0.7633720567,16.10585,0.9346160125,16.10585,1.125814926,16.10585,0.813316339,16.10585,0.4660536084
16.12254,0.8321640503,16.12254,1.108848233,16.12254,1.271368366,16.12254,0.7586464648,16.12254,0.2925188
16.13923,0.8708125149,16.13923,1.28539742,16.13923,1.333130755,16.13923,0.7087751053,16.13923,0.1249628276
16.15592,0.887392731,16.15592,1.4376528,16.15592,1.304141574,16.15592,0.664160169,16.15592,-0.02273070769
16.17261,0.8912281582,16.17261,1.531305431,16.17261,1.203897498,16.17261,0.6102813032,16.17261,-0.1394769861
16.1893,0.8829375712,16.1893,1.533957841,16.1893,1.067680227,16.1893,0.5335286917,16.1893,-0.2119504305
16.20599,0.865348496,16.20599,1.428619889,16.20599,0.9250300248,16.20599,0.4256246061,16.20599,-0.2354267863
16.22268,0.8354662326,16.22268,1.216592427,16.22268,0.7874525168,16.22268,0.2939778502,16.22268,-0.2128649657
16.23937,0.7796380203,16.23937,0.9225870998,16.23937,0.6433741937,16.23937,0.163561067,16.23937,-0.1583179013
16.25606,0.6912861733,16.25606,0.5951634945,16.25606,0.4691134449,16.25606,0.06019711946,16.25606,-0.08059409948
16.27275,0.567731255,16.27275,0.2806629513,16.27275,0.2540209524,16.27275,-0.005151526944,16.27275,-0.001049628335
16.28944,0.40152374,16.28944,0.01068582985,16.28944,0.005456961299,16.28944,-0.03591893693,16.28944,0.06836039043
16.30613,0.2001672647,16.30613,-0.2046885889,16.30613,-0.2548325336,16.30613,-0.04639105048,16.30613,0.1247039587
16.32282,-0.02464502149,16.32282,-0.3803864692,16.32282,-0.491069308,16.32282,-0.05290247315,16.32282,0.1642796141
16.33951,-0.2591476531,16.33951,-0.5366400291,16.33951,-0.6715089162,16.33951,-0.07191468913,16.33951,0.1846331688
16.3562,-0.4860628172,16.3562,-0.6842934961,16.3562,-0.7766878338,16.3562,-0.1143370089,16.3562,0.1887193767
16.37289,-0.6928732877,16.37289,-0.8276769526,16.37289,-0.807866904,16.37289,-0.1799185439,16.37289,0.1689002191
16.38958,-0.8739130794,16.38958,-0.9672018499,16.38958,-0.7813617104,16.38958,-0.2620510553,16.38958,0.1209279011
16.40627,-1.021838883,16.40627,-1.093672669,16.40627,-0.7223159231,16.40627,-0.3490529716,16.40627,0.04852116226
16.42296,-1.131603413,16.42296,-1.197269835,16.42296,-0.6545630165,16.42296,-0.4294127556,16.42296,-0.04220505931
16.43965,-1.198901549,16.43965,-1.267524896,16.43965,-0.6032092947,16.43965,-0.4927714447,16.43965,-0.1510294849
16.45634,-1.223305865,16.45634,-1.299078123,16.45634,-0.5875726453,16.45634,-0.5308284381,16.45634,-0.273199214
16.47303,-1.204711595,16.47303,-1.278535622,16.47303,-0.6179377969,16.47303,-0.5447227984,16.47303,-0.4034986995
16.48972,-1.14193996,16.48972,-1.20966574,16.48972,-0.6913631391,16.48972,-0.5458876728,16.48972,-0.5344245726
16.50641,-1.034832644,16.50641,-1.106598581,16.50641,-0.7906920113,16.50641,-0.5518048859,16.50641,-0.6527655114
16.5231,-0.8858205413,16.5231,-0.9838744176,16.5231,-0.889645002,16.5231,-0.5840239167,16.5231,-0.7448880432
16.53979,-0.700221723,16.53979,-0.8542190092,16.53979,-0.9588787239,16.53979,-0.6544327112,16.53979,-0.8029426937
16.55648,-0.4867097305,16.55648,-0.7308985367,16.55648,-0.9788118697,16.55648,-0.7620586157,16.55648,-0.8254749882
16.57317,-0.2550223439,16.57317,-0.6112410856,16.57317,-0.9424158431,16.57317,-0.8914990347,16.57317,-0.8147976118
16.58986,-0.02233775064,16.58986,-0.4884609456,16.58986,-0.8595495617,16.58986,-1.009966861,16.58986,-0.7769237881
16.60655,0.1894636587,16.60655,-0.35871048,16.60655,-0.7544053263,16.60655,-1.079176796,16.60655,-0.7310828418
16.62324,0.3623926949,16.62324,-0.2090594128,16.62324,-0.6471050701,16.62324,-1.070064886,16.62324,-0.6852201671
16.63993,0.4864253576,16.63993,-0.03323712923,16.63993,-0.5431822808,16.63993,-0.9643825779,16.63993,-0.6375876736
16.65662,0.5599735252,16.65662,0.1611576069,16.65662,-0.4311479542,16.65662,-0.7728605258,16.65662,-0.5872212127
16.67331,0.5899373018,16.67331,0.3423060809,16.67331,-0.2828190546,16.67331,-0.5180528827,16.67331,-0.5275246511
16.69,0.582458988,16.69,0.4833472779,16.69,-0.07299634342,16.69,-0.2335089936,16.69,-0.4503379916
16.70669,0.5438386738,16.70669,0.5681267541,16.70669,0.1960392828,16.70669,0.04500236997,16.70669,-0.3521630542
16.72338,0.4848536539,16.72338,0.6091667356,16.72338,0.5023655959,16.72338,0.2943760698,16.72338,-0.2241843556
16.74007,0.4114000363,16.74007,0.6297953688,16.74007,0.8046066718,16.74007,0.5059435511,16.74007,-0.06598369852
16.75676,0.3273736037,16.75676,0.6467581855,16.75676,1.054524564,16.75676,0.6836786545,16.75676,0.119487291
16.77345,0.2426838422,16.77345,0.668453648,16.77345,1.218582874,16.77345,0.8397749632,16.77345,0.3215513918
16.79014,0.1628464491,16.79014,0.6935638589,16.79014,1.284881372,16.79014,0.978347104,16.79014,0.5283193929
16.80683,0.09593972449,16.80683,0.7177532063,16.80683,1.259207487,16.80683,1.099475197,16.80683,0.7308289275
16.82352,0.05241571411,16.82352,0.7326650505,16.82352,1.16363185,16.82352,1.198419684,16.82352,0.9185401305
16.84021,0.03207418946,16.84021,0.7253119032,16.84021,1.027494086,16.84021,1.264481862,16.84021,1.073425235
16.8569,0.02902273049,16.8569,0.6833920527,16.8569,0.8814832585,16.8569,1.288694175,16.8569,1.190575361
16.87359,0.04452843354,16.87359,0.6025769259,16.87359,0.7472704219,16.87359,1.264719074,16.87359,1.26725137
16.89028,0.07661212236,16.89028,0.4843203905,16.89028,0.6402416825,16.89028,1.190103426,16.89028,1.302556309
16.90697,0.1203501171,16.90697,0.3420751027,16.90697,0.5640947101,16.90697,1.073467471,16.90697,1.294348488
16.92366,0.169617827,16.92366,0.1954930127,16.92366,0.5073033515,16.92366,0.9246472876,16.92366,1.238645203
16.94035,0.2145939075,16.94035,0.06851691725,16.94035,0.4538300172,16.94035,0.7576937376,16.94035,1.121541957
16.95704,0.2429194899,16.95704,-0.01235624783,16.95704,0.3905184499,16.95704,0.5819512978,16.95704,0.9468799126
16.97373,0.2497559947,16.97373,-0.02711380412,16.97373,0.3025417618,16.97373,0.4072605913,16.97373,0.7241992545
16.99042,0.2373233885,16.99042,0.02150575326,16.99042,0.1901006315,16.99042,0.2439272666,16.99042,0.4614684061
17.00711,0.2098754731,17.00711,0.1053911707,17.00711,0.06696823897,17.00711,0.09073227661,17.00711,0.165928839
17.0238,0.1692958393,17.0238,0.1949909717,17.0238,-0.04834990877,17.0238,-0.05925045746,17.0238,-0.1515842439
17.04049,0.1238918431,17.04049,0.2530670963,17.04049,-0.1340523376,17.04049,-0.2176263426,17.04049,-0.4750247718
17.05718,0.08056786049,17.05718,0.2512574686,17.05718,-0.1785514736,17.05718,-0.3959118118,17.05718,-0.7746456436
17.07387,0.0441300505,17.07387,0.1827132588,17.07387,-0.195940303,17.07387,-0.5924727079,17.07387,-1.020982328
17.09056,0.01628255676,17.09056,0.05639049272,17.09056,-0.2178391893,17.09056,-0.7857701538,17.09056,-1.198974265
17.10725,-0.005086471788,17.10725,-0.1131198922,17.10725,-0.2875266627,17.10725,-0.9517649826,17.10725,-1.30321093
17.12394,-0.02658015523,17.12394,-0.2844596352,17.12394,-0.4344182205,17.12394,-1.066159161,17.12394,-1.341464389
17.14063,-0.05429795669,17.14063,-0.4350572498,17.14063,-0.6572316381,17.14063,-1.12308886,17.14063,-1.318299621
17.15732,-0.0917635514,17.15732,-0.5693135485,17.15732,-0.9202818549,17.15732,-1.136974002,17.15732,-1.230323003
17.17401,-0.1405065243,17.17401,-0.69673438,17.17401,-1.170986084,17.17401,-1.127488487,17.17401,-1.090687426
17.1907,-0.2043188532,17.1907,-0.822505217,17.1907,-1.3592684,17.1907,-1.111071473,17.1907,-0.9236679189
17.20739,-0.2847882113,17.20739,-0.9569659431,17.20739,-1.455959476,17.20739,-1.093419664,17.20739,-0.7386681781
17.22408,-0.3781473331,17.22408,-1.075403934,17.22408,-1.452157845,17.22408,-1.070613008,17.22408,-0.5492391233
17.24077,-0.4831445674,17.24077,-1.161407646,17.24077,-1.364122107,17.24077,-1.031095811,17.24077,-0.3682273283
17.25746,-0.5911539721,17.25746,-1.206444831,17.25746,-1.217201779,17.25746,-0.9612682568,17.25746,-0.1976232314
17.27415,-0.6916914889,17.27415,-1.193319084,17.27415,-1.039804882,17.27415,-0.8489994344,17.27415,-0.05155144761
17.29084,-0.777397892,17.29084,-1.122214876,17.29084,-0.8564925884,17.29084,-0.6889170474,17.29084,0.05760187265
17.30753,-0.8417027821,17.30753,-1.012353578,17.30753,-0.6805077831,17.30753,-0.4831352379,17.30753,0.1323258002
17.32422,-0.876156894,17.32422,-0.8675070362,17.32422,-0.5135687949,17.32422,-0.246451181,17.32422,0.1794001714
17.34091,-0.875824369,17.34091,-0.6997548063,17.34091,-0.3516557468,17.34091,-0.0001898762734,17.34091,0.2002596489
17.3576,-0.837957733,17.3576,-0.5190587817,17.3576,-0.18595954,17.3576,0.2341288095,17.3576,0.2055647457
17.37429,-0.7591520175,17.37429,-0.3267538573,17.37429,-0.01070551996,17.37429,0.4319737791,17.37429,0.2037041011
17.39098,-0.6381825922,17.39098,-0.1374364911,17.39098,0.1757567568,17.39098,0.5703954203,17.39098,0.1987698026
17.40767,-0.4788078661,17.40767,0.03599829997,17.40767,0.3711405911,17.40767,0.6397401206,17.40767,0.1972188386
17.42436,-0.2842261346,17.42436,0.1961349116,17.42436,0.5600635196,17.42436,0.6395623372,17.42436,0.2030414849
17.44105,-0.05794528917,17.44105,0.3465405871,17.44105,0.716952535,17.44105,0.5858070365,17.44105,0.2170523306
17.45774,0.1875004859,17.45774,0.4929599145,17.45774,0.8159774902,17.45774,0.5083582826,17.45774,0.2413284748
17.47443,0.4377506075,17.47443,0.6500694541,17.47443,0.837327508,17.47443,0.4369858692,17.47443,0.2700172244
17.49112,0.6759365452,17.49112,0.8150550331,17.49112,0.7835334101,17.49112,0.3886890805,17.49112,0.2900676531
17.50781,0.8867273445,17.50781,0.9732123277,17.50781,0.6821680271,17.50781,0.3710975994,17.50781,0.2984503736
17.5245,1.057337132,17.5245,1.105836325,17.5245,0.5770964271,17.5245,0.3747324098,17.5245,0.2921622358
17.54119,1.179072633,17.54119,1.19181379,17.54119,0.5183035619,17.54119,0.3838700166,17.54119,0.2721658645
17.55788,1.243893925,17.55788,1.217251111,17.55788,0.5393584704,17.55788,0.3883053905,17.55788,0.2441863227
17.57457,1.242940441,17.57457,1.193618721,17.57457,0.6407411125,17.57457,0.3902906781,17.57457,0.2114759549
17.59126,1.171391856,17.59126,1.143733477,17.59126,0.7898714255,17.59126,0.3971978229,17.59126,0.1742740644
17.60795,1.03651948,17.60795,1.084457197,17.60795,0.9334508939,17.60795,0.4220217023,17.60795,0.1392577816
17.62464,0.850659495,17.62464,1.031065575,17.62464,1.023336682,17.62464,0.4721172454,17.62464,0.106724043
17.64133,0.6316086956,17.64133,0.98272182,17.64133,1.037509699,17.64133,0.5399300746,17.64133,0.08078161431
17.65802,0.4004624649,17.65802,0.9148123736,17.65802,0.9762791167,17.65802,0.6060797062,17.65802,0.07053249752
17.67471,0.1738335898,17.67471,0.8127935132,17.67471,0.858951511,17.67471,0.6493410014,17.67471,0.08129645134
17.6914,-0.03492558758,17.6914,0.6704972453,17.6914,0.7097198857,17.6914,0.6487312763,17.6914,0.1174923596
17.70809,-0.2163573351,17.70809,0.4765546361,17.70809,0.5477787117,17.70809,0.594873032,17.70809,0.1802362947
17.72478,-0.3677302754,17.72478,0.2342714415,17.72478,0.3827004097,17.72478,0.4904997215,17.72478,0.2566626
17.74147,-0.4868276426,17.74147,-0.04305700517,17.74147,0.2169279354,17.74147,0.3493174518,17.74147,0.3278340822
17.75816,-0.5726024626,17.75816,-0.3344137582,17.75816,0.04403172447,17.75816,0.1883973279,17.75816,0.3828975556
17.77485,-0.6282097754,17.77485,-0.6062971173,17.77485,-0.145610548,17.77485,0.02435528015,17.77485,0.4138690183
17.79154,-0.6569259109,17.79154,-0.8371938992,17.79154,-0.3584274942,17.79154,-0.130049343,17.79154,0.4133737115
17.80823,-0.6662705989,17.80823,-1.021521666,17.80823,-0.592396926,17.80823,-0.2644386421,17.80823,0.3806730959
17.82492,-0.6604630598,17.82492,-1.155126403,17.82492,-0.8356902118,17.82492,-0.3791736537,17.82492,0.3123237451
17.84161,-0.6407740323,17.84161,-1.232025107,17.84161,-1.066264552,17.84161,-0.4796369092,17.84161,0.2034374033
17.8583,-0.6127478497,17.8583,-1.247224614,17.8583,-1.255965245,17.8583,-0.5739014186,17.8583,0.06082351194
17.87499,-0.5815534347,17.87499,-1.202270429,17.87499,-1.380547292,17.87499,-0.6725464373,17.87499,-0.1083054854
17.89168,-0.5463412217,17.89168,-1.112920332,17.89168,-1.418775954,17.89168,-0.7809702349,17.89168,-0.2974294315
17.90837,-0.5087822853,17.90837,-0.9968412145,17.90837,-1.358860709,17.90837,-0.8965434116,17.90837,-0.5008136051
17.92506,-0.4662365111,17.92506,-0.8685822893,17.92506,-1.209778879,17.92506,-1.011430678,17.92506,-0.709001315
17.94175,-0.414081753,17.94175,-0.7407619241,17.94175,-0.9999185803,17.94175,-1.110881242,17.94175,-0.9130700032
17.95844,-0.3533689405,17.95844,-0.611159755,17.95844,-0.7749003667,17.95844,-1.167992006,17.95844,-1.094978554
17.97513,-0.2837310853,17.97513,-0.4752997608,17.97513,-0.5873863392,17.97513,-1.163133378,17.97513,-1.241337809
17.99182,-0.20333345,17.99182,-0.3296672542,17.99182,-0.4716685289,17.99182,-1.093695257,17.99182,-1.336617212
18.00851,-0.1159598613,18.00851,-0.1771000483,18.00851,-0.4283996566,18.00851,-0.9772447568,18.00851,-1.366802422
18.0252,-0.02533777185,18.0252,-0.04191167995,18.0252,-0.4300938927,18.0252,-0.8459990252,18.0252,-1.31419072
18.04189,0.06636409001,18.04189,0.05107758355,18.04189,-0.4334614284,18.04189,-0.7301709933,18.04189,-1.175732006
18.05858,0.1573117116,18.05858,0.09576058519,18.05858,-0.4068052525,18.05858,-0.6395334432,18.05858,-0.9579314618
18.07527,0.2421785658,18.07527,0.09329981418,18.07527,-0.3407680686,18.07527,-0.5647905469,18.07527,-0.6810462267
18.09196,0.3123359761,18.09196,0.06638975357,18.09196,-0.2456600418,18.09196,-0.4834896634,18.09196,-0.3782110349
18.10865,0.3556640128,18.10865,0.04383799688,18.10865,-0.1431008697,18.10865,-0.3706002789,18.10865,-0.0743575025
18.12534,0.3678358134,18.12534,0.04769163729,18.12534,-0.05043455543,18.12534,-0.2115630103,18.12534,0.2135654251
18.14203,0.3473240754,18.14203,0.09190648928,18.14203,0.02991518607,18.14203,-0.003755216369,18.14203,0.4703113991
18.15872,0.2994130139,18.15872,0.1758987137,18.15872,0.1075790675,18.15872,0.2395994652,18.15872,0.6875809338
18.17541,0.2355120823,18.17541,0.2798223952,18.17541,0.2011883793,18.17541,0.4991817586,18.17541,0.8593402546
18.1921,0.165189885,18.1921,0.380990812,18.1921,0.3283478793,18.1921,0.7524074648,18.1921,0.9821084436
18.20879,0.0957313343,18.20879,0.4621618939,18.20879,0.4929461587,18.20879,0.978374018,18.20879,1.065057515
18.22548,0.03751646113,18.22548,0.5145873468,18.22548,0.6889913684,18.22548,1.161645352,18.22548,1.111970254
18.24217,-0.002210338979,18.24217,0.5400858878,18.24217,0.9038341407,18.24217,1.293332976,18.24217,1.121352048
18.25886,-0.02432079791,18.25886,0.544723453,18.25886,1.116370529,18.25886,1.369632829,18.25886,1.098084538
18.27555,-0.02911286577,18.27555,0.5418448636,18.27555,1.300041126,18.27555,1.393501962,18.27555,1.039991613
18.29224,-0.01605096914,18.29224,0.5478226864,18.29224,1.425538021,18.29224,1.370835182,18.29224,0.9544344906
18.30893,0.01629724276,18.30893,0.5722082226,18.30893,1.46909376,18.30893,1.305667389,18.30893,0.854224422
18.32562,0.0695326452,18.32562,0.6133295025,18.32562,1.418553742,18.32562,1.202958609,18.32562,0.7422203001
18.34231,0.1443569466,18.34231,0.6667502679,18.34231,1.275280358,18.34231,1.065202439,18.34231,0.6191854138
18.359,0.2351255344,18.359,0.7208133472,18.359,1.055620379,18.359,0.8944060887,18.359,0.4905651185
18.37569,0.3358035374,18.37569,0.7570526931,18.37569,0.7891783425,18.37569,0.6904790955,18.37569,0.3574288795
18.39238,0.4411902067,18.39238,0.7546018702,18.39238,0.5135453915,18.39238,0.4560842924,18.39238,0.2234550746
18.40907,0.5433380764,18.40907,0.6952111505,18.40907,0.2669522589,18.40907,0.1953984192,18.40907,0.08882702007
18.42576,0.6323703734,18.42576,0.5699252016,18.42576,0.0748364382,18.42576,-0.07552520179,18.42576,-0.0500629931
18.44245,0.6905811936,18.44245,0.3969671982,18.44245,-0.06544282678,18.44245,-0.3327384652,18.44245,-0.1888236624
18.45914,0.7008420186,18.45914,0.2194826541,18.45914,-0.1765724514,18.45914,-0.5485672194,18.45914,-0.326395813
18.47583,0.6524652694,18.47583,0.06693233093,18.47583,-0.2852528544,18.47583,-0.7030215012,18.47583,-0.466990807
18.49252,0.537949228,18.49252,-0.04290264392,18.49252,-0.4053733656,18.49252,-0.7866249125,18.49252,-0.6061114244
18.50921,0.364522229,18.50921,-0.1141989324,18.50921,-0.5299850936,18.50921,-0.8086031624,18.50921,-0.737283406
18.5259,0.1539123099,18.5259,-0.1769011583,18.5259,-0.6306921122,18.5259,-0.7912988693,18.5259,-0.8490429757
18.54259,-0.07407460313,18.54259,-0.2567418474,18.54259,-0.6802828731,18.54259,-0.7621473136,18.54259,-0.9244576177
18.55928,-0.2995125151,18.55928,-0.3670136246,18.55928,-0.673415282,18.55928,-0.7424640511,18.55928,-0.9544293848
18.57597,-0.5037734017,18.57597,-0.5150463742,18.57597,-0.6261570986,18.57597,-0.7396932878,18.57597,-0.9349359067
18.59266,-0.6809186136,18.59266,-0.683404549,18.59266,-0.5710127185,18.59266,-0.7468455414,18.59266,-0.869509588
18.60935,-0.8267775738,18.60935,-0.8531187873,18.60935,-0.5458211975,18.60935,-0.7473414947,18.60935,-0.7649821072
18.62604,-0.9358971979,18.62604,-1.006913157,18.62604,-0.5699638049,18.62604,-0.7243464418,18.62604,-0.63394599
18.64273,-1.009867295,18.64273,-1.126595129,18.64273,-0.6438998788,18.64273,-0.6719630163,18.64273,-0.4899148463
18.65942,-1.050273508,18.65942,-1.203409922,18.65942,-0.7590247383,18.65942,-0.5928699239,18.65942,-0.3380156498
18.67611,-1.054305942,18.67611,-1.240257894,18.67611,-0.893552607,18.67611,-0.4980625821,18.67611,-0.1869751086
18.6928,-1.020994749,18.6928,-1.239451197,18.6928,-1.019605785,18.6928,-0.4046435071,18.6928,-0.04861980187
18.70949,-0.9508682301,18.70949,-1.213886283,18.70949,-1.111098475,18.70949,-0.3268332364,18.70949,0.07432034285
18.72618,-0.8470057072,18.72618,-1.164155554,18.72618,-1.143178137,18.72618,-0.2730143037,18.72618,0.1757673263
18.74287,-0.7167510458,18.74287,-1.086983793,18.74287,-1.100318688,18.74287,-0.2477019682,18.74287,0.2491392046
18.75956,-0.5674081468,18.75956,-0.9783962417,18.75956,-0.9832886304,18.75956,-0.2434966117,18.75956,0.2980215484
18.77625,-0.4071455517,18.77625,-0.83449742,18.77625,-0.8040362864,18.77625,-0.2502439393,18.77625,0.3182219015
18.79294,-0.2455424438,18.79294,-0.6525856619,18.79294,-0.5791967402,18.79294,-0.2558341841,18.79294,0.3071570401
18.80963,-0.08762366045,18.80963,-0.4257146046,18.80963,-0.3328279074,18.80963,-0.2448727954,18.80963,0.2676916945
18.82632,0.05959464943,18.82632,-0.1506895705,18.82632,-0.09202858043,18.82632,-0.2037963977,18.82632,0.2007525898
18.84301,0.195714271,18.84301,0.1592054283,18.84301,0.1260162119,18.84301,-0.1215898187,18.84301,0.1044568587
18.8597,0.3276641403,18.8597,0.4819695281,18.8597,0.3128587148,18.8597,0.00223133155,18.8597,-0.009267951378
18.87639,0.4564884636,18.87639,0.7805783978,18.87639,0.4764338868,18.87639,0.1494188474,18.87639,-0.1224428798
18.89308,0.5789623818,18.89308,1.018794223,18.89308,0.6385262335,18.89308,0.2917364047,18.89308,-0.2194302246
18.90977,0.6966043384,18.90977,1.183690418,18.90977,0.8072190763,18.90977,0.401235723,18.90977,-0.2792412045
18.92646,0.8030053406,18.92646,1.270328324,18.92646,0.97182179,18.92646,0.4613502841,18.92646,-0.2836093235
18.94315,0.8923210109,18.94315,1.290048427,18.94315,1.106247672,18.94315,0.4800581326,18.94315,-0.2269279476
18.95984,0.9595318577,18.95984,1.268596663,18.95984,1.172181228,18.95984,0.4810878459,18.95984,-0.1137480995
18.97653,0.9944758614,18.97653,1.224711747,18.97653,1.146998487,18.97653,0.4919853861,18.97653,0.03995753063
18.99322,0.990597814,18.99322,1.169416629,18.99322,1.03405237,18.99322,0.5285087675,18.99322,0.2135985754
19.00991,0.947418157,19.00991,1.104479602,19.00991,0.8595726593,19.00991,0.584473904,19.00991,0.38949801
19.0266,0.8676347398,19.0266,1.015338258,19.0266,0.6721674784,19.0266,0.6460353349,19.0266,0.5540785785
