time_s,theta1,theta2,theta3,theta4,theta5
16.1,-0.5563900826,-0.1036181137,-0.01049508694,0.1187153023,0.2578483753
16.11666667,-0.5985760979,-0.1289315435,-0.0001181950777,0.123804556,0.2528298679
16.13333333,-0.6296540348,-0.1530265911,0.01014257272,0.1261608012,0.2454007368
16.15,-0.6489624372,-0.1747091485,0.01907102243,0.1256902458,0.2359913866
16.16666667,-0.6561046043,-0.1933479957,0.02595369916,0.1224334594,0.2250958414
16.18333333,-0.6509520934,-0.2085115271,0.03027158464,0.1165621287,0.2132146247
16.2,-0.6336451752,-0.2197923131,0.03151123192,0.1084156057,0.2008189576
16.21666667,-0.6045888486,-0.2268211726,0.02923452123,0.09842667524,0.188349108
16.23333333,-0.5644431134,-0.22928741,0.02312688897,0.08708889218,0.1761898343
16.25,-0.5141067378,-0.2269656833,0.01305200869,0.07491089824,0.1646489747
16.26666667,-0.4546957357,-0.2197470171,-0.0008663489051,0.06231768602,0.1539585731
16.28333333,-0.3875195478,-0.2076659768,-0.01822863043,0.04961378364,0.1442773181
16.3,-0.3142050109,-0.1907769041,-0.03836408667,0.03696540454,0.135703273
16.31666667,-0.2374367087,-0.1687519371,-0.06003487886,0.02444388121,0.1282884158
16.33333333,-0.1610082215,-0.1411840646,-0.08114687439,0.01211838318,0.1220249616
16.35,-0.08989370574,-0.1076399459,-0.09867788705,0.0001186351104,0.1168463103
16.36666667,-0.02981581439,-0.0687864777,-0.1080857956,-0.01124559556,0.1126454337
16.38333333,0.01450177506,-0.02881694001,-0.1026726153,-0.02141860318,0.1093173523
16.4,0.04112946158,0.004614827566,-0.07565281174,-0.02928742161,0.1067550152
16.41666667,0.05068632441,0.02768615091,-0.02775076584,-0.03252581737,0.1048781895
16.43333333,0.04521311621,0.04382309122,0.02907490612,-0.02629881997,0.1037032692
16.45,0.02766403968,0.05695428565,0.078165228,-0.002716939406,0.1034763439
16.46666667,0.001347629993,0.06794081566,0.1082528169,0.04306539127,0.1049747232
16.48333333,-0.03072495691,0.07573635724,0.1212040424,0.1038249182,0.110182597
16.5,-0.06611312463,0.07887874861,0.1249881059,0.1651352049,0.1232533391
16.51666667,-0.1029033004,0.07628124046,0.1252311001,0.2135646209,0.1502098113
16.53333333,-0.1397509037,0.06770762266,0.1244307874,0.2416914157,0.1942339656
16.55,-0.17577624,0.05378031722,0.1232331801,0.2510103928,0.2510362449
16.56666667,-0.2101600111,0.03548792662,0.1213209221,0.247279286,0.3128500955
16.58333333,-0.2421223746,0.01398774155,0.1179603656,0.2354072391,0.3734464156
16.6,-0.2709426433,-0.009543437089,0.1123076069,0.2185549039,0.4288703079
16.61666667,-0.2959727187,-0.03400713147,0.1035630065,0.198421635,0.4770297031
16.63333333,-0.3166535621,-0.05842655789,0.09110822301,0.1760108174,0.5168292637
16.65,-0.3325244119,-0.08197343331,0.07455410452,0.1523808791,0.5473822384
16.66666667,-0.3432350761,-0.1039686063,0.05384125448,0.1285227049,0.5679989989
16.68333333,-0.3485522546,-0.1238824507,0.02928980885,0.1052457336,0.5782084041
16.7,-0.3483629938,-0.1413537385,0.001621657711,0.08311617993,0.5777724694
16.71666667,-0.3426765161,-0.1562010688,-0.02805854219,0.0624388342,0.5666939017
16.73333333,-0.3316317941,-0.1684534517,-0.05829696956,0.04328815956,0.5452194095
16.75,-0.3157018068,-0.1781351618,-0.08744515187,0.02562418322,0.5138337686
16.76666667,-0.2957903093,-0.185167937,-0.1137374394,0.009351561538,0.4732487177
16.78333333,-0.2730982905,-0.1894673536,-0.1354290994,-0.005588692939,0.4243845628
16.8,-0.2491221403,-0.1908581849,-0.1509289516,-0.01917119759,0.3683469171
16.81666667,-0.2256181987,-0.1889704774,-0.1589606167,-0.03125466649,0.3064006325
16.83333333,-0.2044415696,-0.1832414507,-0.1587464252,-0.04154298433,0.2399430272
16.85,-0.1872329595,-0.1730917886,-0.1501549063,-0.04955879972,0.1704770657
16.86666667,-0.1749981924,-0.1582792226,-0.1338074914,-0.05459213091,0.09958441934
16.88333333,-0.1677925908,-0.1392533834,-0.111055104,-0.05613549552,0.02934969293
16.9,-0.1648272112,-0.117109767,-0.08397194082,-0.05498245076,-0.03652497406
16.91666667,-0.164845829,-0.09329328535,-0.05537336936,-0.05368809303,-0.09220695222
16.93333333,-0.1665356755,-0.06933060595,-0.02889201096,-0.05692852451,-0.1292302674
16.95,-0.1687659451,-0.04672256114,-0.009372205363,-0.0676605559,-0.139821991
16.96666667,-0.1706674645,-0.02706188192,-0.002878470653,-0.07983317364,-0.1237545789
16.98333333,-0.1716311849,-0.01246274991,-0.01308857028,-0.08244484605,-0.08741670799
17.0,-0.1713003662,-0.00606590137,-0.03517988611,-0.07161833873,-0.03748269969
17.01666667,-0.1695636637,-0.01188281523,-0.05792147013,-0.05071271358,0.02110298451
17.03333333,-0.1666238757,-0.03239199685,-0.07204893984,-0.02380618836,0.08463510529
17.05,-0.1631009081,-0.06536591077,-0.07496902887,0.006532555052,0.1501353347
17.06666667,-0.1602246444,-0.1045021926,-0.06912743505,0.03875367801,0.2151121022
17.08333333,-0.1600218198,-0.1426131238,-0.05791147248,0.07159059391,0.2775760797
17.1,-0.1651992221,-0.1733125144,-0.04374505158,0.1037034051,0.3360674985
17.11666667,-0.1781171648,-0.1918991225,-0.028076373,0.1339440957,0.3892833049
17.13333333,-0.199086589,-0.1965862968,-0.01174714759,0.1613679072,0.4360498622
17.15,-0.2258466845,-0.1888452687,0.004828837572,0.1852683563,0.4753458657
17.16666667,-0.2549274812,-0.1716864938,0.02128198801,0.2051570573,0.5063214684
17.18333333,-0.283159954,-0.1480193198,0.03724228804,0.2206394363,0.528313433
17.2,-0.3081911172,-0.1201297572,0.05234885555,0.2314080743,0.5408571379
17.21666667,-0.3286659062,-0.08950626924,0.06628312342,0.2372438956,0.543692075
17.23333333,-0.3440645349,-0.05719853977,0.07894557692,0.2380499854,0.5367667357
17.25,-0.3540432287,-0.02443565762,0.09028563267,0.2339948321,0.5202399351
17.26666667,-0.3583786222,0.007391400855,0.1003094654,0.2254608975,0.4944766936
17.28333333,-0.3569758592,0.03676343722,0.1090648485,0.2130646908,0.4600431297
17.3,-0.3498706041,0.06209977141,0.1165782722,0.1976882687,0.4176951718
17.31666667,-0.3372282022,0.08187974773,0.1227231645,0.1805184005,0.3683648342
17.33333333,-0.3193370868,0.0948120788,0.1270592704,0.1630253746,0.3131726812
17.35,-0.2966024792,0.1000214339,0.128715929,0.1464780217,0.253825417
17.36666667,-0.2695377029,0.09713406595,0.1265024406,0.1315204727,0.1928115103
17.38333333,-0.2387536946,0.08629359659,0.1192155197,0.1177053116,0.1335085982
17.4,-0.2049469067,0.06805276841,0.1060184384,0.1028340738,0.08052958052
17.41666667,-0.1688847819,0.04321335021,0.08661251314,0.0831564286,0.03945399287
17.43333333,-0.1314010526,0.01273391963,0.06100695012,0.05579263762,0.01464738548
17.45,-0.09401692882,-0.02168895308,0.02926138389,0.02198060713,0.006253648583
17.46666667,-0.06010958491,-0.05656995378,-0.008265082479,-0.01346082789,0.01060452433
17.48333333,-0.0356474492,-0.08612642478,-0.05022514689,-0.04577476475,0.02336318424
17.5,-0.02915919394,-0.1026913941,-0.09364783214,-0.07231257749,0.04122894265
17.51666667,-0.04594829048,-0.1032363399,-0.1335224496,-0.09223514889,0.06195850832
17.53333333,-0.08189285227,-0.09649383336,-0.1624412967,-0.1055433441,0.08401317453
17.55,-0.1288802489,-0.09660895656,-0.1721742206,-0.1125511667,0.1065401445
17.56666667,-0.1809210267,-0.1106671778,-0.160224017,-0.113235947,0.1290148604
17.58333333,-0.234361038,-0.1349814957,-0.133252198,-0.1068459119,0.1509224334
17.6,-0.2867138092,-0.1627754866,-0.100673621,-0.09208473061,0.1717628251
17.61666667,-0.336024532,-0.1894139082,-0.06954576208,-0.06775205563,0.1910637154
17.63333333,-0.3806502869,-0.2124340499,-0.04368998879,-0.03374194709,0.2083888509
17.65,-0.4192131015,-0.2306482079,-0.02401011494,0.008367584424,0.2233460175
17.66666667,-0.4507137389,-0.2436670957,-0.009256088341,0.05571781178,0.2355983776
17.68333333,-0.4744718207,-0.2512367349,0.002271145448,0.1051043279,0.2449312267
17.7,-0.4899797622,-0.2532216872,0.01194140038,0.1531044321,0.2517739906
17.71666667,-0.496907474,-0.2496081705,0.02065637856,0.196252636,0.2572101094
17.73333333,-0.4951058663,-0.2405021955,0.02879872353,0.2313337991,0.2627775324
17.75,-0.4846125657,-0.2261223046,0.03625901159,0.2557180964,0.2701417516
17.76666667,-0.4656532423,-0.2067916993,0.04288349718,0.2675901812,0.2804285183
17.78333333,-0.4386395354,-0.1829333603,0.04853448347,0.2665747065,0.2935255633
17.8,-0.4041609569,-0.1550662839,0.05308973607,0.2537996331,0.3080253562
17.81666667,-0.3629769065,-0.1237935134,0.05644261476,0.2312745754,0.3218792561
17.83333333,-0.3160013141,-0.08982331684,0.05847271868,0.2012756486,0.3330928869
17.85,-0.2642846587,-0.05433187064,0.05901717613,0.166363186,0.3401021963
17.86666667,-0.2089917929,-0.01905050076,0.05799316694,0.1291721528,0.3419417144
17.88333333,-0.1513764609,0.01381603568,0.0553521506,0.09219667297,0.3384242771
17.9,-0.0928967576,0.04164458116,0.05112130768,0.05836036765,0.3296268289
17.91666667,-0.03553839295,0.06179024514,0.04552403408,0.03099592207,0.3157459664
17.93333333,0.01819279327,0.0720139372,0.03916197505,0.01324944508,0.2970944956
17.95,0.06492970722,0.07176050898,0.03305002239,0.007124555271,0.2740952143
17.96666667,0.09982421854,0.06379363912,0.02836129259,0.01275439393,0.2472684648
17.98333333,0.1164522077,0.05450020898,0.02614877952,0.02852402915,0.2172228705
18.0,0.1095228932,0.05020681617,0.0275066152,0.05183038106,0.1846928245
18.01666667,0.07976599949,0.05134531425,0.03357517422,0.07916543714,0.1512742772
18.03333333,0.0334360242,0.05301843119,0.04501438217,0.106062706,0.1199661837
18.05,-0.02273308853,0.05081196069,0.06115592708,0.1269756865,0.09549634701
18.06666667,-0.08379829903,0.0431351466,0.079854979,0.1357955442,0.08387944408
18.08333333,-0.1463240687,0.03034893388,0.0978999031,0.1294460042,0.08888309598
18.1,-0.2079508159,0.01369389481,0.1113494685,0.111715974,0.1083609586
18.11666667,-0.2671771918,-0.005235228021,0.1157544001,0.09094890039,0.1366916171
18.13333333,-0.3226674082,-0.02525048386,0.1071785251,0.07498717724,0.1689206013
18.15,-0.373178651,-0.04562021425,0.08443415421,0.06777542283,0.2018115124
18.16666667,-0.4175860511,-0.06600065547,0.05026361,0.06861036723,0.233308631
18.18333333,-0.4549054363,-0.08638766013,0.009574889143,0.07439706264,0.2620317209
18.2,-0.4843141642,-0.1070784873,-0.03278874267,0.08196335608,0.2871679077
18.21666667,-0.5051693724,-0.1285703732,-0.07285833437,0.08907009921,0.3081539319
18.23333333,-0.5170222899,-0.1513637871,-0.1076198919,0.09443031788,0.3245233539
18.25,-0.5196282194,-0.1756671737,-0.1353056045,0.09768514584,0.3359124267
18.26666667,-0.5129520442,-0.2011072829,-0.1550705063,0.09876597538,0.3420699686
18.28333333,-0.4971664607,-0.2266715524,-0.1668354164,0.09765085826,0.3428618603
18.3,-0.4726437595,-0.2508999606,-0.1711330006,0.09436513677,0.3382731068
18.31666667,-0.4399428132,-0.272201859,-0.1688322256,0.08898118144,0.3284084149
18.33333333,-0.4001127746,-0.2887972382,-0.1609081305,0.08161672288,0.3134906846
18.35,-0.3553360105,-0.2982103888,-0.1482980046,0.07243206854,0.293857274
18.36666667,-0.3088308233,-0.2974357391,-0.131840706,0.06162870164,0.2699516734
18.38333333,-0.2647418796,-0.2830908198,-0.1122444585,0.04944748304,0.2423135108
18.4,-0.2270912834,-0.2524285418,-0.09027777745,0.03636836463,0.2115696583
18.41666667,-0.1977030201,-0.2053438575,-0.06705851082,0.02344742237,0.1784425613
18.43333333,-0.1752605087,-0.1453416023,-0.04380387296,0.01191004576,0.1439702774
18.45,-0.1568813942,-0.07824523918,-0.02162680899,0.003180182495,0.1094745377
18.46666667,-0.1401070726,-0.01057537815,-0.001093049892,-0.001157737239,0.0765205343
18.48333333,-0.1234976556,0.05059526775,0.01860176704,0.0002515843686,0.04701382027
18.5,-0.1065725526,0.0977041972,0.04000443205,0.007988804891,0.02334892373
18.51666667,-0.08961949193,0.1248821794,0.06525705637,0.02156973617,0.008536495258
18.53333333,-0.07302373914,0.1311959165,0.09205382372,0.03966502117,0.006054451744
18.55,-0.05716460839,0.120511061,0.1140717932,0.06054608619,0.01897213082
18.56666667,-0.04245885332,0.09783111258,0.125954928,0.08250558053,0.04834644492
18.58333333,-0.02985094366,0.06769967511,0.1260935199,0.1042714063,0.09214884241
18.6,-0.02093632914,0.03420373428,0.1159354633,0.1249805066,0.1461189522
18.61666667,-0.01792107758,0.001316246594,0.09818268787,0.1439442137,0.2054982389
18.63333333,-0.0234315257,-0.02701337698,0.07557909553,0.1605217774,0.2661491488
18.65,-0.03956568923,-0.04770738256,0.05052945579,0.1741649055,0.3248040315
18.66666667,-0.06645502885,-0.05994220725,0.02513759438,0.1844377652,0.3789495452
18.68333333,-0.1018994581,-0.06553182032,0.001360983551,0.1907948429,0.4269078236
18.7,-0.1425561231,-0.06770870949,-0.01914784503,0.1929205191,0.4676076758
18.71666667,-0.1852435616,-0.0696993479,-0.03488253122,0.1908450003,0.5001604202
18.73333333,-0.2274223731,-0.07393796021,-0.04457709606,0.1847072758,0.5238534042
18.75,-0.2671663413,-0.08171564285,-0.04760957691,0.1747358176,0.538164452
18.76666667,-0.3032122213,-0.09287487314,-0.04427955569,0.1612299605,0.5427743952
18.78333333,-0.334739952,-0.1062275053,-0.03563328749,0.1445425512,0.5375746563
18.8,-0.3610492041,-0.1202765862,-0.02311582282,0.1250937856,0.5226740667
18.81666667,-0.3815601038,-0.1335878964,-0.008592083088,0.1037403986,0.4983996463
18.83333333,-0.3958224565,-0.1449761692,0.005728405965,0.08188285752,0.4652903141
18.85,-0.4035268654,-0.1535559952,0.01746697968,0.06134697341,0.424086784
18.86666667,-0.4045092444,-0.1587867122,0.02421253303,0.04429940721,0.3757142703
18.88333333,-0.3987527224,-0.1605025327,0.02399048684,0.03281576485,0.3212608618
18.9,-0.3863884112,-0.1586563573,0.01578457391,0.02810644086,0.2619530571
18.91666667,-0.367694006,-0.1532998031,0.0001435798376,0.02989127332,0.199130421
18.93333333,-0.3430879814,-0.1448599821,-0.02077664538,0.03636530896,0.1344820614
18.95,-0.3131196688,-0.1342399844,-0.04395391677,0.04376658732,0.0712722295
18.96666667,-0.2784873847,-0.1227858868,-0.06621532501,0.04639373844,0.01499335106
18.98333333,-0.2402855835,-0.112046808,-0.08451867376,0.03650503849,-0.02627862164
19.0,-0.200022172,-0.1035576601,-0.09624924161,0.008215517026,-0.04575260162
19.01666667,-0.1596305688,-0.09826333791,-0.09993189081,-0.03540592667,-0.04486378372
19.03333333,-0.1216331834,-0.09564104709,-0.09632722754,-0.08446838891,-0.03070261309
19.05,-0.0892672374,-0.09333336316,-0.08949614099,-0.1283129841,-0.009206574618
19.06666667,-0.06616329731,-0.08809869263,-0.08664692033,-0.1564903283,0.01620710403
19.08333333,-0.05508640656,-0.07819798119,-0.09376146931,-0.1610863583,0.04377211269
19.1,-0.05648160886,-0.06581203959,-0.1079454847,-0.1424621807,0.07271375816
19.11666667,-0.06855883367,-0.05712354996,-0.1183394756,-0.1073175555,0.1023681757
19.13333333,-0.08879034378,-0.05832000923,-0.1151573808,-0.0622324015,0.1320598365
19.15,-0.1150160574,-0.07001944823,-0.09614578198,-0.01157597464,0.1611115342
19.16666667,-0.1455468457,-0.08754193575,-0.06546573774,0.04173935262,0.1889179613
19.18333333,-0.1788604438,-0.1057628678,-0.02842767112,0.09516138054,0.2152746555
19.2,-0.2134081677,-0.1214607607,0.01104725788,0.1462304274,0.240292893
19.21666667,-0.2476020486,-0.1330968108,0.05036702205,0.1925855194,0.2642877907
19.23333333,-0.2798984798,-0.1403657145,0.08797718642,0.2320481897,0.2876721397
19.25,-0.3089047202,-0.1437245614,0.1229858739,0.2628879672,0.3107385185
19.26666667,-0.3334576744,-0.1436314758,0.1544710415,0.2841001799,0.3334204572
19.28333333,-0.352833521,-0.1402837082,0.181434587,0.2955918607,0.3551264463
19.3,-0.3666017227,-0.1337734051,0.2028105044,0.2981237037,0.374822854
19.31666667,-0.3744592499,-0.1242627879,0.2174710019,0.2930900974,0.3912827066
19.33333333,-0.3762318923,-0.1119822016,0.2242779982,0.2822587434,0.4033168152
19.35,-0.3718805774,-0.09722182363,0.2222112494,0.2674806505,0.4099455126
19.36666667,-0.3615027891,-0.08032710106,0.2105922569,0.2503907636,0.4104729301
19.38333333,-0.3453314851,-0.06168986191,0.1893496993,0.2321123317,0.4045048618
19.4,-0.3237310534,-0.04173773964,0.1591555777,0.2131242263,0.391928564
19.41666667,-0.297187443,-0.02094055677,0.1213977262,0.193279517,0.3729183098
19.43333333,-0.26630037,-0.000421655598,0.07853559691,0.1720962979,0.3478875997
19.45,-0.2317683318,0.01721089394,0.03464104168,0.1491087543,0.3174003803
19.46666667,-0.1943748263,0.02749352358,-0.004464051113,0.124006664,0.2822320657
19.48333333,-0.154969938,0.02423632654,-0.03150572746,0.09677307393,0.2433502142
19.5,-0.1145657815,0.003379316969,-0.04163191271,0.06781374165,0.2018543664
19.51666667,-0.0753513987,-0.03127388618,-0.03724990042,0.03807375126,0.1589772157
19.53333333,-0.04180642767,-0.06957812374,-0.02558947833,0.009264233516,0.1160423913
19.55,-0.02235662864,-0.09848557284,-0.01388647857,-0.0159754369,0.07447582313
19.56666667,-0.02723389385,-0.1054150961,-0.00804145481,-0.03430786615,0.03584004474
19.58333333,-0.05681837463,-0.08919304367,-0.01183054609,-0.04315705124,0.001953728
19.6,-0.1008063845,-0.06054409442,-0.02508958939,-0.04299935236,-0.02494884749
19.61666667,-0.1500912347,-0.03069456194,-0.04306791101,-0.03781926165,-0.04218157246
19.63333333,-0.1996648505,-0.008956948592,-0.05789562509,-0.03268773948,-0.04712527997
19.65,-0.2471198996,-0.002880338649,-0.06164902067,-0.03076124556,-0.03848888198
19.66666667,-0.2913047257,-0.01468713022,-0.05180544706,-0.03172619427,-0.0172941937
19.68333333,-0.3312272135,-0.04001021999,-0.03356168852,-0.03239537671,0.01367566734
19.7,-0.3659962428,-0.07247480175,-0.0149425823,-0.02850021265,0.0512533043
19.71666667,-0.3948412761,-0.1073072894,-0.00209925211,-0.01661638646,0.09272725278
19.73333333,-0.4171305898,-0.141519188,0.002374241199,0.004236167169,0.1359776386
19.75,-0.4323824296,-0.1732008297,-0.0008526410994,0.032336421,0.1793416283
19.76666667,-0.4402752767,-0.201118106,-0.00943199545,0.06462414666,0.2214559715
19.78333333,-0.4406513281,-0.2245625891,-0.02077190692,0.09809794543,0.2611687311
19.8,-0.4335166964,-0.2429836313,-0.03289138237,0.1303862719,0.2974756054
19.81666667,-0.419052508,-0.2559288359,-0.04449485649,0.1598058831,0.3295049476
19.83333333,-0.3978693766,-0.2627935022,-0.05509310942,0.1855041638,0.3565206349
19.85,-0.3710321779,-0.262799442,-0.06443665814,0.2069125579,0.377926819
19.86666667,-0.3398762875,-0.2551805124,-0.07229890097,0.2235361269,0.3932779049
19.88333333,-0.3059226802,-0.239268348,-0.07847901829,0.2349670566,0.4022836115
19.9,-0.2707161819,-0.2148508413,-0.08259643325,0.2408964863,0.4048088588
19.91666667,-0.2355889856,-0.18258,-0.08389950195,0.2411242608,0.4008712123
19.93333333,-0.2014849525,-0.1440874283,-0.08130023925,0.2355668113,0.3906368125
19.95,-0.1689465443,-0.1020856191,-0.07325674679,0.2242633205,0.3744142775
19.96666667,-0.1382230173,-0.06023928273,-0.05775820255,0.2073790793,0.3526463876
19.98333333,-0.1094846934,-0.02243072937,-0.03279411265,0.185200062,0.3259054526
20.0,-0.08299778933,0.008648246746,0.002473883653,0.1581347827,0.29487804
20.01666667,-0.05916702937,0.0325658175,0.04627584937,0.1271779762,0.2603394118
20.03333333,-0.03852712927,0.05080333011,0.09316705991,0.09533526968,0.2231441712
20.05,-0.02164626823,0.0652965891,0.1339421543,0.06908958991,0.1842688874
20.06666667,-0.009006595219,0.07733744837,0.1552364961,0.05975961871,0.1449855549
20.08333333,-0.0009198185769,0.08710184491,0.1479557734,0.07481563721,0.1073693381
20.1,0.002500300837,0.09342272105,0.1193883678,0.1042867434,0.07547784182
20.11666667,0.001294376844,0.09368787864,0.08337313442,0.1295790199,0.05695257374
20.13333333,-0.004457311438,0.08423343067,0.05039363626,0.1355853244,0.06082923615
20.15,-0.01479252399,0.06219568865,0.02671226005,0.1195047651,0.08747462631
20.16666667,-0.02999166781,0.02830761712,0.01353466895,0.08982290248,0.1276118862
20.18333333,-0.05065840799,-0.01273949145,0.007486497998,0.05558050246,0.1725763796
20.2,-0.07758278356,-0.05499416943,0.003431783165,0.02304182123,0.217399354
20.21666667,-0.111281278,-0.09360369542,-0.003379270699,-0.003569591886,0.2597111005
20.23333333,-0.1513510946,-0.1257459271,-0.01625413247,-0.02163254214,0.2984737036
20.25,-0.1962106994,-0.1506248294,-0.03618470086,-0.03013002463,0.332818231
20.26666667,-0.2434248029,-0.1689100351,-0.0616505681,-0.03005211459,0.3619780316
20.28333333,-0.290370791,-0.1819832621,-0.08959649512,-0.02357602849,0.3853038193
20.3,-0.3346899869,-0.1914044112,-0.1166755375,-0.01297538047,0.4022774013
20.31666667,-0.374450854,-0.1986839925,-0.1398966095,-8.564211436e-05,0.4125221603
20.33333333,-0.4082167448,-0.2050480996,-0.1568694144,0.01374109857,0.4158133842
20.35,-0.4351539107,-0.2110909346,-0.1660293978,0.0276053705,0.4120813698
20.36666667,-0.4546791072,-0.2169062835,-0.1668909382,0.04108115927,0.401414154
20.38333333,-0.4663716031,-0.2220810719,-0.1597483059,0.05382288116,0.3840553377
20.4,-0.4699834228,-0.2258347036,-0.1454482897,0.06549185523,0.3604002816
20.41666667,-0.4654421018,-0.2272265209,-0.1251831874,0.07577301869,0.3309844452
20.43333333,-0.4528514894,-0.2253667566,-0.1002757479,0.08438800664,0.2964722805
20.45,-0.4324911589,-0.2195519883,-0.07203465789,0.0911076432,0.2576426739
20.46666667,-0.4048104932,-0.2093194809,-0.04183973094,0.09569527334,0.2155865068
20.48333333,-0.3704191475,-0.1944866937,-0.01132099974,0.09754902858,0.1722769763
20.5,-0.3301359855,-0.1752122873,0.01788775977,0.0957565656,0.1303926591
20.51666667,-0.2851788929,-0.1515903039,0.04388654118,0.08923373577,0.09324566799
20.53333333,-0.2370199651,-0.1236744413,0.06426577979,0.07729556491,0.06434906442
20.55,-0.1872916642,-0.09154347405,0.07598592668,0.06086648419,0.04630884907
20.56666667,-0.13770379,-0.05547252619,0.07577964094,0.04322443223,0.03978242969
20.58333333,-0.08992234387,-0.0165535522,0.06196804057,0.02858545178,0.04359997206
20.6,-0.04543026097,0.02273883678,0.03669022367,0.01932128778,0.05576929265
20.61666667,-0.005527607923,0.05720963418,0.007399285193,0.0151112524,0.0742256143
20.63333333,0.028537739,0.07714875843,-0.01303999462,0.01461695188,0.09707434775
20.65,0.05508112734,0.07270280257,-0.01198047267,0.01722393384,0.1226223713
20.66666667,0.0710452014,0.04807715725,0.009044815982,0.02361120634,0.1493933851
20.68333333,0.07141088695,0.01926526062,0.03754000899,0.03545368718,0.1761489358
20.7,0.05133526798,-0.000512793364,0.06349981303,0.05450203797,0.2018928844
20.71666667,0.01135775182,-0.007472947869,0.08216578557,0.081210441,0.225891693
20.73333333,-0.04221289101,-0.005572787318,0.0927474532,0.1139639259,0.2476708752
20.75,-0.1025131532,-0.0001101167363,0.09675670419,0.1495864211,0.2670254387
20.76666667,-0.1646797358,0.005279479402,0.09638291833,0.1845479407,0.2839799698
20.78333333,-0.2256667036,0.008626091829,0.09360029601,0.2157025373,0.2987522662
20.8,-0.2838527444,0.00933564842,0.08991620137,0.2405329963,0.3116495336
20.81666667,-0.33792832,0.007163812543,0.08633380318,0.2572376682,0.32291087
20.83333333,-0.3866836706,0.002036513536,0.0833786518,0.2648011344,0.3325579912
20.85,-0.429031918,-0.005919695511,0.08109165074,0.2630981276,0.3402774656
20.86666667,-0.4640306141,-0.01637400126,0.07927955814,0.2526079424,0.3454676063
20.88333333,-0.4909018288,-0.02883557411,0.07760321282,0.2342326561,0.3473918114
20.9,-0.5090498064,-0.04272233757,0.07544988979,0.209362707,0.3453169848
20.91666667,-0.5180756005,-0.05738779475,0.07196403434,0.1797320075,0.338652521
20.93333333,-0.517785172,-0.07220408901,0.06614802244,0.1473102874,0.3270262176
20.95,-0.5081950351,-0.0865706004,0.05688205867,0.1141407194,0.3104108581
20.96666667,-0.4895314107,-0.09997604535,0.04306935522,0.08219233735,0.2891534961
20.98333333,-0.4622247214,-0.112040544,0.02391545111,0.05332235967,0.2637308758
21.0,-0.4268976264,-0.1225723415,-0.0006617747312,0.02889765931,0.2347170066
21.01666667,-0.3843491979,-0.1316166004,-0.0296973083,0.009460864395,0.2027701377
21.03333333,-0.3355360853,-0.1395277408,-0.06117119855,-0.00524861055,0.1686157915
21.05,-0.2816006267,-0.1469632038,-0.09235066391,-0.01599816823,0.133075266
21.06666667,-0.2246157205,-0.1540685508,-0.1202433535,-0.02398926373,0.09734784405
21.08333333,-0.1682106554,-0.1596712898,-0.1420271942,-0.03057868997,0.06295547869
21.1,-0.1181227909,-0.160524176,-0.1553793231,-0.03708031202,0.03162009469
21.11666667,-0.08233773561,-0.151113181,-0.1585647717,-0.04465551596,0.005151135289
21.13333333,-0.06717452963,-0.1277135081,-0.1502326228,-0.05401705647,-0.0148049884
21.15,-0.07121781952,-0.09453190279,-0.1292585926,-0.0649905129,-0.02710922235
21.16666667,-0.08771917946,-0.06070574016,-0.09579248802,-0.07591579713,-0.0313889593
21.18333333,-0.1106815226,-0.03267144794,-0.05368248295,-0.08293391067,-0.0279746042
21.2,-0.1363290266,-0.01224906086,-0.0119242243,-0.07930334473,-0.01757320999
21.21666667,-0.1623440548,0.0009922263315,0.0183344614,-0.05724495335,-0.0007675791017
21.23333333,-0.1872352664,0.007593640015,0.03256374328,-0.01545421801,0.02236339051
21.25,-0.2102345049,0.007918126297,0.03605271294,0.03762366424,0.05247906365
21.26666667,-0.2308199573,0.002261498506,0.03588131291,0.09148111325,0.09069676289
21.28333333,-0.2485281296,-0.008791142142,0.03613238887,0.1388569776,0.1376227138
21.3,-0.2629605457,-0.02420381566,0.03827046829,0.1764436847,0.1921566985
21.31666667,-0.273793043,-0.04258577971,0.04230201622,0.2039732522,0.2513677069
21.33333333,-0.2807840756,-0.0624449297,0.04760208227,0.2226085931,0.3115893712
21.35,-0.2837792119,-0.08238309638,0.05329745095,0.2338032225,0.3694338401
21.36666667,-0.2827138957,-0.1011970788,0.05852541186,0.2387918746,0.4221741898
21.38333333,-0.2776270235,-0.1179042889,0.06263191788,0.2383098401,0.467873494
21.4,-0.2688782162,-0.1316694558,0.06531672235,0.2325459046,0.5054398675
21.41666667,-0.2571607041,-0.1416694407,0.06643032859,0.2218054383,0.534056387
21.43333333,-0.2433304869,-0.1470769657,0.06571099771,0.2066687883,0.5530934418
21.45,-0.2283386818,-0.1471245309,0.06285658892,0.1878917851,0.5621239164
21.46666667,-0.2131216197,-0.1412113478,0.05751706241,0.1663886002,0.5609355856
21.48333333,-0.198427988,-0.1290692614,0.04932828574,0.1431740236,0.54954126
21.5,-0.1847122137,-0.1108848023,0.03798402976,0.119299127,0.5281822743
21.51666667,-0.1720690054,-0.08772080729,0.0236592272,0.09578125295,0.4973277458
21.53333333,-0.1603327786,-0.06159504131,0.007304067726,0.07349329293,0.4576647729
21.55,-0.1492083152,-0.03543549486,-0.009255138249,0.05316006768,0.4100824564
