t_s,bob1,bob2,bob3,bob4,bob5
122.10947000001227,0.09973985633273852,0.2084608594312123,0.06132879986848663,0.07785887467208784,0.5526116096666094
122.11780000001227,0.0957461243678094,0.2385953404964015,0.04762207836263811,0.062328749646055524,0.5557077071007313
122.12613000001227,0.09339533735508505,0.2338384152237864,0.03362023716452318,0.07725827809578534,0.5618877321356192
122.13446000001227,0.07336003297799928,0.18648592171696124,0.028021950170784723,0.10263139278786403,0.609500702321451
122.14279000001227,0.05592786855635992,0.1753980428497908,0.02240190272319922,0.12261339852189886,0.6236587873253554
122.15112000001227,0.050489274955062814,0.1783182929914648,0.014860505547880837,0.15186504690627597,0.6044668795763914
122.15945000001227,0.04811126095594331,0.14103040219639856,0.007567657313129404,0.1792329393313556,0.6240577401799063
122.16778000001227,0.047951513923274625,0.11155906617707732,0.0027082657007785273,0.18605199589470348,0.6517291582802738
122.17611000001227,0.0528211869345003,0.09420845271995078,0.0032860741195866587,0.18449094950936473,0.6651933366906351
122.18444000001227,0.0667630391244575,0.05947307004722541,0.004718530938911579,0.16805406226165917,0.7009912975968563
122.19277000001227,0.09196238380549335,0.04031180545003584,0.005554309094233597,0.1582278490226533,0.7039436525899077
122.20110000001227,0.12883850669406385,0.03870300453469011,0.00785140063286248,0.13146783228908002,0.693139255804071
122.20943000001228,0.1533112772650446,0.047756138651525115,0.010938124091853,0.09892492925321592,0.689069530688692
122.21776000001228,0.16894301017937527,0.07432171584112497,0.01218197996243895,0.05830929335733318,0.6862440006140942
122.22609000001228,0.19107394631001193,0.13190810779456746,0.009215429360399603,0.011898816607580085,0.6559036998867821
122.23442000001228,0.20322180923981428,0.1752897584298365,0.007825355053495114,0.0060147992887570065,0.6076482779484208
122.24275000001228,0.22291887966224683,0.20308373028007282,0.007246502545690119,0.029704723886035435,0.5370461635889735
122.25108000001228,0.23296966133099198,0.22515061554387114,0.006499653350585303,0.061280951622232196,0.47409911811904637
122.25941000001228,0.20493869233407389,0.20719553993809703,0.006535905520808213,0.12755387179893474,0.4537759903749026
122.26774000001228,0.19549466389647546,0.17475626192106958,0.007078239835879712,0.21463282352170268,0.4080380107931417
122.27607000001228,0.19913898731944782,0.14215985007642698,0.011096384470648006,0.2685882357954423,0.3790165423080033
122.28440000001228,0.17001901671443062,0.0975757622914784,0.015053136709586419,0.3532484484471889,0.3641036358090814
122.29273000001228,0.15291491965694165,0.06308455005261647,0.016990006285150634,0.3939214671772663,0.3730890568028823
122.30106000001228,0.13316361781838995,0.043214276428212496,0.01810882008756013,0.37783753448511925,0.4276757511584195
122.30939000001229,0.10396926082767477,0.026717352025128517,0.017373271954104635,0.37694499272055626,0.4749951224514164
122.31772000001229,0.09023510015162435,0.01658657836991656,0.015960054447296767,0.3983004131817847,0.4789178538274386
122.32605000001229,0.07835588917508621,0.014691310053942115,0.010726196592287643,0.3938726457580006,0.5023539583979466
122.33438000001229,0.06298370879020829,0.01962807573000085,0.005033285935515214,0.3692462505286228,0.5431086789924108
122.34271000001229,0.05649290931011051,0.03709617075371702,0.0004482317089489537,0.3563158323249323,0.5496468558771607
122.35104000001229,0.05437291960925818,0.07491086162787802,0.0044997991911511276,0.3200741021058638,0.5461423174386925
122.35937000001229,0.050888046648385435,0.10890177581636626,0.027537935346598676,0.26475564497974974,0.5479165971820527
122.36770000001229,0.04836528247089794,0.1479935967110494,0.057496963603983924,0.21796055200753725,0.528183605181389
122.37603000001229,0.04907686746293091,0.1992235165270438,0.09349912265732396,0.21289017619712183,0.4453103171315641
122.3843600000123,0.048676969209184004,0.2085322882687917,0.13970804943262166,0.23137237176540412,0.3717103213011489
122.3926900000123,0.04529571855543345,0.21162474528009073,0.16912007997803033,0.262935031609201,0.3110244245570984
122.4010200000123,0.04515154055792883,0.21052527374634103,0.19673046706362132,0.3042864396441067,0.2433062789702133
122.4093500000123,0.04209862094989661,0.18632666153010602,0.23002440122002024,0.3504904921280067,0.19105982415538386
122.4176800000123,0.04150813937579975,0.17849556235093156,0.24337615655275086,0.4054396145732734,0.13118052713164916
122.4260100000123,0.04137731845122919,0.17808824743362836,0.23559663517303403,0.4640648359066763,0.08087296302052725
122.4343400000123,0.03921554467980737,0.1711831786088536,0.21617030993697178,0.5076962043494155,0.06573476240938217
122.4426700000123,0.04768600155320344,0.17416726787557785,0.2024534705891483,0.5055561676925023,0.07013709227295065
122.4510000000123,0.04933545059438126,0.17308015444247496,0.18519025518594578,0.5087786911367289,0.08361544862405436
122.4593300000123,0.03937703592609827,0.16329903318753894,0.16749621759150693,0.5260824569556116,0.10374525632215414
122.4676600000123,0.03790479565370482,0.16526541896430566,0.15872499069084828,0.5149535154837469,0.12315127918816286
122.4759900000123,0.039115435646569115,0.17622717999103896,0.16255420473520088,0.4813188854200486,0.14078429418537114
122.4843200000123,0.03170689122670098,0.18638898436850518,0.18536200718708573,0.4428440224784001,0.15369809471445003
122.4926500000123,0.02506330078039357,0.20182883665386292,0.23324564906246298,0.3758864208404514,0.163975792634661
122.5009800000123,0.018856477037864357,0.2174746941711534,0.30841485113946077,0.2882684515896051,0.16698552603092373
122.5093100000123,0.00679262210975825,0.21480641342453963,0.4047800070105343,0.21564148617257936,0.15797947125178607
122.5176400000123,0.0009573050331942435,0.2042320987134076,0.5027320730846511,0.15200740596242052,0.14007111717862233
122.52597000001231,0.0003812364368859191,0.18530480796041346,0.5788751251318841,0.1080617109955224,0.12737711945237232
122.53430000001231,0.0007309855979209913,0.16532710700286332,0.6326003666138993,0.09298844987245564,0.10835309089343596
122.54263000001231,0.0007604093883834304,0.16772315841576843,0.6472078239619276,0.10234180861758177,0.08196679959953625
122.55096000001231,0.002057139494689429,0.1842881721524419,0.6460615131828307,0.09882510910822924,0.0687680660470566
122.55929000001231,0.0037114169527843045,0.18746933407343586,0.6462218358458707,0.09569473179467622,0.06690268131951452
122.56762000001231,0.004815466188562647,0.2113308535366227,0.6141626189052339,0.09959710560638886,0.0700939557504369
122.57595000001231,0.006842532653919299,0.25524475273707903,0.565569469370828,0.09922938937077676,0.0731138558547738
122.58428000001231,0.008275404465218744,0.2745468018265221,0.539638003300524,0.10259658410299571,0.07494320629104081
122.59261000001231,0.0087188594087739,0.315178746693864,0.49586910477567264,0.10781175903059857,0.07242153007687452
122.60094000001232,0.00957742594968206,0.38370103528630845,0.43393043063876713,0.10284248095697535,0.06994862715366162
122.60927000001232,0.008992223184532683,0.4411212074056141,0.39268379500001266,0.08340941639356285,0.07379335799998221
122.61760000001232,0.00734677609355235,0.5112177022313484,0.3376277440003019,0.06688138940087412,0.07692638825643329
122.62593000001232,0.0050949573670227314,0.5827363107868312,0.3008508994870933,0.04368255909768299,0.06763527324300554
122.63426000001232,0.0039296131113125635,0.6206566052019832,0.2925403927067967,0.019962223502375698,0.06291116545675167
122.64259000001232,0.0035789482135469477,0.6593192985995396,0.2634738655597327,0.0058509412910674255,0.0677769463150624
122.65092000001232,0.004617105201701665,0.667114334500951,0.24220729868898058,0.0024937631910816106,0.08356749839741093
122.65925000001232,0.00766293998123014,0.5973619349902368,0.2657881486550641,0.011471857021889019,0.11771511933071012
122.66758000001232,0.014963068595753257,0.5316204781559515,0.2944020118509573,0.020194806797981347,0.13881963457829505
122.67591000001232,0.02696984441725326,0.47578988689830676,0.32913394033720045,0.03153863711605492,0.13656769121024087
122.68424000001232,0.04166050102286155,0.41591479100603895,0.3721350232959638,0.0440635626811526,0.12622612197141259
122.69257000001232,0.07279877136360201,0.37630781757636717,0.38783583959598344,0.047485229347486474,0.11557234209322012
122.70090000001233,0.11630997192623142,0.3428051210746011,0.39574745212436024,0.052559350211520216,0.09257810464001191
122.70923000001233,0.141335639118017,0.3372339597582763,0.40389204928601713,0.05382356935460147,0.06371478245914289
122.71756000001233,0.1826128010278112,0.35275994136312316,0.38085499762922564,0.04655417136983985,0.03721808858595745
122.72589000001233,0.23143314701770284,0.3809856430620013,0.32417929607632856,0.04341986732946852,0.01998204649120579
122.73422000001233,0.2356440816783538,0.4042943284049246,0.2942342641450628,0.04817224541943397,0.01765508032875341
122.74255000001233,0.2534667426232137,0.42938109546094133,0.26064163225064413,0.038528081493331826,0.017982448150121004
122.75088000001233,0.2763676026569743,0.4566269975771548,0.22188495144630502,0.028389281897921465,0.016731166401760134
122.75921000001233,0.26707116351471505,0.48485014862991294,0.2009785599831965,0.030167946812865745,0.016932181038601116
122.76754000001233,0.25880813097550764,0.525395219453291,0.16193541733438113,0.03774383769753851,0.016117394519241636
122.77587000001233,0.2572345643574362,0.5552422218717624,0.12561939116813547,0.04681118168562515,0.015092640898363093
122.78420000001233,0.25597775211267765,0.5515913270652094,0.11075584709769358,0.06484939706192146,0.016825676642410126
122.79253000001233,0.23635787227855143,0.5593267324038623,0.08988825474717359,0.09682614003624548,0.017601000514315585
122.80086000001234,0.2138696915520175,0.5722467347444312,0.07027036162246134,0.1227277999412054,0.02088541212103805
