t_s,mean_log_separation,n_pairs
2.2574300000002268,-0.48991146390190876,16197
2.2657600000002276,-0.4871566841587096,16197
2.2740900000002284,-0.48313250971222577,16197
2.2824200000002293,-0.4782007067832754,16195
2.29075000000023,-0.4726698149488206,16194
2.299080000000231,-0.466286235975829,16194
2.3074100000002318,-0.45946533695984154,16194
2.3157400000002326,-0.45232663717813465,16192
2.3240700000002334,-0.4454516310585521,16191
2.3324000000002343,-0.4389849970979363,16191
2.340730000000235,-0.4328558301459338,16191
2.349060000000236,-0.42726618624928164,16190
2.357390000000237,-0.4220245183774392,16188
2.3657200000002376,-0.417438476336919,16187
2.3740500000002385,-0.41288282203756776,16185
2.3823800000002393,-0.4090389618696218,16183
2.39071000000024,-0.40594904955001876,16180
2.399040000000241,-0.404238795405255,16178
2.407370000000242,-0.40384137425066247,16176
2.4157000000002427,-0.4049661409514577,16173
2.4240300000002435,-0.4083673432329678,16172
2.4323600000002443,-0.41420363603401333,16172
2.440690000000245,-0.42220283267454695,16170
2.449020000000246,-0.4322283328594948,16168
2.457350000000247,-0.4440035062172282,16167
2.4656800000002477,-0.4568315200858093,16165
2.4740100000002485,-0.4707234097126988,16163
2.4823400000002493,-0.48476225007604734,16160
2.49067000000025,-0.4988671397592811,16159
2.499000000000251,-0.5119510894927316,16158
2.507330000000252,-0.523170271256837,16155
2.5156600000002527,-0.5309975231030175,16152
2.5239900000002535,-0.5340944917701884,16150
2.5323200000002544,-0.5322699176817091,16148
2.540650000000255,-0.5248319877983834,16146
2.548980000000256,-0.5127938949909278,16145
2.557310000000257,-0.49824669769164537,16143
2.5656400000002577,-0.48295761420547595,16142
2.5739700000002586,-0.46761134061577114,16140
2.5823000000002594,-0.4531642307030327,16138
2.5906300000002602,-0.4401535320798178,16137
2.598960000000261,-0.4287805111259158,16136
2.607290000000262,-0.4190513798767034,16135
2.6156200000002627,-0.4115104454375698,16129
2.6239500000002636,-0.4065252274731607,16126
2.6322800000002644,-0.40389134268804666,16123
2.6406100000002652,-0.4028965370040455,16121
2.648940000000266,-0.40264714309758115,16119
2.657270000000267,-0.4022794635665982,16118
2.6656000000002678,-0.4017792871671718,16117
2.6739300000002686,-0.40061399164437816,16116
2.6822600000002694,-0.3989646762297667,16115
2.6905900000002703,-0.3965521353421068,16114
2.698920000000271,-0.39313336273086,16113
2.707250000000272,-0.3888784556113137,16112
2.7155800000002728,-0.38384619344772775,16111
2.7239100000002736,-0.37823385944673676,16110
2.7322400000002744,-0.3721990579086708,16108
2.7405700000002753,-0.36614617990922477,16106
2.748900000000276,-0.36007239555249454,16104
2.757230000000277,-0.35383889136571706,16103
2.765560000000278,-0.3477062858153117,16103
2.7738900000002786,-0.3416333110596084,16103
2.7822200000002795,-0.3355936350456676,16103
2.7905500000002803,-0.3294279711685857,16103
2.798880000000281,-0.32267311831434387,16102
2.807210000000282,-0.31512941440720954,16101
2.815540000000283,-0.30692572462175777,16101
2.8238700000002837,-0.29778509277151555,16097
2.8322000000002845,-0.28862291677528573,16096
2.8405300000002853,-0.27918372377666123,16093
2.848860000000286,-0.26935491797069117,16089
2.857190000000287,-0.25961709113956505,16083
2.865520000000288,-0.2501103173485222,16082
2.8738500000002887,-0.24083756199154335,16080
2.8821800000002895,-0.231818756977602,16078
2.8905100000002903,-0.22369767216027442,16077
2.898840000000291,-0.2161385007942743,16076
2.907170000000292,-0.20907790829234502,16075
2.915500000000293,-0.20243635638822483,16074
2.9238300000002937,-0.1964734388874577,16073
2.9321600000002945,-0.191326022164634,16073
2.9404900000002954,-0.18657049577569917,16073
2.948820000000296,-0.1818844245385315,16072
2.957150000000297,-0.17720957143877952,16072
2.965480000000298,-0.17248274205287412,16072
2.9738100000002987,-0.16739933681725339,16072
2.9821400000002996,-0.16195374827268827,16072
2.9904700000003004,-0.15640741778476816,16071
