Frequency_Hz,amplitude
0.3663749236719791,0.0011455671096217165
0.370898070877806,0.007061349996115441
0.3754212180836329,0.008898085433874046
0.3799443652894598,0.00895047393669257
0.3844675124952867,0.00409851622553368
0.3889906597011136,0.0006832585101782485
0.3935138069069405,0.005720665406004304
0.3980369541127674,0.010996437120738362
0.4025601013185943,0.0056076003769569465
0.4070832485244212,0.010367375199394527
0.4116063957302481,0.01380691139242052
0.416129542936075,0.007757746703119228
0.4206526901419019,0.0022484188293763843
0.4251758373477288,0.00450452144808174
0.4296989845535557,0.0008519911342102392
0.4342221317593826,0.005361928959082878
0.4387452789652095,0.00865189471518204
0.4432684261710364,0.009810505408291821
0.4477915733768633,0.003449316365205168
0.4523147205826902,0.005203729998279744
0.4568378677885171,0.009379831124399255
0.461361014994344,0.004058294073328278
0.4658841622001709,0.005052505758730246
0.4704073094059978,0.00915900724732011
0.4749304566118247,0.009498478450412013
0.4794536038176517,0.001315327429907099
0.4839767510234785,0.0054076472625902575
0.4884998982293054,0.003188267855456244
0.4930230454351323,0.005190061186895868
0.4975461926409592,0.002079112360619524
0.5020693398467861,0.0026824392379803906
0.5065924870526131,0.004593168638683257
0.51111563425844,0.003971586961584131
0.5156387814642669,0.0069471410515068955
0.5201619286700938,0.005933609183564819
0.5246850758759207,0.009334078086046308
0.5292082230817475,0.010057900855305545
0.5337313702875744,0.0071305792255269
0.5382545174934014,0.005108692895629674
0.5427776646992283,0.00857888936949812
0.5473008119050552,0.006581450230875175
0.5518239591108821,0.00405022819744673
0.556347106316709,0.0023497124577624815
0.5608702535225358,0.0012230992915686827
0.5653934007283627,0.005499986708484919
0.5699165479341897,0.004285382695279793
0.5744396951400166,0.0013153385860402856
0.5789628423458435,0.004380233106761079
0.5834859895516704,0.00336108024335245
0.5880091367574973,0.004250072464730476
0.5925322839633242,0.0033417707971338177
0.5970554311691512,0.008703699671898208
0.601578578374978,0.006855862314374027
0.6061017255808049,0.010115879174620439
0.6106248727866318,0.00935464846473281
0.6151480199924587,0.0050560654945471075
0.6196711671982856,0.00322864613237883
0.6241943144041125,0.00451033795515881
0.6287174616099395,0.004965052520103819
0.6332406088157663,0.004608365767563823
0.6377637560215932,0.001059784429820318
0.6422869032274201,0.0027961928179681306
0.646810050433247,0.005193603664099152
0.6513331976390739,0.00567605485808942
0.6558563448449009,0.004845999879298453
0.6603794920507278,0.005213313500246902
0.6649026392565547,0.005853538994395293
0.6694257864623816,0.0015904372267707045
0.6739489336682084,0.005363314940705745
0.6784720808740353,0.004358496025733379
0.6829952280798622,0.007230942664790617
0.6875183752856892,0.007765024891183143
0.6920415224915161,0.005098560091309248
0.696564669697343,0.003925770824529557
0.7010878169031699,0.0027719017737802398
0.7056109641089967,0.004795424976674809
0.7101341113148236,0.004983161949714805
0.7146572585206505,0.00522635648577926
0.7191804057264775,0.0004984773400188812
0.7237035529323044,0.0015166867069524306
0.7282267001381313,0.0024830411427541415
0.7327498473439582,0.002051697946885953
0.7372729945497851,0.005050848440365295
0.741796141755612,0.004452272259839548
0.7463192889614388,0.004547784938451054
0.7508424361672658,0.007034123171711467
0.7553655833730927,0.00966683910294068
0.7598887305789196,0.010739323561055046
0.7644118777847465,0.00607243743407137
0.7689350249905734,0.0031414742456217447
