Frequency_Hz,bob1,bob2,bob3,bob4,bob5
1.22967348,0.0018312976270111233,0.002250461601964451,0.0004187977147449803,0.0011574601312100991,0.0035344515825617363
1.23521255,0.0030698390368372763,0.0011475804336908806,0.00033108874509802,0.0008923900700333935,0.0026387850993798206
1.24075162,0.003524800510698828,0.0010553259453620677,0.0006294150490882048,0.001463694207469601,0.0006051734645993855
1.24629069,0.002177439969974178,0.0017161527644994812,0.0013737043205444403,0.0016574878013590148,0.0009887874490275817
1.25182976,0.0027216098680320944,0.0030855987050494465,0.0011475424793161112,0.0010583116950667203,0.00202260271751565
1.25736883,0.0029511940253328724,0.0038528766870132443,0.0009215083317238908,0.0020445419399065523,0.003281043200711099
1.2629079,0.004736081052139198,0.0021204590243485773,0.0005846438335470647,0.002310663150844308,0.005015745716085064
1.26844697,0.004016242131056182,0.0010731011327745148,0.00013451122307709212,0.0015599585065681006,0.003274049459756796
1.27398604,0.012514403397231035,0.004128198932390273,0.0011564105410459282,0.005103894392267159,0.014411379222554437
1.27952511,0.01590424262748788,0.005907852733048961,0.001966561345820313,0.006613681834297297,0.018970334474026056
1.28506418,0.006125232330595966,0.0038528764705089346,0.0003508549763857397,0.0017982983216098807,0.00840366100125043
1.29060325,0.0033497764534728145,0.0008753645670332538,0.0018776965652352732,0.0004282681437928752,0.0009138495701294786
1.29614232,0.0033002833625143785,0.002892595821359049,0.0018192904966430694,0.0008409292693650833,0.0015264439415914742
1.30168139,0.0009248009082415868,0.002151637726401011,0.0010008822952850295,0.0009474172919750316,0.0013118794534774446
1.30722046,0.0019804932682364585,0.0005608940977000635,0.001006963122787872,0.0004846477738781858,0.001579809178570444
1.31275953,0.0012470079496901543,0.0014205441744326655,0.0020931927684301336,0.0006959689797685779,0.0030827084699208006
1.3182986,0.0020445717350752483,0.0014936400853397375,0.001838731189913286,0.0011501430038921754,0.002409295509836168
1.32383767,0.0018882184233083984,0.0008727620542469548,0.00039610613486373164,0.000931169234964956,0.0007278264899457013
1.32937674,0.0025532930186450806,0.0017326939135035226,0.0010789706456188345,0.0004405758152235833,0.0010049988568427606
1.33491581,0.0032293939712367396,0.0018572870768183787,0.0009273435798073387,0.0005774916211840996,0.002036643360960961
1.34045488,0.0016655393182665916,0.0015753342470985765,0.0020243744826771368,0.0008139255804756779,0.002236841914327751
1.34599395,0.0008183584692172996,0.0025729321727030637,0.0016161905314885827,0.001411165944552997,0.005085929181935631
1.35153302,0.001013804664459141,0.0038417987027526386,0.001982957557026868,0.0019087458628333118,0.003078896025770073
1.35707209,0.004176994801080845,0.0012827795304250283,0.001319666837607813,0.0008790380736768759,0.0051283937922618015
1.36261116,0.0011728282942775837,0.004971170020918103,0.002517337089121447,0.002279722998626746,0.001336596183136745
1.36815023,0.0017019517202311043,0.0034624536190097535,0.0064210186214774985,0.004610678911166788,0.003402531531368066
1.3736893,0.019483079029811574,0.01435195319405109,0.010541078980683854,0.012656026120596074,0.016566420132350306
1.37922837,0.03824987003657538,0.03304349004359888,0.030788580254321924,0.032911601685245366,0.03794136336485006
1.38476744,0.0789388413922041,0.07918997377687462,0.08477877736850369,0.08128896513419914,0.08245838661835414
1.39030651,0.4490449291787504,0.44701689356259494,0.44642642749587075,0.448841916225597,0.45308994887814397
1.39584558,1.0,1.0,1.0,1.0,1.0
1.40138465,0.6079192530819764,0.6124494269558846,0.6096574337009003,0.6101362180847454,0.6037260750736112
1.40692372,0.04287689785096334,0.04641698272378942,0.04410545680136294,0.044928237131997055,0.03727432501972021
1.41246279,0.002433403391218076,0.003025006178692001,0.00273135896489401,0.002047784131955513,0.005188156553116845
1.41800185,0.007031116896500884,0.004220442966375489,0.0054878271376436905,0.0048295163813722045,0.00357817521696347
