Frequency_Hz,experiment,model_scale0p5
2.442774943480049,0.002607285241326229,0.0058609782962151845
2.449959575666756,0.0026940326333275357,0.0058609782962151845
2.457144207853461,0.0013244398703408592,0.0058609782962151845
2.4643288400401677,0.001459350647953987,0.004763083731238838
2.471513472226873,0.0009633607901453678,0.004763083731238838
2.478698104413579,0.0010177765887222163,0.017104938615576357
2.4858827366002854,0.0008605021331113698,0.017104938615576357
2.4930673687869915,0.0010020523970962814,0.1034528958428231
2.5002520009736973,0.0008849291608195945,0.1034528958428231
2.5074366331604034,0.0012698294877433642,0.1034528958428231
2.5146212653471096,0.0024943021934526735,0.3100242980678694
2.521805897533816,0.002704218375848485,0.3100242980678694
2.528990529720521,0.030467519944693745,0.3895692541519251
2.536175161907228,0.2698830175155184,0.3895692541519251
2.543359794093933,0.6322369482643249,0.17290690359906
2.55054442628064,0.4821417240524583,0.17290690359906
2.5577290584673458,0.14850702991147907,0.17290690359906
2.5649136906540515,0.057659596790509124,0.1464023146697667
2.5720983228407577,0.021941736817092522,0.1464023146697667
2.579282955027464,0.009858925482220319,0.06585178755245147
2.5864675872141696,0.004669832794768102,0.06585178755245147
2.593652219400876,0.00280267436330995,0.043622174065279094
2.600836851587582,0.0014874187393283853,0.043622174065279094
2.608021483774288,0.0013200325890002779,0.043622174065279094
2.615206115960994,0.0010690102460792956,0.030816097847426265
2.6223907481477,0.0007000839107501528,0.030816097847426265
2.6295753803344057,0.0007795613805675988,0.018806829124424766
2.636760012521112,0.0009530953212358197,0.018806829124424766
2.643944644707818,0.0014842836719073103,0.024716084796142148
2.651129276894524,0.002432213775996182,0.024716084796142148
2.65831390908123,0.008907160170676904,0.024716084796142148
2.665498541267936,0.016485216106663626,0.05105070946132139
2.672683173454642,0.014188327856579487,0.05105070946132139
2.679867805641348,0.007195527324704123,0.02513200129385897
2.6870524378280543,0.0034574733005375263,0.02513200129385897
2.69423707001476,0.001866682552764853,0.016634451120439372
2.701421702201466,0.0013888330756630578,0.016634451120439372
2.7086063343881723,0.0009828478412641118,0.007638444326511314
2.715790966574878,0.001011887156096128,0.007638444326511314
2.722975598761584,0.0009317277016283657,0.007638444326511314
2.7301602309482904,0.0009797832111179793,0.003460316799711309
2.737344863134996,0.0007882874308616065,0.003460316799711309
2.7445294953217023,0.0006336566158672161,0.0027555359725150354
2.7517141275084085,0.0005394771495845277,0.0027555359725150354
2.7588987596951142,0.0006703188991802948,0.01032490465708355
2.7660833918818204,0.001962074625435835,0.01032490465708355
2.7732680240685266,0.0022322533136186202,0.01032490465708355
2.7804526562552327,0.005741859244829259,0.0068198175299245874
2.7876372884419385,0.006464959676588494,0.0068198175299245874
2.7948219206286447,0.0029091851478954874,0.014712978440035442
2.802006552815351,0.0019981701481960037,0.014712978440035442
2.809191185002057,0.0021568460929762318,0.007055350518137767
2.8163758171887627,0.001707838068158069,0.007055350518137767
2.823560449375469,0.0013541867850519788,0.007055350518137767
2.830745081562174,0.0012353614398647398,0.002538203539310491
2.837929713748881,0.0006520627617869543,0.002538203539310491
2.845114345935587,0.0005784036281959358,0.003042331002469423
2.8522989781222927,0.0007794814331199207,0.003042331002469423
2.859483610308999,0.0006547665620708985,0.0021378810880308594
2.866668242495705,0.0007910158245238918,0.0021378810880308594
2.873852874682411,0.0008155275072664734,0.0021378810880308594
2.881037506869117,0.0014970109297534572,0.0026101657172860155
2.888222139055823,0.00224789446533052,0.0026101657172860155
2.895406771242529,0.002571974577888799,0.0047895303086043055
2.902591403429235,0.005384114710968649,0.0047895303086043055
2.909776035615941,0.004142970112121775,0.0062916090927875295
2.916960667802647,0.000977966324928305,0.0062916090927875295
2.924145299989353,0.00190415868489248,0.0062916090927875295
2.9313299321760597,0.0017127058235793518,0.007168169141963455
2.938514564362765,0.000934859434044078,0.007168169141963455
2.945699196549471,0.0011099602160599686,0.0038749539298943542
2.9528838287361774,0.0005417392994221534,0.0038749539298943542
2.960068460922883,0.0006477507283748206,0.00445691755875388
2.9672530931095893,0.000682467274072986,0.00445691755875388
2.9744377252962955,0.0006841308396932931,0.00445691755875388
2.981622357483001,0.0006781291486889089,0.004413948702932455
2.988806989669708,0.0008070733222443022,0.004413948702932455
2.995991621856413,0.0009949046738657336,0.00547939248971795
3.0031762540431197,0.003288005810150495,0.00547939248971795
3.010360886229825,0.004478727892291951,0.005532517455126182
3.017545518416532,0.004377949390155819,0.005532517455126182
3.0247301506032374,0.004141984718664237,0.005532517455126182
3.0319147827899435,0.0022229822882510915,0.011177919010309869
3.0390994149766497,0.0012870700412906653,0.011177919010309869
3.0462840471633554,0.001926093056643031,0.009618206196262852
3.0534686793500616,0.0012999254631175861,0.009618206196262852
3.060653311536768,0.0011005559582719737,0.004739912489562055
3.067837943723473,0.0008906448683057847,0.004739912489562055
3.07502257591018,0.0005419515401227564,0.007003668381284287
3.082207208096886,0.0011156868685892553,0.007003668381284287
3.089391840283592,0.0009931566294426235,0.007003668381284287
3.0965764724702978,0.0005496353203557209,0.004621489014056069
3.103761104657004,0.0007181702997804927,0.004621489014056069
3.1109457368437097,0.000784771959897458,0.004156206705433919
3.118130369030416,0.0020633637470885446,0.004156206705433919
3.125315001217122,0.003931363143645956,0.006744265950827501
3.132499633403828,0.0031130995749959036,0.006744265950827501
3.139684265590534,0.003073111082331368,0.006744265950827501
3.14686889777724,0.002974586025672865,0.005267439182643273
3.154053529963946,0.0013744614659890423,0.005267439182643273
3.161238162150652,0.0014928982636690574,0.01343555465842579
3.168422794337358,0.0014242599233740961,0.01343555465842579
3.175607426524064,0.0012993544628665575,0.013668007917470124
3.18279205871077,0.001142575408731585,0.013668007917470124
3.1899766908974763,0.0007656663533143664,0.013668007917470124
3.197161323084182,0.0005095795581860012,0.009893428959717763
3.204345955270888,0.0009661764696514051,0.009893428959717763
3.2115305874575943,0.0012219478863301195,0.01829825140561592
3.2187152196443,0.0015142853900778817,0.01829825140561592
3.2258998518310062,0.0029452413179863143,0.01742329087813797
3.2330844840177124,0.0038661037048793936,0.01742329087813797
3.240269116204418,0.009821016981687936,0.01742329087813797
3.2474537483911243,0.013377575590009124,0.004367945218609371
3.2546383805778305,0.00582981964746312,0.004367945218609371
3.261823012764536,0.0033787006613937454,0.0462903436271856
3.2690076449512424,0.0017464373583293052,0.0462903436271856
3.2761922771379486,0.0008972046661198439,0.11205979902767371
3.2833769093246543,0.0013470076740555188,0.11205979902767371
3.2905615415113605,0.0012048574519939754,0.11205979902767371
3.2977461736980667,0.0009178741760222238,0.17762157174589424
3.3049308058847724,0.001160171539505173,0.17762157174589424
3.3121154380714786,0.0008099135649455542,0.11404588921535269
3.3193000702581847,0.0004342628038563847,0.11404588921535269
3.3264847024448905,0.0007310629212156024,0.037017909518538276
3.3336693346315966,0.0009971623844823236,0.037017909518538276
3.340853966818303,0.0013921417408118283,0.037017909518538276
3.348038599005009,0.009003525675800218,0.03091831925579359
3.3552232311917147,0.0750168360754783,0.03091831925579359
3.362407863378421,0.2293249752355031,0.01625654625272632
3.369592495565126,0.2783970833733114,0.01625654625272632
3.376777127751833,0.1403237943977157,0.01986334978305216
3.383961759938539,0.06371139019624053,0.01986334978305216
3.3911463921252447,0.028491717343521773,0.01986334978305216
3.398331024311951,0.012961427601991718,0.01812785919357161
3.405515656498657,0.005457356698994295,0.01812785919357161
3.412700288685363,0.0034250013031238108,0.02034552929081924
3.419884920872069,0.00266252146012582,0.02034552929081924
3.427069553058775,0.0016141588737776716,0.02395239604062918
3.434254185245481,0.0011048826228225572,0.02395239604062918
3.441438817432187,0.0007597885771241223,0.02395239604062918
3.448623449618893,0.0006026275507248944,0.0032572154502713414
3.455808081805599,0.0009175847488230952,0.0032572154502713414
3.462992713992305,0.0008589564756511393,0.009543253177057936
3.4701773461790117,0.0006674674758878505,0.009543253177057936
3.477361978365717,0.0035722605944748793,0.0072301291026105
3.484546610552423,0.007965921536685237,0.0072301291026105
3.4917312427391294,0.006912183356848708,0.006255470567902785
3.498915874925835,0.004051336442086024,0.006255470567902785
3.5061005071125413,0.0026748952670821546,0.006255470567902785
3.5132851392992475,0.000999805353121769,0.0016221276548683097
3.520469771485953,0.0008248492816980271,0.0016221276548683097
3.52765440367266,0.0013211887358725335,0.009786758133059898
3.534839035859365,0.0007192706064158353,0.009786758133059898
3.5420236680460717,0.0009905018291667936,0.024554774787852163
3.549208300232777,0.0017601069962692732,0.024554774787852163
3.556392932419484,0.0016379118007516142,0.024554774787852163
3.5635775646061894,0.001031174157284753,0.015896212883149758
3.5707621967928955,0.0007092466494571346,0.015896212883149758
3.5779468289796017,0.00044309293353499076,0.003524854248491283
3.5851314611663074,0.0004338066682893901,0.003524854248491283
3.5923160933530136,0.0005186511132689661,0.002102722157960085
3.59950072553972,0.0026082743310724267,0.002102722157960085
3.6066853577264255,0.004222613020832897,0.002102722157960085
3.613869989913132,0.0029507057626513215,0.0049650362490691255
3.621054622099838,0.0022613799309449353,0.0049650362490691255
3.628239254286544,0.0017547973119944075,0.005873530493283384
3.6354238864732498,0.0008794054762274919,0.005873530493283384
3.642608518659956,0.0016554419152538518,0.008848596643802074
